dataset,axp0,axp1,axpsame,cxp0,cxp1,cxpsame
openstack,IF la = 0.0 AND nd = 1.0 AND nrev = 1.0 AND rtime = 1.4921643518518517 AND app = 5.0 AND rrexp = 1674.0 THEN defect = False,IF la = 0.0 AND nd = 1.0 AND nrev = 1.0 AND rtime = 1.4921643518518517 AND app = 5.0 AND rrexp = 1674.0 THEN defect = False,True,IF la != 0.0 THEN defect != False,IF la != 0.0 THEN defect != False,True
openstack,IF la = 0.0 AND nd = 1.0 AND nrev = 1.0 AND rtime = 1.4921643518518517 AND app = 5.0 AND rrexp = 1674.0 THEN defect = False,IF la = 0.0 AND nd = 1.0 AND nrev = 1.0 AND rtime = 1.4921643518518517 AND app = 5.0 AND rrexp = 1674.0 THEN defect = False,True,IF la != 0.0 THEN defect != False,IF la != 0.0 THEN defect != False,True
openstack,IF ns = 1.0 AND nrev = 4.0 AND rtime = 6.21519675925926 AND ndev = 2.0 AND age = 5.003599537037037 AND app = 2.0 AND rrexp = 1515.0 THEN defect = True,IF ns = 1.0 AND nrev = 4.0 AND rtime = 6.21519675925926 AND ndev = 2.0 AND age = 5.003599537037037 AND app = 2.0 AND rrexp = 1515.0 THEN defect = True,True,IF ns != 1.0 THEN defect != True,IF ns != 1.0 THEN defect != True,True
openstack,IF ns = 1.0 AND nrev = 4.0 AND rtime = 6.21519675925926 AND ndev = 2.0 AND age = 5.003599537037037 AND app = 2.0 AND rrexp = 1515.0 THEN defect = True,IF ns = 1.0 AND nrev = 4.0 AND rtime = 6.21519675925926 AND ndev = 2.0 AND age = 5.003599537037037 AND app = 2.0 AND rrexp = 1515.0 THEN defect = True,True,IF ns != 1.0 THEN defect != True,IF ns != 1.0 THEN defect != True,True
openstack,IF ns = 1.0 AND nrev = 5.0 AND rtime = 7.171319444444445 AND ndev = 174.0 AND age = 1.208896604938272 AND app = 5.0 AND rrexp = 2815.0 THEN defect = True,IF ns = 1.0 AND nrev = 5.0 AND rtime = 7.171319444444445 AND ndev = 174.0 AND age = 1.208896604938272 AND app = 5.0 AND rrexp = 2815.0 THEN defect = True,True,IF ns != 1.0 THEN defect != True,IF ns != 1.0 THEN defect != True,True
openstack,IF ns = 1.0 AND nrev = 5.0 AND rtime = 7.171319444444445 AND ndev = 174.0 AND age = 1.208896604938272 AND app = 5.0 AND rrexp = 2815.0 THEN defect = True,IF ns = 1.0 AND nrev = 5.0 AND rtime = 7.171319444444445 AND ndev = 174.0 AND age = 1.208896604938272 AND app = 5.0 AND rrexp = 2815.0 THEN defect = True,True,IF ns != 1.0 THEN defect != True,IF ns != 1.0 THEN defect != True,True
openstack,IF ns = 1.0 AND nrev = 3.0 AND rtime = 8.816793981481482 AND self = 0.0 AND ndev = 45.0 AND age = 0.0622569444444444 AND app = 6.0 AND rrexp = 2963.0 AND asawr = 0.0707313170107217 AND rsawr = 0.3903024483917426 THEN defect = True,IF ns = 1.0 AND nrev = 3.0 AND rtime = 8.816793981481482 AND self = 0.0 AND ndev = 45.0 AND age = 0.0622569444444444 AND app = 6.0 AND rrexp = 2963.0 AND asawr = 0.0707313170107217 AND rsawr = 0.3903024483917426 THEN defect = True,True,IF ns != 1.0 THEN defect != True,IF ns != 1.0 THEN defect != True,True
openstack,IF ns = 1.0 AND nrev = 3.0 AND rtime = 8.816793981481482 AND self = 0.0 AND ndev = 45.0 AND age = 0.0622569444444444 AND app = 6.0 AND rrexp = 2963.0 AND asawr = 0.0707313170107217 AND rsawr = 0.3903024483917426 THEN defect = True,IF ns = 1.0 AND nrev = 3.0 AND rtime = 8.816793981481482 AND self = 0.0 AND ndev = 45.0 AND age = 0.0622569444444444 AND app = 6.0 AND rrexp = 2963.0 AND asawr = 0.0707313170107217 AND rsawr = 0.3903024483917426 THEN defect = True,True,IF ns != 1.0 THEN defect != True,IF ns != 1.0 THEN defect != True,True
openstack,IF ns = 1.0 AND nrev = 8.0 AND rtime = 22.42306712962963 AND self = 0.0 AND age = 3.866891835016835 AND app = 2.0 AND rrexp = 1034.0 THEN defect = True,IF ns = 1.0 AND nrev = 8.0 AND rtime = 22.42306712962963 AND self = 0.0 AND age = 3.866891835016835 AND app = 2.0 AND rrexp = 1034.0 THEN defect = True,True,IF ns != 1.0 THEN defect != True,IF ns != 1.0 THEN defect != True,True
openstack,IF ns = 1.0 AND nrev = 8.0 AND rtime = 22.42306712962963 AND self = 0.0 AND age = 3.866891835016835 AND app = 2.0 AND rrexp = 1034.0 THEN defect = True,IF ns = 1.0 AND nrev = 8.0 AND rtime = 22.42306712962963 AND self = 0.0 AND age = 3.866891835016835 AND app = 2.0 AND rrexp = 1034.0 THEN defect = True,True,IF ns != 1.0 THEN defect != True,IF ns != 1.0 THEN defect != True,True
openstack,IF la = 45.0 AND ns = 1.0 AND ent = 0.77655578544446 AND nrev = 2.0 AND rtime = 57.99344907407408 AND self = 0.0 AND ndev = 12.0 AND age = 0.0598611111111111 AND app = 6.0 AND rrexp = 3127.0 AND asawr = 0.0079936051159072 THEN defect = True,IF la = 45.0 AND ns = 1.0 AND ent = 0.77655578544446 AND nrev = 2.0 AND rtime = 57.99344907407408 AND self = 0.0 AND ndev = 12.0 AND age = 0.0598611111111111 AND app = 6.0 AND rrexp = 3127.0 AND asawr = 0.0079936051159072 THEN defect = True,True,IF la != 45.0 THEN defect != True,IF la != 45.0 THEN defect != True,True
openstack,IF la = 45.0 AND ns = 1.0 AND ent = 0.77655578544446 AND nrev = 2.0 AND rtime = 57.99344907407408 AND self = 0.0 AND ndev = 12.0 AND age = 0.0598611111111111 AND app = 6.0 AND rrexp = 3127.0 AND asawr = 0.0079936051159072 THEN defect = True,IF la = 45.0 AND ns = 1.0 AND ent = 0.77655578544446 AND nrev = 2.0 AND rtime = 57.99344907407408 AND self = 0.0 AND ndev = 12.0 AND age = 0.0598611111111111 AND app = 6.0 AND rrexp = 3127.0 AND asawr = 0.0079936051159072 THEN defect = True,True,IF la != 45.0 THEN defect != True,IF la != 45.0 THEN defect != True,True
openstack,IF la = 0.0 AND nd = 1.0 AND nrev = 3.0 AND app = 24.0 THEN defect = False,IF la = 0.0 AND nd = 1.0 AND nrev = 3.0 AND app = 24.0 THEN defect = False,True,IF la != 0.0 THEN defect != False,IF la != 0.0 THEN defect != False,True
openstack,IF la = 0.0 AND nd = 1.0 AND nrev = 3.0 AND app = 24.0 THEN defect = False,IF la = 0.0 AND nd = 1.0 AND nrev = 3.0 AND app = 24.0 THEN defect = False,True,IF la != 0.0 THEN defect != False,IF la != 0.0 THEN defect != False,True
openstack,IF ns = 1.0 AND rtime = 4.435127314814815 AND self = 0.0 AND ndev = 40.0 AND age = 3.97703125 AND app = 4.0 AND rrexp = 3056.0 THEN defect = True,IF ns = 1.0 AND rtime = 4.435127314814815 AND self = 0.0 AND ndev = 40.0 AND age = 3.97703125 AND app = 4.0 AND rrexp = 3056.0 THEN defect = True,True,IF ns != 1.0 THEN defect != True,IF ns != 1.0 THEN defect != True,True
openstack,IF ns = 1.0 AND rtime = 4.435127314814815 AND self = 0.0 AND ndev = 40.0 AND age = 3.97703125 AND app = 4.0 AND rrexp = 3056.0 THEN defect = True,IF ns = 1.0 AND rtime = 4.435127314814815 AND self = 0.0 AND ndev = 40.0 AND age = 3.97703125 AND app = 4.0 AND rrexp = 3056.0 THEN defect = True,True,IF ns != 1.0 THEN defect != True,IF ns != 1.0 THEN defect != True,True
openstack,IF la = 20.0 AND nd = 2.0 AND nrev = 2.0 AND rtime = 175.5267476851852 AND app = 7.0 AND rrexp = 1814.0 THEN defect = False,IF la = 20.0 AND nd = 2.0 AND nrev = 2.0 AND rtime = 175.5267476851852 AND app = 7.0 AND rrexp = 1814.0 THEN defect = False,True,IF la != 20.0 THEN defect != False,IF la != 20.0 THEN defect != False,True
openstack,IF la = 20.0 AND nd = 2.0 AND nrev = 2.0 AND rtime = 175.5267476851852 AND app = 7.0 AND rrexp = 1814.0 THEN defect = False,IF la = 20.0 AND nd = 2.0 AND nrev = 2.0 AND rtime = 175.5267476851852 AND app = 7.0 AND rrexp = 1814.0 THEN defect = False,True,IF la != 20.0 THEN defect != False,IF la != 20.0 THEN defect != False,True
openstack,IF la = 9.0 AND nd = 2.0 AND nrev = 5.0 AND rtime = 0.3778356481481482 AND app = 5.0 AND rrexp = 1231.0 THEN defect = False,IF la = 9.0 AND nd = 2.0 AND nrev = 5.0 AND rtime = 0.3778356481481482 AND app = 5.0 AND rrexp = 1231.0 THEN defect = False,True,IF la != 9.0 THEN defect != False,IF la != 9.0 THEN defect != False,True
openstack,IF la = 9.0 AND nd = 2.0 AND nrev = 5.0 AND rtime = 0.3778356481481482 AND app = 5.0 AND rrexp = 1231.0 THEN defect = False,IF la = 9.0 AND nd = 2.0 AND nrev = 5.0 AND rtime = 0.3778356481481482 AND app = 5.0 AND rrexp = 1231.0 THEN defect = False,True,IF la != 9.0 THEN defect != False,IF la != 9.0 THEN defect != False,True
openstack,IF ns = 1.0 AND ent = 0.7343962125424431 AND nrev = 5.0 AND rtime = 6.096157407407407 AND self = 0.0 AND ndev = 9.0 AND age = 17.36511574074074 AND app = 2.0 AND rrexp = 938.0 AND asawr = 0.0202764976958525 THEN defect = True,IF ns = 1.0 AND ent = 0.7343962125424431 AND nrev = 5.0 AND rtime = 6.096157407407407 AND self = 0.0 AND ndev = 9.0 AND age = 17.36511574074074 AND app = 2.0 AND rrexp = 938.0 AND asawr = 0.0202764976958525 THEN defect = True,True,IF ns != 1.0 THEN defect != True,IF ns != 1.0 THEN defect != True,True
openstack,IF ns = 1.0 AND ent = 0.7343962125424431 AND nrev = 5.0 AND rtime = 6.096157407407407 AND self = 0.0 AND ndev = 9.0 AND age = 17.36511574074074 AND app = 2.0 AND rrexp = 938.0 AND asawr = 0.0202764976958525 THEN defect = True,IF ns = 1.0 AND ent = 0.7343962125424431 AND nrev = 5.0 AND rtime = 6.096157407407407 AND self = 0.0 AND ndev = 9.0 AND age = 17.36511574074074 AND app = 2.0 AND rrexp = 938.0 AND asawr = 0.0202764976958525 THEN defect = True,True,IF ns != 1.0 THEN defect != True,IF ns != 1.0 THEN defect != True,True
openstack,IF la = 2.0 AND nd = 1.0 AND nrev = 3.0 AND rtime = 1.0876041666666667 AND app = 5.0 AND rrexp = 1172.0 THEN defect = False,IF la = 2.0 AND nd = 1.0 AND nrev = 3.0 AND rtime = 1.0876041666666667 AND app = 5.0 AND rrexp = 1172.0 THEN defect = False,True,IF la != 2.0 THEN defect != False,IF la != 2.0 THEN defect != False,True
openstack,IF la = 2.0 AND nd = 1.0 AND nrev = 3.0 AND rtime = 1.0876041666666667 AND app = 5.0 AND rrexp = 1172.0 THEN defect = False,IF la = 2.0 AND nd = 1.0 AND nrev = 3.0 AND rtime = 1.0876041666666667 AND app = 5.0 AND rrexp = 1172.0 THEN defect = False,True,IF la != 2.0 THEN defect != False,IF la != 2.0 THEN defect != False,True
openstack,IF la = 0.0 AND nd = 1.0 AND nrev = 1.0 AND rtime = 1.5067361111111113 AND ndev = 127.0 AND app = 3.0 AND rrexp = 1794.0 THEN defect = False,IF la = 0.0 AND nd = 1.0 AND nrev = 1.0 AND rtime = 1.5067361111111113 AND ndev = 127.0 AND app = 3.0 AND rrexp = 1794.0 THEN defect = False,True,IF la != 0.0 THEN defect != False,IF la != 0.0 THEN defect != False,True
openstack,IF la = 0.0 AND nd = 1.0 AND nrev = 1.0 AND rtime = 1.5067361111111113 AND ndev = 127.0 AND app = 3.0 AND rrexp = 1794.0 THEN defect = False,IF la = 0.0 AND nd = 1.0 AND nrev = 1.0 AND rtime = 1.5067361111111113 AND ndev = 127.0 AND app = 3.0 AND rrexp = 1794.0 THEN defect = False,True,IF la != 0.0 THEN defect != False,IF la != 0.0 THEN defect != False,True
openstack,IF la = 151.0 AND nd = 10.0 AND ns = 1.0 AND nrev = 2.0 AND rtime = 10.439895833333331 AND ndev = 221.0 AND age = 5.240940393518518 AND app = 2.0 AND rrexp = 1466.0 THEN defect = True,IF la = 151.0 AND nd = 10.0 AND ns = 1.0 AND nrev = 2.0 AND rtime = 10.439895833333331 AND ndev = 221.0 AND age = 5.240940393518518 AND app = 2.0 AND rrexp = 1466.0 THEN defect = True,True,IF ns != 1.0 THEN defect != True,IF ns != 1.0 THEN defect != True,True
openstack,IF la = 151.0 AND nd = 10.0 AND ns = 1.0 AND nrev = 2.0 AND rtime = 10.439895833333331 AND ndev = 221.0 AND age = 5.240940393518518 AND app = 2.0 AND rrexp = 1466.0 THEN defect = True,IF la = 151.0 AND nd = 10.0 AND ns = 1.0 AND nrev = 2.0 AND rtime = 10.439895833333331 AND ndev = 221.0 AND age = 5.240940393518518 AND app = 2.0 AND rrexp = 1466.0 THEN defect = True,True,IF ns != 1.0 THEN defect != True,IF ns != 1.0 THEN defect != True,True
openstack,IF la = 0.0 AND nd = 1.0 AND nrev = 1.0 AND rtime = 0.6377083333333333 AND app = 5.0 AND rrexp = 2496.0 THEN defect = False,IF la = 0.0 AND nd = 1.0 AND nrev = 1.0 AND rtime = 0.6377083333333333 AND app = 5.0 AND rrexp = 2496.0 THEN defect = False,True,IF la != 0.0 THEN defect != False,IF la != 0.0 THEN defect != False,True
openstack,IF la = 0.0 AND nd = 1.0 AND nrev = 1.0 AND rtime = 0.6377083333333333 AND app = 5.0 AND rrexp = 2496.0 THEN defect = False,IF la = 0.0 AND nd = 1.0 AND nrev = 1.0 AND rtime = 0.6377083333333333 AND app = 5.0 AND rrexp = 2496.0 THEN defect = False,True,IF la != 0.0 THEN defect != False,IF la != 0.0 THEN defect != False,True
openstack,IF ns = 1.0 AND nrev = 14.0 AND age = 0.0 AND app = 2.0 AND rrexp = 1539.0 THEN defect = True,IF ns = 1.0 AND nrev = 14.0 AND age = 0.0 AND app = 2.0 AND rrexp = 1539.0 THEN defect = True,True,IF age != 0.0 THEN defect != True,IF age != 0.0 THEN defect != True,True
openstack,IF ns = 1.0 AND nrev = 14.0 AND age = 0.0 AND app = 2.0 AND rrexp = 1539.0 THEN defect = True,IF ns = 1.0 AND nrev = 14.0 AND age = 0.0 AND app = 2.0 AND rrexp = 1539.0 THEN defect = True,True,IF age != 0.0 THEN defect != True,IF age != 0.0 THEN defect != True,True
openstack,IF la = 84.0 AND nd = 2.0 AND ns = 1.0 AND ent = 0.8846293067903075 AND nrev = 7.0 AND rtime = 42.06774305555556 AND self = 0.0 AND ndev = 13.0 AND age = 30.078292824074072 AND app = 5.0 AND rrexp = 2063.0 AND rsawr = 0.3417220639442861 THEN defect = True,IF la = 84.0 AND nd = 2.0 AND ns = 1.0 AND ent = 0.8846293067903075 AND nrev = 7.0 AND rtime = 42.06774305555556 AND self = 0.0 AND ndev = 13.0 AND age = 30.078292824074072 AND app = 5.0 AND rrexp = 2063.0 AND rsawr = 0.3417220639442861 THEN defect = True,True,IF la != 84.0 THEN defect != True,IF la != 84.0 THEN defect != True,True
openstack,IF la = 84.0 AND nd = 2.0 AND ns = 1.0 AND ent = 0.8846293067903075 AND nrev = 7.0 AND rtime = 42.06774305555556 AND self = 0.0 AND ndev = 13.0 AND age = 30.078292824074072 AND app = 5.0 AND rrexp = 2063.0 AND rsawr = 0.3417220639442861 THEN defect = True,IF la = 84.0 AND nd = 2.0 AND ns = 1.0 AND ent = 0.8846293067903075 AND nrev = 7.0 AND rtime = 42.06774305555556 AND self = 0.0 AND ndev = 13.0 AND age = 30.078292824074072 AND app = 5.0 AND rrexp = 2063.0 AND rsawr = 0.3417220639442861 THEN defect = True,True,IF la != 84.0 THEN defect != True,IF la != 84.0 THEN defect != True,True
openstack,IF la = 8.0 AND nd = 2.0 AND nrev = 2.0 AND rtime = 1.1145023148148148 AND app = 3.0 AND rrexp = 1402.0 THEN defect = False,IF la = 8.0 AND nd = 2.0 AND nrev = 2.0 AND rtime = 1.1145023148148148 AND app = 3.0 AND rrexp = 1402.0 THEN defect = False,True,IF la != 8.0 THEN defect != False,IF la != 8.0 THEN defect != False,True
openstack,IF la = 8.0 AND nd = 2.0 AND nrev = 2.0 AND rtime = 1.1145023148148148 AND app = 3.0 AND rrexp = 1402.0 THEN defect = False,IF la = 8.0 AND nd = 2.0 AND nrev = 2.0 AND rtime = 1.1145023148148148 AND app = 3.0 AND rrexp = 1402.0 THEN defect = False,True,IF la != 8.0 THEN defect != False,IF la != 8.0 THEN defect != False,True
openstack,IF ns = 1.0 AND nrev = 15.0 AND age = 0.2113811728395061 AND app = 2.0 AND rrexp = 1544.0 THEN defect = True,IF ns = 1.0 AND nrev = 15.0 AND age = 0.2113811728395061 AND app = 2.0 AND rrexp = 1544.0 THEN defect = True,True,IF nrev != 15.0 THEN defect != True,IF nrev != 15.0 THEN defect != True,True
openstack,IF ns = 1.0 AND nrev = 15.0 AND age = 0.2113811728395061 AND app = 2.0 AND rrexp = 1544.0 THEN defect = True,IF ns = 1.0 AND nrev = 15.0 AND age = 0.2113811728395061 AND app = 2.0 AND rrexp = 1544.0 THEN defect = True,True,IF nrev != 15.0 THEN defect != True,IF nrev != 15.0 THEN defect != True,True
openstack,IF ns = 1.0 AND nrev = 16.0 AND ndev = 30.0 AND age = 40.18686342592593 AND app = 3.0 AND rrexp = 2108.0 THEN defect = True,IF ns = 1.0 AND nrev = 16.0 AND ndev = 30.0 AND age = 40.18686342592593 AND app = 3.0 AND rrexp = 2108.0 THEN defect = True,True,IF ns != 1.0 THEN defect != True,IF ns != 1.0 THEN defect != True,True
openstack,IF ns = 1.0 AND nrev = 16.0 AND ndev = 30.0 AND age = 40.18686342592593 AND app = 3.0 AND rrexp = 2108.0 THEN defect = True,IF ns = 1.0 AND nrev = 16.0 AND ndev = 30.0 AND age = 40.18686342592593 AND app = 3.0 AND rrexp = 2108.0 THEN defect = True,True,IF ns != 1.0 THEN defect != True,IF ns != 1.0 THEN defect != True,True
openstack,IF la = 11.0 AND nd = 1.0 AND nrev = 1.0 AND rtime = 0.3973148148148148 AND app = 4.0 AND rrexp = 1717.0 THEN defect = False,IF la = 11.0 AND nd = 1.0 AND nrev = 1.0 AND rtime = 0.3973148148148148 AND app = 4.0 AND rrexp = 1717.0 THEN defect = False,True,IF la != 11.0 THEN defect != False,IF la != 11.0 THEN defect != False,True
openstack,IF la = 11.0 AND nd = 1.0 AND nrev = 1.0 AND rtime = 0.3973148148148148 AND app = 4.0 AND rrexp = 1717.0 THEN defect = False,IF la = 11.0 AND nd = 1.0 AND nrev = 1.0 AND rtime = 0.3973148148148148 AND app = 4.0 AND rrexp = 1717.0 THEN defect = False,True,IF la != 11.0 THEN defect != False,IF la != 11.0 THEN defect != False,True
openstack,IF ns = 1.0 AND nrev = 17.0 AND age = 3.0465625000000003 AND app = 2.0 AND rrexp = 1028.0 THEN defect = True,IF ns = 1.0 AND nrev = 17.0 AND age = 3.0465625000000003 AND app = 2.0 AND rrexp = 1028.0 THEN defect = True,True,IF nrev != 17.0 THEN defect != True,IF nrev != 17.0 THEN defect != True,True
openstack,IF ns = 1.0 AND nrev = 17.0 AND age = 3.0465625000000003 AND app = 2.0 AND rrexp = 1028.0 THEN defect = True,IF ns = 1.0 AND nrev = 17.0 AND age = 3.0465625000000003 AND app = 2.0 AND rrexp = 1028.0 THEN defect = True,True,IF nrev != 17.0 THEN defect != True,IF nrev != 17.0 THEN defect != True,True
openstack,IF la = 16.0 AND nd = 1.0 AND nrev = 2.0 AND rtime = 0.2902893518518518 AND app = 3.0 AND rrexp = 973.0 THEN defect = False,IF la = 16.0 AND nd = 1.0 AND nrev = 2.0 AND rtime = 0.2902893518518518 AND app = 3.0 AND rrexp = 973.0 THEN defect = False,True,IF la != 16.0 THEN defect != False,IF la != 16.0 THEN defect != False,True
openstack,IF la = 16.0 AND nd = 1.0 AND nrev = 2.0 AND rtime = 0.2902893518518518 AND app = 3.0 AND rrexp = 973.0 THEN defect = False,IF la = 16.0 AND nd = 1.0 AND nrev = 2.0 AND rtime = 0.2902893518518518 AND app = 3.0 AND rrexp = 973.0 THEN defect = False,True,IF la != 16.0 THEN defect != False,IF la != 16.0 THEN defect != False,True
openstack,IF la = 3.0 AND nd = 1.0 AND nrev = 2.0 AND rtime = 28.47622685185185 AND app = 7.0 AND rrexp = 1512.0 THEN defect = False,IF la = 3.0 AND nd = 1.0 AND nrev = 2.0 AND rtime = 28.47622685185185 AND app = 7.0 AND rrexp = 1512.0 THEN defect = False,True,IF la != 3.0 THEN defect != False,IF la != 3.0 THEN defect != False,True
openstack,IF la = 3.0 AND nd = 1.0 AND nrev = 2.0 AND rtime = 28.47622685185185 AND app = 7.0 AND rrexp = 1512.0 THEN defect = False,IF la = 3.0 AND nd = 1.0 AND nrev = 2.0 AND rtime = 28.47622685185185 AND app = 7.0 AND rrexp = 1512.0 THEN defect = False,True,IF la != 3.0 THEN defect != False,IF la != 3.0 THEN defect != False,True
openstack,IF la = 37.0 AND nd = 2.0 AND nrev = 2.0 AND rtime = 0.3169791666666666 AND app = 4.0 AND rrexp = 972.0 THEN defect = False,IF la = 37.0 AND nd = 2.0 AND nrev = 2.0 AND rtime = 0.3169791666666666 AND app = 4.0 AND rrexp = 972.0 THEN defect = False,True,IF la != 37.0 THEN defect != False,IF la != 37.0 THEN defect != False,True
openstack,IF la = 37.0 AND nd = 2.0 AND nrev = 2.0 AND rtime = 0.3169791666666666 AND app = 4.0 AND rrexp = 972.0 THEN defect = False,IF la = 37.0 AND nd = 2.0 AND nrev = 2.0 AND rtime = 0.3169791666666666 AND app = 4.0 AND rrexp = 972.0 THEN defect = False,True,IF la != 37.0 THEN defect != False,IF la != 37.0 THEN defect != False,True
openstack,IF la = 111.0 AND nd = 2.0 AND nrev = 6.0 AND rtime = 36.79891203703704 AND age = 24.37892361111111 AND app = 4.0 AND rrexp = 906.0 THEN defect = False,IF la = 111.0 AND nd = 2.0 AND nrev = 6.0 AND rtime = 36.79891203703704 AND age = 24.37892361111111 AND app = 4.0 AND rrexp = 906.0 THEN defect = False,True,IF la != 111.0 THEN defect != False,IF la != 111.0 THEN defect != False,True
openstack,IF la = 111.0 AND nd = 2.0 AND nrev = 6.0 AND rtime = 36.79891203703704 AND age = 24.37892361111111 AND app = 4.0 AND rrexp = 906.0 THEN defect = False,IF la = 111.0 AND nd = 2.0 AND nrev = 6.0 AND rtime = 36.79891203703704 AND age = 24.37892361111111 AND app = 4.0 AND rrexp = 906.0 THEN defect = False,True,IF la != 111.0 THEN defect != False,IF la != 111.0 THEN defect != False,True
openstack,IF ns = 1.0 AND ent = 0.9681647320759544 AND nrev = 1.0 AND rtime = 5.811712962962964 AND ndev = 15.0 AND age = 0.026574074074074 AND app = 2.0 AND rrexp = 1554.0 THEN defect = True,IF ns = 1.0 AND ent = 0.9681647320759544 AND nrev = 1.0 AND rtime = 5.811712962962964 AND ndev = 15.0 AND age = 0.026574074074074 AND app = 2.0 AND rrexp = 1554.0 THEN defect = True,True,IF ns != 1.0 THEN defect != True,IF ns != 1.0 THEN defect != True,True
openstack,IF ns = 1.0 AND ent = 0.9681647320759544 AND nrev = 1.0 AND rtime = 5.811712962962964 AND ndev = 15.0 AND age = 0.026574074074074 AND app = 2.0 AND rrexp = 1554.0 THEN defect = True,IF ns = 1.0 AND ent = 0.9681647320759544 AND nrev = 1.0 AND rtime = 5.811712962962964 AND ndev = 15.0 AND age = 0.026574074074074 AND app = 2.0 AND rrexp = 1554.0 THEN defect = True,True,IF ns != 1.0 THEN defect != True,IF ns != 1.0 THEN defect != True,True
openstack,IF la = 557.0 AND ns = 2.0 AND nrev = 10.0 AND rtime = 26.98543981481481 AND age = 2.91759563840156 AND app = 2.0 THEN defect = True,IF la = 557.0 AND ns = 2.0 AND nrev = 10.0 AND rtime = 26.98543981481481 AND age = 2.91759563840156 AND app = 2.0 THEN defect = True,True,IF ns != 2.0 THEN defect != True,IF ns != 2.0 THEN defect != True,True
openstack,IF la = 557.0 AND ns = 2.0 AND nrev = 10.0 AND rtime = 26.98543981481481 AND age = 2.91759563840156 AND app = 2.0 THEN defect = True,IF la = 557.0 AND ns = 2.0 AND nrev = 10.0 AND rtime = 26.98543981481481 AND age = 2.91759563840156 AND app = 2.0 THEN defect = True,True,IF ns != 2.0 THEN defect != True,IF ns != 2.0 THEN defect != True,True
openstack,IF la = 0.0 AND nd = 1.0 AND nrev = 2.0 AND age = 115.74938657407408 AND app = 3.0 AND rrexp = 1665.0 THEN defect = False,IF la = 0.0 AND nd = 1.0 AND nrev = 2.0 AND age = 115.74938657407408 AND app = 3.0 AND rrexp = 1665.0 THEN defect = False,True,IF la != 0.0 THEN defect != False,IF la != 0.0 THEN defect != False,True
openstack,IF la = 0.0 AND nd = 1.0 AND nrev = 2.0 AND age = 115.74938657407408 AND app = 3.0 AND rrexp = 1665.0 THEN defect = False,IF la = 0.0 AND nd = 1.0 AND nrev = 2.0 AND age = 115.74938657407408 AND app = 3.0 AND rrexp = 1665.0 THEN defect = False,True,IF la != 0.0 THEN defect != False,IF la != 0.0 THEN defect != False,True
openstack,IF la = 47.0 AND nd = 2.0 AND nrev = 3.0 AND rtime = 32.64394675925926 AND app = 6.0 AND rrexp = 2187.0 THEN defect = False,IF la = 47.0 AND nd = 2.0 AND nrev = 3.0 AND rtime = 32.64394675925926 AND app = 6.0 AND rrexp = 2187.0 THEN defect = False,True,IF la != 47.0 THEN defect != False,IF la != 47.0 THEN defect != False,True
openstack,IF la = 47.0 AND nd = 2.0 AND nrev = 3.0 AND rtime = 32.64394675925926 AND app = 6.0 AND rrexp = 2187.0 THEN defect = False,IF la = 47.0 AND nd = 2.0 AND nrev = 3.0 AND rtime = 32.64394675925926 AND app = 6.0 AND rrexp = 2187.0 THEN defect = False,True,IF la != 47.0 THEN defect != False,IF la != 47.0 THEN defect != False,True
openstack,IF ns = 1.0 AND nrev = 10.0 AND rtime = 57.27456018518519 AND age = 1.2883217592592593 AND app = 3.0 AND rrexp = 1076.0 THEN defect = True,IF ns = 1.0 AND nrev = 10.0 AND rtime = 57.27456018518519 AND age = 1.2883217592592593 AND app = 3.0 AND rrexp = 1076.0 THEN defect = True,True,IF ns != 1.0 THEN defect != True,IF ns != 1.0 THEN defect != True,True
openstack,IF ns = 1.0 AND nrev = 10.0 AND rtime = 57.27456018518519 AND age = 1.2883217592592593 AND app = 3.0 AND rrexp = 1076.0 THEN defect = True,IF ns = 1.0 AND nrev = 10.0 AND rtime = 57.27456018518519 AND age = 1.2883217592592593 AND app = 3.0 AND rrexp = 1076.0 THEN defect = True,True,IF ns != 1.0 THEN defect != True,IF ns != 1.0 THEN defect != True,True
openstack,IF la = 3.0 AND nd = 1.0 AND nrev = 2.0 AND rtime = 188.64535879629628 AND rrexp = 1085.0 THEN defect = False,IF la = 3.0 AND nd = 1.0 AND nrev = 2.0 AND rtime = 188.64535879629628 AND rrexp = 1085.0 THEN defect = False,True,IF la != 3.0 THEN defect != False,IF la != 3.0 THEN defect != False,True
openstack,IF la = 3.0 AND nd = 1.0 AND nrev = 2.0 AND rtime = 188.64535879629628 AND rrexp = 1085.0 THEN defect = False,IF la = 3.0 AND nd = 1.0 AND nrev = 2.0 AND rtime = 188.64535879629628 AND rrexp = 1085.0 THEN defect = False,True,IF la != 3.0 THEN defect != False,IF la != 3.0 THEN defect != False,True
openstack,IF la = 86.0 AND nd = 4.0 AND nrev = 8.0 AND rtime = 28.177777777777777 AND ndev = 74.0 AND age = 4.335802469135802 AND app = 7.0 AND rrexp = 1634.0 THEN defect = False,IF la = 86.0 AND nd = 4.0 AND nrev = 8.0 AND rtime = 28.177777777777777 AND ndev = 74.0 AND age = 4.335802469135802 AND app = 7.0 AND rrexp = 1634.0 THEN defect = False,True,IF la != 86.0 THEN defect != False,IF la != 86.0 THEN defect != False,True
