dataset,predrule0,predimprt0,predrule1,predimprt1,same
openstack,IF la = 32.0 AND ent = 0.0 AND nrev = 1.0 AND age = 0.0412152777777777 AND rrexp = 373.0 AND asawr = 0.5804953560371517 AND rsawr = 0.5882352941176471 THEN defect = False,"[0.08758516618611455, 0.01973661148090619, 0.05592953947799047, 0.02311799239734193, 0.013867104084058146, 0.012699334543243896, 0.004647202025455638]",IF la = 32.0 AND ent = 0.0 AND nrev = 1.0 AND ndev = 20.0 AND age = 0.0412152777777777 AND rrexp = 373.0 AND asawr = 0.5804953560371517 AND rsawr = 0.5882352941176471 THEN defect = False,"[0.08274584571410702, 0.02511649167956901, 0.05307032162867849, 0.007574866964260948, 0.01905198143850186, 0.012132413092051089, 0.011913599402359417, 0.0051482738197498506]",False
openstack,IF la = 17.0 AND nrev = 6.0 AND ndev = 76.0 AND age = 8.264780092592593 AND rrexp = 1664.0 AND asawr = 0.005401026194977 AND rsawr = 0.2353497164461247 THEN defect = False,"[0.08741286511093364, 0.04795825845531659, 0.0030799517283526994, 0.022091514533760587, 0.009505320349612397, 0.02310087492548544, 0.007963936693460691]",IF la = 17.0 AND nrev = 6.0 AND ndev = 76.0 AND age = 8.264780092592593 AND rrexp = 1664.0 AND asawr = 0.005401026194977 AND rsawr = 0.2353497164461247 THEN defect = False,"[0.08654645499281845, 0.04596432666025175, 0.00449186933396941, 0.013229325286146027, 0.0067693540630511745, 0.020457946499667548, 0.007551093562681648]",False
openstack,IF la = 2.0 AND nrev = 2.0 AND ndev = 53.0 AND age = 1.1058796296296296 AND rrexp = 1874.0 AND asawr = 0.0029697624190064 AND rsawr = 0.3061555075593952 THEN defect = False,"[0.08451643477164733, 0.05269668788260321, 0.003519087501944369, 0.018047699066242685, 0.003917649588809866, 0.020705695091357883, 0.006656012644407934]",IF la = 2.0 AND nrev = 2.0 AND ndev = 53.0 AND age = 1.1058796296296296 AND rrexp = 1874.0 AND asawr = 0.0029697624190064 AND rsawr = 0.3061555075593952 THEN defect = False,"[0.08181758408072999, 0.05332658245996745, 0.0057089903082232244, 0.019796166132546075, 0.006408760712829455, 0.016544517845187807, 0.00769172950258206]",False
openstack,IF la = 11.0 AND ent = 0.0 AND nrev = 6.0 AND ndev = 8.0 AND age = 31.50012731481481 AND rrexp = 1555.0 AND asawr = 0.0013486176668914 AND rsawr = 0.2276466621712744 THEN defect = False,"[0.0815395439773229, 0.02009820604125941, 0.048456249404874974, 0.008779321703283233, 0.015775187044642716, 0.006294369456058926, 0.021055878817623296, 0.007129394374207159]",IF la = 11.0 AND ent = 0.0 AND nrev = 6.0 AND ndev = 8.0 AND age = 31.50012731481481 AND rrexp = 1555.0 AND asawr = 0.0013486176668914 AND rsawr = 0.2276466621712744 THEN defect = False,"[0.08056012933030639, 0.014971953102704095, 0.05127865973277934, 0.0076159191182978234, 0.013227153694059097, 0.00844120961770248, 0.017164802333688795, 0.00521457810505663]",False
openstack,IF la = 15.0 AND nrev = 3.0 AND age = 0.1024768518518518 AND rrexp = 1069.0 AND asawr = 0.0053828556048983 AND rsawr = 0.1458753868927466 THEN defect = False,"[0.08221159666720722, 0.05258189665908997, 0.014948528995166629, 0.004469764069672555, 0.017398053228772817, 0.00879770695825716]",IF la = 15.0 AND nrev = 3.0 AND age = 0.1024768518518518 AND rrexp = 1069.0 AND asawr = 0.0053828556048983 AND rsawr = 0.1458753868927466 THEN defect = False,"[0.08080444274385723, 0.05652523103440489, 0.018942022094471583, 0.005926653191177518, 0.015791692517216866, 0.005000383093603898]",False
openstack,IF la = 1.0 AND ent = 0.0 AND nrev = 1.0 AND ndev = 14.0 AND age = 18.97792824074074 AND rrexp = 665.0 AND asawr = 0.6961852861035422 THEN defect = False,"[0.08344397190836642, 0.01504419918438119, 0.057190289754458175, 0.008406946419079115, 0.013234005236346992, 0.00757072078136363, 0.014366838886707058]",IF la = 1.0 AND ent = 0.0 AND nrev = 1.0 AND ndev = 14.0 AND age = 18.97792824074074 AND app = 2.0 AND rrexp = 665.0 AND asawr = 0.6961852861035422 THEN defect = False,"[0.08189216629876991, 0.02361183595594512, 0.05530163937046921, 0.008991759924707778, 0.01416634248588846, 0.0037532460625871547, 0.008477071660626355, 0.012610698699280089]",False
openstack,IF la = 5.0 AND nrev = 1.0 AND ndev = 9.0 AND age = 0.9118981481481482 AND rrexp = 3383.0 AND asawr = 0.0272519801315612 THEN defect = False,"[0.08275736207628892, 0.054448474344173076, 0.011800592693823502, 0.018282982415508964, 0.0011115764115796583, 0.02363828484044898]",IF la = 5.0 AND nrev = 1.0 AND ndev = 9.0 AND age = 0.9118981481481482 AND rrexp = 3383.0 AND asawr = 0.0272519801315612 THEN defect = False,"[0.0866398207229935, 0.051720472110145466, 0.005027909115917861, 0.022586550389917658, 0.0007010101399463314, 0.01978339628634564]",False
openstack,IF la = 1.0 AND ent = 0.0 AND nrev = 1.0 AND ndev = 3.0 AND age = 58.099571759259256 AND rrexp = 999.0 AND asawr = 0.0011574074074074 AND rsawr = 0.7696759259259259 THEN defect = False,"[0.08399308378497679, 0.014483606237719805, 0.054110041622867616, 0.013154799774552136, 0.011744751973328764, 0.01073786685561681, 0.021159905771316004, 0.005576211035439225]",IF la = 1.0 AND ent = 0.0 AND nrev = 1.0 AND ndev = 3.0 AND age = 58.099571759259256 AND rrexp = 999.0 AND asawr = 0.0011574074074074 THEN defect = False,"[0.08581991126853497, 0.015201815994115363, 0.051501727456734585, 0.013901160915347786, 0.008274520494292191, 0.013934996362970973, 0.018769206936289688]",False
openstack,IF la = 315.0 AND nrev = 10.0 AND age = 13.244598214285714 AND rrexp = 135.0 AND asawr = 0.0091848450057405 AND rsawr = 0.1412169919632606 THEN defect = True,"[0.08234852583581917, 0.04404252429904337, 0.020852475854543185, 0.010708366462237625, 0.015576997864677868, 0.009817553716841444]",IF la = 315.0 AND nrev = 10.0 AND age = 13.244598214285714 AND rrexp = 135.0 AND asawr = 0.0091848450057405 AND rsawr = 0.1412169919632606 THEN defect = True,"[0.08178005209701597, 0.04101467997823101, 0.020183971865856257, 0.009781467064376315, 0.017451900472166323, 0.0036970973459297643]",False
openstack,IF la = 51.0 AND nrev = 3.0 AND ndev = 2.0 AND age = 62.829427083333336 AND rrexp = 494.0 AND asawr = 0.0043907793633369 THEN defect = False,"[0.08120440669567767, 0.056115318530865085, 0.01292079305966876, 0.01617911835061638, 0.008951713630099584, 0.020597666708890048]",IF la = 51.0 AND nrev = 3.0 AND ndev = 2.0 AND age = 62.829427083333336 AND rrexp = 494.0 AND asawr = 0.0043907793633369 AND rsawr = 0.6147091108671789 THEN defect = False,"[0.07965856380852293, 0.05190106855132252, 0.015751252523722187, 0.005877533251450407, 0.007553883150403306, 0.01418926797235855, 0.0028733944368387744]",False
openstack,IF la = 18.0 AND ent = 0.0 AND nrev = 1.0 AND ndev = 9.0 AND age = 57.78987268518518 AND asawr = 0.255578093306288 AND rsawr = 0.5557809330628803 THEN defect = False,"[0.08050089812641364, 0.02380491564194677, 0.05769586522406616, 0.012027880561791352, 0.010192780256667337, 0.015589125734079756, 0.008845889143599643]",IF la = 18.0 AND nd = 1.0 AND ent = 0.0 AND nrev = 1.0 AND ndev = 9.0 AND age = 57.78987268518518 AND asawr = 0.255578093306288 AND rsawr = 0.5557809330628803 THEN defect = False,"[0.08245374685605933, 0.0025980258876836877, 0.022053348475282585, 0.05732782877777552, 0.010969228701393448, 0.008329874470426938, 0.014927141387995472, 0.009609519136906443]",False
openstack,IF la = 3.0 AND ent = 0.0 AND nrev = 0.0 AND ndev = 0.0 AND age = 0.0 AND app = 0.0 AND rrexp = 0.0 AND asawr = 0.0 AND rsawr = 0.0 THEN defect = False,"[0.08287092836359441, 0.02326226040629018, 0.060238873034070335, 0.009853830882730258, 0.018721382422206452, 0.011018564902438369, 0.012713125497964701, 0.013319688407108286, 0.007834404292904187]",IF la = 3.0 AND ent = 0.0 AND nrev = 0.0 AND ndev = 0.0 AND age = 0.0 AND app = 0.0 AND rrexp = 0.0 AND asawr = 0.0 AND rsawr = 0.0 THEN defect = False,"[0.08373559623806658, 0.01432902623317982, 0.0537628245262803, 0.010193170933084377, 0.022426946495293514, 0.012775882544119177, 0.018318048730598505, 0.01717692346580252, 0.012515087489139287]",False
openstack,IF la = 4.0 AND nrev = 5.0 AND ndev = 81.0 AND rrexp = 1972.0 AND asawr = 0.0001340123291342 AND rsawr = 0.1827928169391584 THEN defect = False,"[0.0811067543346505, 0.04792411240038581, 0.01082083724261127, 0.00293916324081177, 0.017702382719487382, 0.012251653318420748]",IF la = 4.0 AND nrev = 5.0 AND ndev = 81.0 AND rrexp = 1972.0 AND asawr = 0.0001340123291342 AND rsawr = 0.1827928169391584 THEN defect = False,"[0.08344168460244891, 0.04908520328262471, 0.006002775231389208, 0.005344697406131719, 0.02378669087682817, 0.007907159673095864]",False
openstack,IF la = 15.0 AND ent = 0.0 AND nrev = 4.0 AND age = 44.10204861111112 AND rrexp = 456.0 AND asawr = 0.0051107325383304 AND rsawr = 0.3441226575809199 THEN defect = False,"[0.08250012411142987, 0.015027165992325474, 0.05692103378752993, 0.00839879171496767, 0.010792387152525723, 0.015984154269782336, 0.003975882378562526]",IF la = 15.0 AND ent = 0.0 AND nrev = 4.0 AND age = 44.10204861111112 AND rrexp = 456.0 AND asawr = 0.0051107325383304 AND rsawr = 0.3441226575809199 THEN defect = False,"[0.08032761763897739, 0.023296847065956708, 0.052273354248337095, 0.015279316075860338, 0.009497751286636654, 0.02223898363752301, 0.009081802747484078]",False
openstack,IF la = 113.0 AND nrev = 1.0 AND age = 8.043032407407408 AND rrexp = 290.0 AND asawr = 0.5689277899343544 THEN defect = False,"[0.08097428248916277, 0.049994332181953365, 0.015520476720992393, 0.014072339010225659, 0.014664439547647541]",IF la = 113.0 AND nrev = 1.0 AND age = 8.043032407407408 AND app = 2.0 AND rrexp = 290.0 AND asawr = 0.5689277899343544 AND rsawr = 0.3468271334792122 THEN defect = False,"[0.08284200731423488, 0.0541365820463018, 0.014836925519689487, 0.002440833111055373, 0.012988316969567126, 0.016659219370458715, 0.0014190911002887117]",False
openstack,IF la = 180.0 AND age = 0.5018258744855967 AND app = 2.0 AND asawr = 0.0002676659528907 AND rsawr = 0.0942184154175588 THEN defect = False,"[0.0022916708853146267, 0.0013367459163717227, 9.704393963440624e-05, 0.0017446440798148696, 0.0018482713519684974]",IF la = 180.0 AND age = 0.5018258744855967 AND app = 2.0 AND asawr = 0.0002676659528907 AND rsawr = 0.0942184154175588 THEN defect = False,"[0.0016424659254892383, 0.0012375396039750858, 0.0002746024821495319, 0.0013749618302601192, 0.002127893994176784]",False
qt,IF la = 8.0 AND self = 0.0 AND asexp = 1361.0 AND asawr = 0.097585440997349 THEN defect = False,"[0.059033535203561235, 0.0029988976680026414, 0.00170386940114105, 0.013155269825999192]",IF la = 8.0 AND asexp = 1361.0 AND asawr = 0.097585440997349 THEN defect = False,"[0.05678867958642493, 0.0042343399743199886, 0.018061671907078823]",False
qt,IF la = 17.0 AND nrev = 1.0 AND rtime = 0.0143518518518518 AND age = 0.9988773148148148 AND asexp = 1705.0 AND asawr = 0.1225222637173226 THEN defect = False,"[0.06193636745533572, 0.014298413325148085, 0.009466825662658473, 0.009439723572258715, 0.0036401383956077204, 0.01052954475619974]",IF la = 17.0 AND nrev = 1.0 AND rtime = 0.0143518518518518 AND age = 0.9988773148148148 AND asexp = 1705.0 AND asawr = 0.1225222637173226 AND rsawr = 0.0416546969261706 THEN defect = False,"[0.06051987631583094, 0.010868189797591764, 0.015834604272139625, 0.00878950156787691, 0.002686239861214133, 0.015604339160373027, 0.0052162370142105645]",False
qt,IF ent = 0.0 AND rtime = 0.6524884259259259 AND age = 0.0364004629629629 AND asexp = 593.0 AND asawr = 0.0425898042589804 THEN defect = False,"[0.009461605271203469, 0.016632089916040555, 0.009485536790559641, 0.0006810002563733952, 0.017536808658275227]",IF ent = 0.0 AND rtime = 0.6524884259259259 AND age = 0.0364004629629629 AND asexp = 593.0 AND asawr = 0.0425898042589804 THEN defect = False,"[0.011634498616804337, 0.019471231009050575, 0.011577919248587082, 0.010287252235054828, 0.017044760069097314]",False
qt,IF rtime = 0.8437268518518519 AND age = 31.663003472222226 AND asexp = 17.0 AND asawr = 0.0011030763573967 AND rsawr = 0.0451035666135555 THEN defect = False,"[0.01464300846829749, 0.013468535077331588, 0.012666671932602739, 0.015289793319642595, 0.0020226356422965524]",IF rtime = 0.8437268518518519 AND age = 31.663003472222226 AND asexp = 17.0 AND asawr = 0.0011030763573967 AND rsawr = 0.0451035666135555 THEN defect = False,"[0.012281302763179899, 0.00788055692483564, 0.0116264017655003, 0.0165686908440893, 0.004730203441606887]",False
qt,IF la = 2.0 AND ent = 0.0 AND self = 0.0 AND ndev = 30.0 AND asawr = 0.0131805157593123 AND rsawr = 0.0166905444126074 THEN defect = False,"[0.05325437092740299, 0.006652350322727184, 0.0022627892123965885, 0.0036167742609886297, 0.015171928091052162, 0.004676461491705462]",IF la = 2.0 AND ent = 0.0 AND asawr = 0.0131805157593123 AND rsawr = 0.0166905444126074 THEN defect = False,"[0.05484197562178995, 0.011365942169668028, 0.013641794136195984, 0.002165412610547157]",False
qt,IF ent = 0.0 AND nrev = 1.0 AND rtime = 0.1078124999999999 AND age = 3.9032291666666654 AND asexp = 598.0 AND asawr = 0.0428990904533409 THEN defect = False,"[0.00458400648882122, 0.003947728185760588, 0.01363061571363758, 0.0070775927566102135, 0.007283026288028224, 0.014159782729720082]",IF ent = 0.0 AND nrev = 1.0 AND rtime = 0.1078124999999999 AND age = 3.9032291666666654 AND asexp = 598.0 AND asawr = 0.0428990904533409 THEN defect = False,"[0.013503646408782117, 0.0055398073359390594, 0.012586757112010414, 0.00966139972320333, 0.00313860748866062, 0.018378795696729126]",False
qt,IF ent = 0.0 AND nrev = 1.0 AND rtime = 0.1880439814814815 AND ndev = 18.0 AND asexp = 601.0 AND asawr = 0.0431015966206057 THEN defect = False,"[0.004860771550823602, 0.0033057451885006926, 0.021247134664676842, 0.001412546727715786, 0.005938360785662598, 0.017200469075272878]",IF ent = 0.0 AND nrev = 1.0 AND rtime = 0.1880439814814815 AND asexp = 601.0 AND asawr = 0.0431015966206057 AND rsawr = 0.0538411971074676 THEN defect = False,"[0.007985105198874761, 0.006883101442594932, 0.010784069595383953, 0.011478062492840372, 0.011462405089646925, 0.005761143028077406]",False
qt,IF ent = 0.0 AND nrev = 1.0 AND rtime = 0.0454282407407407 AND asexp = 610.0 AND asawr = 0.0436802973977695 THEN defect = False,"[0.006853635444254338, 0.011044094810530427, 0.016287865688909386, 0.0068779164845028115, 0.012823222778176295]",IF ent = 0.0 AND nrev = 1.0 AND rtime = 0.0454282407407407 AND age = 2.7005787037037035 AND asexp = 610.0 AND asawr = 0.0436802973977695 THEN defect = False,"[0.006762883559974468, 0.008862873012595534, 0.012752568852721084, 0.008750560291013901, 0.007833304491797755, 0.01815823556606634]",False
qt,IF la = 1.0 AND ent = 0.0 AND rtime = 1.7273148148148147 AND age = 26.981354166666662 AND asexp = 600.0 AND asawr = 0.0429347049578511 THEN defect = False,"[0.05797380303541893, 0.004357171561000153, 0.017025688443945516, 0.0033453256509923574, 0.009030129293717434, 0.012055386061525068]",IF la = 1.0 AND ent = 0.0 AND rtime = 1.7273148148148147 AND age = 26.981354166666662 AND asexp = 600.0 AND asawr = 0.0429347049578511 THEN defect = False,"[0.05411338081223312, 0.009832313822136623, 0.014045300578860859, 0.010282227629350814, 0.008463394266087679, 0.013935566885554033]",False
qt,IF la = 10.0 AND ent = 0.0 AND age = 0.2796412037037037 AND asexp = 623.0 AND asawr = 0.0445300792121601 THEN defect = False,"[0.06120099513267698, 0.012427176805938897, 0.011553991854675177, 0.005239944051252628, 0.02128608723156722]",IF la = 10.0 AND ent = 0.0 AND rtime = 5.547083333333333 AND age = 0.2796412037037037 AND asexp = 623.0 AND asawr = 0.0445300792121601 THEN defect = False,"[0.05921230761758277, 0.015622439048973974, 0.010967253619369684, 0.00883346702046556, 0.005586979353832245, 0.015816006623847162]",False
qt,IF ent = 0.4892513356714998 AND ndev = 20.0 AND age = 0.2476350308641975 AND asexp = 625.0 AND asawr = 0.044628217010052 THEN defect = True,"[0.00689514410208184, 0.0058987835675566236, 0.004435926718421822, 0.012050175554450898, 0.012302300613951675]",IF ndev = 20.0 AND age = 0.2476350308641975 AND asexp = 625.0 AND asawr = 0.044628217010052 THEN defect = True,"[0.0057666613372670565, 0.009200367330735284, 0.010204287508769462, 0.015872597833540277]",False
qt,IF ent = 0.0 AND nrev = 1.0 AND rtime = 0.6499421296296296 AND asexp = 604.0 AND asawr = 0.0431065194157463 THEN defect = False,"[0.008087968718382535, 0.006973333025152919, 0.01039601712996824, 0.009466424146131405, 0.018989123507060942]",IF ent = 0.0 AND nrev = 1.0 AND rtime = 0.6499421296296296 AND asexp = 604.0 AND asawr = 0.0431065194157463 THEN defect = False,"[0.006553011807200978, 0.0065865827591294, 0.010363179507858136, 0.005485821044705981, 0.019274913133893613]",False
qt,IF ent = 0.0 AND nrev = 0.0 AND rtime = 0.0 AND age = 0.0 AND asexp = 0.0 AND asawr = 0.0 THEN defect = False,"[0.008907007352868137, 0.002787781912941659, 0.01480276005645748, 0.005240125187283547, 0.00938677612973562, 0.01719110840202052]",IF ent = 0.0 AND rtime = 0.0 AND age = 0.0 AND asexp = 0.0 AND asawr = 0.0 THEN defect = False,"[0.014148440306843474, 0.015725870186978096, 0.008793915717626994, 0.008224981825940359, 0.019856560908718773]",False
qt,IF la = 4.0 AND ent = 0.0 AND rtime = 0.6556018518518518 AND asexp = 605.0 AND asawr = 0.0431286029464095 THEN defect = False,"[0.059339582906083, 0.011225235748676793, 0.017333423387949097, 0.0052321536092126385, 0.013853997994892137]",IF ent = 0.0 AND nrev = 1.0 AND rtime = 0.6556018518518518 AND age = 8.112222222222222 AND asexp = 605.0 AND asawr = 0.0431286029464095 THEN defect = False,"[0.005220546942946439, 0.004485230258694958, 0.01208321062858528, 0.008517427475606595, 0.00885002322590739, 0.014378171096192008]",False
qt,IF la = 1.0 AND ent = 0.0 AND nrev = 3.0 AND rtime = 90.99224537037036 AND asexp = 3.0 AND asawr = 0.0002845759817871 THEN defect = False,"[0.05856789337762142, 0.007365921654955238, 0.005314446803588061, 0.01459162191402551, 0.013758063001890062, 0.013787701958162334]",IF la = 1.0 AND ent = 0.0 AND nrev = 3.0 AND rtime = 90.99224537037036 AND age = 59.78982638888889 AND asexp = 3.0 AND asawr = 0.0002845759817871 THEN defect = False,"[0.06259861936273287, 0.009965493695490817, 0.004135312796577028, 0.01058686303646565, 0.0039631356957840255, 0.011732712159626721, 0.0158421764365023]",False
qt,IF ent = 0.748804146668256 AND rtime = 125.14155092592593 AND ndev = 23.0 AND asexp = 47.0 AND asawr = 0.0029177557595282 THEN defect = False,"[0.0018947869194160182, 0.011769394708706122, 0.0027420678444824423, 0.009590414765640331, 0.014540276935937246]",IF nrev = 4.0 AND rtime = 125.14155092592593 AND ndev = 23.0 AND asexp = 47.0 AND asawr = 0.0029177557595282 THEN defect = False,"[0.0031528139637308247, 0.013013447028773974, 0.001705624505321963, 0.013848679369549918, 0.01857983585004478]",False
qt,IF la = 1.0 AND ent = 0.0 AND nrev = 1.0 AND rtime = 2.2139467592592594 AND asexp = 1380.0 AND asawr = 0.0979502092346975 THEN defect = False,"[0.05527545845349201, 0.0038530115951048573, 0.013448447303584528, 0.016197909786832866, 0.0037760024590711458, 0.019487846063582736]",IF la = 1.0 AND ent = 0.0 AND nrev = 1.0 AND rtime = 2.2139467592592594 AND asexp = 1380.0 AND asawr = 0.0979502092346975 THEN defect = False,"[0.05877743555441984, 0.003070298073774571, 0.011641398708266967, 0.016728813155563505, 0.0004185784551872491, 0.01718691056244371]",False
qt,IF la = 69.0 AND rtime = 0.0064814814814814 AND age = 0.0027430555555555 AND app = 1.0 AND asawr = 0.1264180374361883 THEN defect = False,"[0.06281692065481964, 0.013935291182340324, 0.009867687572191143, 0.0009197704945098073, 0.013769288150463077]",IF la = 69.0 AND rtime = 0.0064814814814814 AND age = 0.0027430555555555 AND asawr = 0.1264180374361883 THEN defect = False,"[0.0562100192611062, 0.01775630924999566, 0.014374207426435014, 0.009833598894715459]",False
qt,IF la = 5.0 AND ent = 0.0 AND rtime = 0.9442824074074072 AND age = 35.32216435185185 AND asexp = 1384.0 AND asawr = 0.0979352283976806 THEN defect = False,"[0.05628874814467269, 0.007412010273960516, 0.011784909820630848, 0.004237207703265198, 0.0013464956744605125, 0.018229214371250718]",IF la = 5.0 AND ent = 0.0 AND rtime = 0.9442824074074072 AND age = 35.32216435185185 AND asexp = 1384.0 AND asawr = 0.0979352283976806 THEN defect = False,"[0.06069007221267823, 0.0025191734212415217, 0.01981158516601493, 0.005818364553106556, 0.0020647125008608825, 0.015247727102132848]",False
qt,IF ent = 0.0 AND nrev = 1.0 AND rtime = 0.9117824074074076 AND ndev = 22.0 AND age = 1.1713773148148148 AND asexp = 1385.0 AND asawr = 0.0979643765903307 THEN defect = False,"[0.004819386476928033, 0.005134421894398267, 0.020102704391655745, 0.004644082223015744, 0.012236843799347396, 0.004464186729736692, 0.018407497093307607]",IF ent = 0.0 AND nrev = 1.0 AND rtime = 0.9117824074074076 AND ndev = 22.0 AND age = 1.1713773148148148 AND asexp = 1385.0 AND asawr = 0.0979643765903307 THEN defect = False,"[0.005729940021875236, 0.006316782384817805, 0.015585030896589644, 0.007345368297771231, 0.011544996021865263, 0.004446626186841972, 0.02119155860791669]",False
qt,IF ent = 0.0 AND nrev = 1.0 AND rtime = 0.3243055555555555 AND age = 0.7845486111111111 THEN defect = False,"[0.013816720392894381, 0.008744659529096156, 0.01735243225029518, 0.011975184669346278]",IF ent = 0.0 AND nrev = 1.0 AND rtime = 0.3243055555555555 AND age = 0.7845486111111111 AND asawr = 0.0979519774011299 THEN defect = False,"[0.009072815189007674, 0.009267951174950629, 0.017224918142612917, 0.011035959262711276, 0.017288013965121644]",False
qt,IF ent = 0.0 AND rtime = 0.0 AND age = 0.0 AND asexp = 0.0 AND asawr = 0.0 AND rsawr = 0.0 THEN defect = False,"[0.013658306359292244, 0.015436577658333922, 0.00834371998265056, 0.01225559634369173, 0.014251758784665875, 0.004691872179966476]",IF ent = 0.0 AND rtime = 0.0 AND age = 0.0 AND app = 0.0 AND asexp = 0.0 AND asawr = 0.0 THEN defect = False,"[0.012635342396169445, 0.015326943354024455, 0.006606876767859162, 0.005562035671853405, 0.009978009331068223, 0.017095481259878698]",False
qt,IF ndev = 23.0 AND age = 1.4661921296296294 AND asexp = 17.0 AND asawr = 0.0010870221631741 THEN defect = False,"[0.0031587592317214013, 0.00948824263271458, 0.0037120758056881902, 0.013079290823237725]",IF la = 27.0 AND age = 1.4661921296296294 AND asexp = 17.0 AND asawr = 0.0010870221631741 AND rsawr = 0.0408841113593816 THEN defect = False,"[0.05708826445789502, 0.010590630690582758, 0.010394566903574345, 0.01660796927472122, 0.0032061372949058415]",False
qt,IF nrev = 0.0 AND rtime = 0.0 AND age = 0.0 AND asexp = 0.0 AND asawr = 0.0 THEN defect = False,"[0.00783960828927242, 0.014539280965245083, 0.005633194021709105, 0.0124200410647712, 0.012987057853458184]",IF nrev = 0.0 AND rtime = 0.0 AND age = 0.0 AND app = 0.0 AND asexp = 0.0 AND asawr = 0.0 THEN defect = False,"[0.0017987254697636144, 0.014029823621683056, 0.007650926133999582, 0.002402243332101746, 0.0085757854078608, 0.01681165917690821]",False
qt,IF ent = 0.0 AND nrev = 0.0 AND rtime = 0.0 AND age = 0.0 AND asexp = 0.0 AND asawr = 0.0 THEN defect = False,"[0.010617775529840333, 0.0016400511027512801, 0.012735781391066086, 0.009168582062652262, 0.010344227159196875, 0.01480168044766173]",IF ent = 0.0 AND nrev = 0.0 AND rtime = 0.0 AND age = 0.0 AND asexp = 0.0 AND asawr = 0.0 THEN defect = False,"[0.009298537284056815, 0.0030490149060344142, 0.010687140195463938, 0.008016849556962257, 0.00834240319279906, 0.016380557870728184]",False
qt,IF nrev = 1.0 AND rtime = 0.5090046296296297 AND age = 0.1139004629629629 AND asawr = 0.1290140845070422 THEN defect = False,"[0.009813670686207114, 0.01672745550239361, 0.009032997494685117, 0.016300959082861156]",IF nrev = 1.0 AND rtime = 0.5090046296296297 AND age = 0.1139004629629629 AND asexp = 1831.0 AND asawr = 0.1290140845070422 THEN defect = False,"[0.007294098978857593, 0.022882377603049533, 0.012303571544171063, 0.0013979858697512027, 0.015148935807560047]",False
qt,IF ndev = 0.0 AND age = 0.0 AND app = 1.0 AND asexp = 66.0 AND asawr = 0.0047163170491341 THEN defect = False,"[0.006319792541050321, 0.010323180355674252, 0.006529132092731704, 0.014526061795583571, 0.018149683874259432]",IF la = 62.0 AND age = 0.0 AND asexp = 66.0 AND asawr = 0.0047163170491341 AND rsawr = 0.0189356609883147 THEN defect = False,"[0.05811943484586812, 0.0050525953017369896, 0.013829672951917215, 0.01686764607420154, 0.005146865591437728]",False
qt,IF la = 6.0 AND ent = 0.0 AND rtime = 0.1070717592592592 AND asexp = 45.0 AND asawr = 0.0085565476190476 THEN defect = False,"[0.057085850052413976, 0.006234739885647196, 0.016614825539623432, 0.00633031088992156, 0.015800877989039692]",IF la = 6.0 AND ent = 0.0 AND rtime = 0.1070717592592592 AND asexp = 45.0 AND asawr = 0.0085565476190476 AND rsawr = 0.0617559523809523 THEN defect = False,"[0.0609530187645051, 0.004332680298953229, 0.014213869572483879, 0.009970644923212726, 0.015529438360271005, 0.002880710489922858]",False
qt,IF la = 2.0 AND ent = 0.0 AND rtime = 1.029375 AND ndev = 4.0 AND asawr = 0.0213588140237476 AND rsawr = 0.0321084802922785 THEN defect = False,"[0.05450981280721216, 0.004529414486799307, 0.01733582460566815, 0.0034743759005386996, 0.016857130584920606, 0.003490910342161944]",IF ent = 0.0 AND rtime = 1.029375 AND age = 145.8872337962963 AND asexp = 303.0 AND asawr = 0.0213588140237476 AND rsawr = 0.0321084802922785 THEN defect = False,"[0.008784214397981969, 0.01130865975561818, 0.0001960837400684227, 0.007737736884747525, 0.013640759937694282, 0.0030887019498539135]",False
qt,IF ent = 0.0 AND nrev = 3.0 AND rtime = 294.0558796296296 AND age = 0.7291782407407408 AND asawr = 0.3043478260869565 AND rsawr = 0.362876254180602 THEN defect = False,"[0.009534215470605864, 0.005828098060837217, 0.0005674473566123391, 0.011025382286816128, 0.014453916457803393, 0.002268437456147466]",IF ent = 0.0 AND nrev = 3.0 AND age = 0.7291782407407408 AND asawr = 0.3043478260869565 THEN defect = False,"[0.01952415705515463, 0.010553738885840713, 0.012597806599008308, 0.007128840947915991]",False
qt,IF rtime = 0.0329050925925925 AND ndev = 26.0 AND age = 1.0274131944444445 AND asawr = 0.1299474605954466 THEN defect = False,"[0.019217948353720416, 0.005342694484571753, 0.004929339285924032, 0.01549692060463108]",IF rtime = 0.0329050925925925 AND age = 1.0274131944444445 AND asawr = 0.1299474605954466 THEN defect = False,"[0.016674765141701364, 0.014436731903246985, 0.015294027712649224]",False
qt,IF ent = 0.0 AND rtime = 0.0 AND age = 0.0 AND asexp = 0.0 AND asawr = 0.0 THEN defect = False,"[0.008547825014974114, 0.014066218878557803, 0.012747600817818394, 0.009562580693305001, 0.01507857488372021]",IF ent = 0.0 AND nrev = 0.0 AND rtime = 0.0 AND age = 0.0 AND app = 0.0 AND asexp = 0.0 AND asawr = 0.0 THEN defect = False,"[0.010354008259835184, 0.0076139362349731, 0.01569930727234239, 0.007534980225282876, 0.002250809594803821, 0.011366284146925736, 0.010184999538346914]",False
