dataset,predrule0,predimprt0,predrule1,predimprt1,same
openstack,"{'0': 0.0833873969564924, '3': 0.020416605532194917, '4': 0.05465133205275101, '6': 0.005731671266171192, '7': 0.012720218363094485, '8': 0.01576902795168346, '10': 0.009015862733833393, '11': 0.02009433311655238, '12': 0.0038686098554923686, '1': 0.004653722121160415, '2': 0.021484641796802893, '5': 0.017920272617748343, '9': 0.02345094613632008}","[0.0833873969564924, 0.020416605532194917, 0.05465133205275101, 0.005731671266171192, 0.012720218363094485, 0.01576902795168346, 0.009015862733833393, 0.02009433311655238, 0.0038686098554923686]","{'0': 0.084464708110593, '3': 0.018394491016814812, '4': 0.0526747813817082, '6': 0.0008790131769028087, '7': 0.007926430175891818, '8': 0.009054520971780937, '10': 0.0059782104412424925, '11': 0.01916500538426304, '12': 0.005932578487188295, '1': 0.00360738774871973, '2': 0.013944245239789009, '5': 0.01537960062389204, '9': 0.025802045480353624}","[0.084464708110593, 0.018394491016814812, 0.0526747813817082, 0.0008790131769028087, 0.007926430175891818, 0.009054520971780937, 0.0059782104412424925, 0.01916500538426304, 0.005932578487188295]",False
openstack,"{'0': 0.08685781099016734, '4': 0.047181279450867454, '7': 0.00973166339475777, '8': 0.020107930860703557, '10': 0.009786077787380394, '11': 0.019358000101854674, '12': 0.009446432786448333, '1': 0.0059327557597936, '2': 0.017454278636836483, '3': 0.0029501716546616883, '5': 0.016805224641807993, '6': 0.0021017437261647218, '9': 0.021134890989413024}","[0.08685781099016734, 0.047181279450867454, 0.00973166339475777, 0.020107930860703557, 0.009786077787380394, 0.019358000101854674, 0.009446432786448333]","{'0': 0.084749685331408, '4': 0.048045957460613534, '7': 0.005666721313522628, '8': 0.01886109267414994, '10': 0.013410515303984403, '11': 0.018351640196479807, '1': 0.006746695055371051, '2': 0.012213081100557832, '3': 0.008567613552168715, '5': 0.017954114920965426, '6': 0.00045829056051858975, '9': 0.023705615065242838, '12': 0.0013471922252899114}","[0.084749685331408, 0.048045957460613534, 0.005666721313522628, 0.01886109267414994, 0.013410515303984403, 0.018351640196479807]",False
openstack,"{'0': 0.07670017660796151, '1': 0.0014557967671524157, '3': 0.022509775659325378, '4': 0.05355402029063047, '7': 0.006982874290848774, '8': 0.015106940085518395, '9': 0.008008792024347181, '10': 0.01572095817741359, '11': 0.012992464859357894, '12': 0.014688670598344224, '2': 0.015756086120527465, '5': 0.011877501542090014, '6': 0.008338993870014227}","[0.07670017660796151, 0.0014557967671524157, 0.022509775659325378, 0.05355402029063047, 0.006982874290848774, 0.015106940085518395, 0.008008792024347181, 0.01572095817741359, 0.012992464859357894, 0.014688670598344224]","{'0': 0.08141600727004697, '1': 0.0010482467251491955, '3': 0.018897958444436334, '4': 0.052758809457357156, '7': 0.009119574505469163, '8': 0.02600215997928125, '9': 0.012336482262348009, '10': 0.011695257494856637, '11': 0.020054718163441367, '12': 0.006024389949433842, '2': 0.012552763422254394, '5': 0.010954271251041498, '6': 0.0005512702010304222}","[0.08141600727004697, 0.0010482467251491955, 0.018897958444436334, 0.052758809457357156, 0.009119574505469163, 0.02600215997928125, 0.012336482262348009, 0.011695257494856637, 0.020054718163441367, 0.006024389949433842]",False
openstack,"{'0': 0.08147755118688371, '4': 0.007394617917801641, '6': 0.0016928498971435458, '7': 0.010112569829236391, '8': 0.020086327106313907, '10': 0.009195762924291325, '11': 0.023514251680656694, '12': 0.0035480228278466372, '1': 0.010131982763066412, '2': 0.025651492777118798, '3': 0.01143703952234171, '5': 0.018408978913528426, '9': 0.00932568174908164}","[0.08147755118688371, 0.007394617917801641, 0.0016928498971435458, 0.010112569829236391, 0.020086327106313907, 0.009195762924291325, 0.023514251680656694, 0.0035480228278466372]","{'0': 0.07947076798659633, '4': 0.009827656527351653, '6': 0.0018318584482305768, '7': 0.013895567764992343, '8': 0.0218350659824753, '10': 0.006952045430093196, '11': 0.026725531765513368, '12': 0.005712038843192387, '1': 0.013081013080822351, '2': 0.017470807276402954, '3': 0.007842553960872413, '5': 0.01873339806721818, '9': 0.012595079269316165}","[0.07947076798659633, 0.009827656527351653, 0.0018318584482305768, 0.013895567764992343, 0.0218350659824753, 0.006952045430093196, 0.026725531765513368, 0.005712038843192387]",False
openstack,"{'0': 0.08340149671283854, '4': 0.05238170974549978, '6': 0.0006860696071349629, '7': 0.011699340734567765, '8': 0.015094217613388139, '10': 0.010523339543228417, '11': 0.01416242150154097, '1': 0.003064432086234455, '2': 0.027453808726408672, '3': 0.005882558562270634, '5': 0.019366996368984573, '9': 0.004558406409799853, '12': 0.0008213240108009059}","[0.08340149671283854, 0.05238170974549978, 0.0006860696071349629, 0.011699340734567765, 0.015094217613388139, 0.010523339543228417, 0.01416242150154097]","{'0': 0.08267133751484566, '3': 0.00034521278704294174, '4': 0.054003653724953006, '7': 0.011859256455303073, '8': 0.012809369654334516, '10': 0.008950245690693059, '11': 0.016919463326235208, '12': 0.004926933750700152, '1': 0.0038005131185634045, '2': 0.029853974587667177, '5': 0.01784077231892998, '6': 0.0010836421066442762, '9': 0.004217618431097392}","[0.08267133751484566, 0.00034521278704294174, 0.054003653724953006, 0.011859256455303073, 0.012809369654334516, 0.008950245690693059, 0.016919463326235208, 0.004926933750700152]",False
openstack,"{'0': 0.08565981052180377, '3': 0.018577076651008027, '4': 0.053021672610907025, '7': 0.008993962272845631, '8': 0.014885353931083355, '10': 0.011246269940056756, '11': 0.01707344738774993, '12': 0.008257523723689646, '1': 0.0011922302419466169, '2': 0.014165756825499044, '5': 0.020982315400092343, '6': 0.0007121528875025258, '9': 0.0065339261621328}","[0.08565981052180377, 0.018577076651008027, 0.053021672610907025, 0.008993962272845631, 0.014885353931083355, 0.011246269940056756, 0.01707344738774993, 0.008257523723689646]","{'0': 0.08350343806457125, '3': 0.020576284677885647, '4': 0.04899420508255399, '7': 0.007306047663960242, '8': 0.020900558060365147, '10': 0.00904469517455617, '11': 0.016511939962122437, '12': 0.006018909947036801, '1': 0.001879682775875253, '2': 0.01591925503351085, '5': 0.014301376371968367, '6': 3.0040769316684877e-05, '9': 0.007428948231185254}","[0.08350343806457125, 0.020576284677885647, 0.04899420508255399, 0.007306047663960242, 0.020900558060365147, 0.00904469517455617, 0.016511939962122437, 0.006018909947036801]",False
openstack,"{'0': 0.08542074831644324, '4': 0.052003569334696846, '7': 0.01329330709426472, '8': 0.014679111649612962, '10': 0.004751738157197155, '11': 0.022616629818889636, '12': 0.00686934120671181, '1': 0.0044970407559995415, '2': 0.01943878619715569, '3': 0.005565914120071697, '5': 0.02023303640649942, '6': 0.002710102799414399, '9': 0.031862879762932506}","[0.08542074831644324, 0.052003569334696846, 0.01329330709426472, 0.014679111649612962, 0.004751738157197155, 0.022616629818889636, 0.00686934120671181]","{'0': 0.08412382377690018, '4': 0.05250443281366799, '7': 0.01107799849109164, '8': 0.018218112155106183, '10': 0.007285089519737328, '11': 0.02183860202002568, '12': 0.0033581660998075226, '1': 0.006276241163882512, '2': 0.018222656853863636, '3': 0.004346041832184362, '5': 0.01843871774010636, '6': 0.00018629027199097418, '9': 0.03018953717997641}","[0.08412382377690018, 0.05250443281366799, 0.01107799849109164, 0.018218112155106183, 0.007285089519737328, 0.02183860202002568, 0.0033581660998075226]",False
openstack,"{'0': 0.08051713318316397, '3': 0.01873960183680726, '4': 0.051994809696782184, '6': 0.0015631688593778456, '7': 0.0031947599002433626, '8': 0.02225149724669873, '9': 0.003467912739761165, '10': 0.008584915297251352, '11': 0.01992332776197112, '12': 0.003736571987464658, '1': 0.005214631647575726, '2': 0.019727637746790913, '5': 0.01574692188742879}","[0.08051713318316397, 0.01873960183680726, 0.051994809696782184, 0.0015631688593778456, 0.0031947599002433626, 0.02225149724669873, 0.003467912739761165, 0.008584915297251352, 0.01992332776197112, 0.003736571987464658]","{'0': 0.07935950169521647, '1': 0.0017501492092279764, '3': 0.02175390198951894, '4': 0.05595817813358085, '6': 0.006766883433180844, '7': 0.010972675593058543, '8': 0.022206051999207138, '9': 0.0018328810438149352, '10': 0.00927051987733416, '11': 0.019386248009649158, '12': 0.004364348690959544, '2': 0.015413367111958478, '5': 0.010342106543692242}","[0.07935950169521647, 0.0017501492092279764, 0.02175390198951894, 0.05595817813358085, 0.006766883433180844, 0.010972675593058543, 0.022206051999207138, 0.0018328810438149352, 0.00927051987733416, 0.019386248009649158, 0.004364348690959544]",False
openstack,"{'0': 0.08367963229875656, '3': 0.00021492361160890905, '4': 0.05273862622317806, '7': 0.00824800759038049, '8': 0.01633805367856764, '10': 0.007401030075488631, '11': 0.021777986810265645, '12': 0.0034140016541262044, '1': 0.005245023802150893, '2': 0.017421029086238063, '5': 0.0170707454817473, '6': 0.0012547321869696127, '9': 0.0018784536062914138}","[0.08367963229875656, 0.00021492361160890905, 0.05273862622317806, 0.00824800759038049, 0.01633805367856764, 0.007401030075488631, 0.021777986810265645, 0.0034140016541262044]","{'0': 0.08357932169594325, '3': 0.004754326963237944, '4': 0.05085909522870075, '7': 0.01056104297595434, '8': 0.019377100907245894, '10': 0.008822183703187452, '11': 0.02077762904046607, '12': 0.006970015215427142, '1': 0.006998795823905207, '2': 0.01694229228215074, '5': 0.017639181394010252, '6': 0.0010013079855511402, '9': 0.002182216044052913}","[0.08357932169594325, 0.004754326963237944, 0.05085909522870075, 0.01056104297595434, 0.019377100907245894, 0.008822183703187452, 0.02077762904046607, 0.006970015215427142]",False
openstack,"{'0': 0.08183088489514684, '4': 0.05527084794955715, '7': 0.010239658764479187, '8': 0.010213311372165027, '10': 0.003528390799474068, '11': 0.020064842080048675, '1': 0.004590338958084209, '2': 0.01420004475919447, '3': 0.0071024915200854155, '5': 0.0165130015836277, '6': 0.0037757253071757377, '9': 0.02770105739494149, '12': 0.002170757749446937}","[0.08183088489514684, 0.05527084794955715, 0.010239658764479187, 0.010213311372165027, 0.003528390799474068, 0.020064842080048675]","{'0': 0.08677689116539046, '4': 0.05528079380018202, '6': 0.0017492061275436563, '7': 0.013167493149144314, '8': 0.013780420395988256, '10': 0.0006987672737714209, '11': 0.019975258118478025, '12': 0.000495868292725844, '1': 0.01194372475032704, '2': 0.018046182187944303, '3': 0.009804057624836313, '5': 0.014729861997134613, '9': 0.02613499105013798}","[0.08677689116539046, 0.05528079380018202, 0.0017492061275436563, 0.013167493149144314, 0.013780420395988256, 0.0006987672737714209, 0.019975258118478025, 0.000495868292725844]",False
openstack,"{'0': 0.07998273225393868, '4': 0.048703603332385235, '6': 0.0005755515483522835, '7': 0.007853761791381796, '8': 0.017948448667133673, '10': 0.0071400510602453345, '11': 0.019545924808748796, '12': 0.004456609335989107, '1': 0.0073477927119449974, '2': 0.01312084642939888, '3': 0.002028044162633353, '5': 0.017498123768291487, '9': 0.018441813471288815}","[0.07998273225393868, 0.048703603332385235, 0.0005755515483522835, 0.007853761791381796, 0.017948448667133673, 0.0071400510602453345, 0.019545924808748796, 0.004456609335989107]","{'0': 0.08513681385302485, '3': 0.0007653748800600964, '4': 0.04570073818760595, '7': 0.005778409512016234, '8': 0.012556133430716057, '10': 0.0066215737698037845, '11': 0.01890465521661775, '12': 0.009139685903793547, '1': 0.009242528463885524, '2': 0.016356303088319493, '5': 0.015235484568051568, '6': 0.0001974118958284799, '9': 0.016391823215064084}","[0.08513681385302485, 0.0007653748800600964, 0.04570073818760595, 0.005778409512016234, 0.012556133430716057, 0.0066215737698037845, 0.01890465521661775, 0.009139685903793547]",False
openstack,"{'0': 0.07929184405291258, '4': 0.039207386388530434, '6': 0.0006917778720548513, '7': 0.0025059148365907833, '8': 0.016777258789004407, '10': 0.007668253225992731, '11': 0.019916815626628566, '12': 0.009142757716916696, '1': 0.016482739416286196, '2': 0.01816357397868084, '3': 0.009143146724798464, '5': 0.019774360414823264, '9': 0.009022511465212983}","[0.07929184405291258, 0.039207386388530434, 0.0006917778720548513, 0.0025059148365907833, 0.016777258789004407, 0.007668253225992731, 0.019916815626628566, 0.009142757716916696]","{'0': 0.08626178038176939, '4': 0.038792238094977, '7': 0.003834100473080494, '8': 0.022667708852437213, '10': 0.007590387463510454, '11': 0.021858593320298988, '12': 0.014898080487143812, '1': 0.009780503501961033, '2': 0.019864525510162663, '3': 0.0029776236031552592, '5': 0.020146951708166348, '6': 0.0007803175710265963, '9': 0.017992551517342466}","[0.08626178038176939, 0.038792238094977, 0.003834100473080494, 0.022667708852437213, 0.007590387463510454, 0.021858593320298988, 0.014898080487143812]",False
openstack,"{'0': 0.08256260038097968, '3': 0.007251366527345751, '4': 0.047102350551604125, '6': 0.0017580981938025, '7': 0.007009306511928253, '8': 0.017422050545903678, '10': 0.009540056611769892, '11': 0.021195893916521467, '12': 0.008953461887039523, '1': 0.0036256632865729376, '2': 0.01378885411155492, '5': 0.020335119951864336, '9': 0.01816383281181988}","[0.08256260038097968, 0.007251366527345751, 0.047102350551604125, 0.0017580981938025, 0.007009306511928253, 0.017422050545903678, 0.009540056611769892, 0.021195893916521467, 0.008953461887039523]","{'0': 0.08259448375855406, '3': 0.0028159559026108964, '4': 0.05652143182849416, '7': 0.006435864046923138, '8': 0.014835872354539896, '10': 0.0047301137021245505, '11': 0.0216153155414948, '12': 0.005711932324830218, '1': 0.0062780753691923435, '2': 0.021278540659360592, '5': 0.01715760694458513, '6': 0.001500669928722798, '9': 0.015821576901514083}","[0.08259448375855406, 0.0028159559026108964, 0.05652143182849416, 0.006435864046923138, 0.014835872354539896, 0.0047301137021245505, 0.0216153155414948, 0.005711932324830218]",False
openstack,"{'0': 0.08129420835467295, '3': 0.02288329897133877, '4': 0.049296783504779465, '7': 0.0057879646087214765, '8': 0.013433967077930023, '10': 0.009738966691099367, '11': 0.02027400283826124, '12': 0.008874604012916454, '1': 0.0030974402485732236, '2': 0.014636259405867024, '5': 0.01384962123441626, '6': 0.006014469914944955, '9': 0.009857696855878024}","[0.08129420835467295, 0.02288329897133877, 0.049296783504779465, 0.0057879646087214765, 0.013433967077930023, 0.009738966691099367, 0.02027400283826124, 0.008874604012916454]","{'0': 0.07642546615099965, '3': 0.018660549395113298, '4': 0.050165177604978704, '7': 0.007939899446741902, '8': 0.01820137405266123, '10': 0.004283287463510898, '11': 0.0176046811152985, '12': 0.006501570639334934, '1': 0.0025472369491850305, '2': 0.016504252506039156, '5': 0.016140115785244442, '6': 0.002247988178362836, '9': 0.014497100228244054}","[0.07642546615099965, 0.018660549395113298, 0.050165177604978704, 0.007939899446741902, 0.01820137405266123, 0.004283287463510898, 0.0176046811152985, 0.006501570639334934]",False
openstack,"{'0': 0.08203341130642465, '4': 0.057745550108890584, '7': 0.008765922013440598, '8': 0.014139372632187378, '10': 0.012139829746811524, '11': 0.020683420067395382, '12': 0.0050254314603546775, '1': 0.00816269254486545, '2': 0.019759942185404143, '3': 0.004772072624997695, '5': 0.02462380298870361, '6': 0.005564172590944538, '9': 0.027482497498317947}","[0.08203341130642465, 0.057745550108890584, 0.008765922013440598, 0.014139372632187378, 0.012139829746811524, 0.020683420067395382, 0.0050254314603546775]","{'0': 0.08032413425567451, '4': 0.05173709470259591, '6': 0.00477708083241967, '7': 0.009692634200259764, '8': 0.010648747473377641, '10': 0.009804131807360061, '11': 0.02489870837751197, '12': 0.00749203025744016, '1': 0.005607660513533654, '2': 0.016442003379608692, '3': 0.0024445810606650016, '5': 0.021146858521650103, '9': 0.021936003030812605}","[0.08032413425567451, 0.05173709470259591, 0.00477708083241967, 0.009692634200259764, 0.010648747473377641, 0.009804131807360061, 0.02489870837751197, 0.00749203025744016]",False
openstack,"{'0': 0.07847177528387567, '4': 0.05681773941162951, '6': 0.0020976712555910494, '7': 0.0059005674695193485, '8': 0.012521082359846237, '10': 0.0028255882669518885, '11': 0.018642386377131937, '12': 0.004515991290807808, '1': 0.0023954655723855637, '2': 0.017131820664860745, '3': 0.007537660704342943, '5': 0.012487860710021377, '9': 0.011767008689907843}","[0.07847177528387567, 0.05681773941162951, 0.0020976712555910494, 0.0059005674695193485, 0.012521082359846237, 0.0028255882669518885, 0.018642386377131937, 0.004515991290807808]","{'0': 0.08050344388320253, '4': 0.0569710227633115, '6': 0.0015491182205424846, '7': 0.010749802256555838, '8': 0.010019332679677827, '10': 0.0043722681892671466, '11': 0.01220212146456877, '12': 0.006779904570105281, '1': 0.007413396077472735, '2': 0.01630501726967663, '3': 0.0058663070406754616, '5': 0.017078752874802355, '9': 0.007902904783760784}","[0.08050344388320253, 0.0569710227633115, 0.0015491182205424846, 0.010749802256555838, 0.010019332679677827, 0.0043722681892671466, 0.01220212146456877, 0.006779904570105281]",False
openstack,"{'0': 0.07930601242274353, '3': 0.01349348167743573, '4': 0.05391582088713472, '7': 0.00823892538916614, '8': 0.01489078966887959, '10': 0.010407874889454941, '11': 0.014004572183520109, '12': 0.009291983255926445, '1': 0.001985008976429944, '2': 0.017358860154983023, '5': 0.017198449197373778, '6': 0.0026690285608500786, '9': 0.00030508364868208314}","[0.07930601242274353, 0.01349348167743573, 0.05391582088713472, 0.00823892538916614, 0.01489078966887959, 0.010407874889454941, 0.014004572183520109, 0.009291983255926445]","{'0': 0.08795952721540765, '3': 0.010394230244518389, '4': 0.055830278843586406, '6': 0.0025274445833168946, '7': 0.007400939598380817, '8': 0.01910401840816279, '9': 0.002404735485399911, '10': 0.014449346584482013, '11': 0.014485843744128582, '12': 0.010342170549013926, '1': 0.0005871421308264741, '2': 0.02183776419740619, '5': 0.015758349808570514}","[0.08795952721540765, 0.010394230244518389, 0.055830278843586406, 0.0025274445833168946, 0.007400939598380817, 0.01910401840816279, 0.002404735485399911, 0.014449346584482013, 0.014485843744128582, 0.010342170549013926]",False
openstack,"{'0': 0.08191127139445302, '4': 0.05120771114173219, '7': 0.0070527258805521105, '8': 0.01903932105385081, '10': 0.005492670009605578, '11': 0.017722324502429537, '12': 0.006033843760632943, '1': 0.009477788514614949, '2': 0.024604872248866334, '3': 0.0003058983478265436, '5': 0.01658783435770047, '6': 0.002668987736996259, '9': 0.023070861840083664}","[0.08191127139445302, 0.05120771114173219, 0.0070527258805521105, 0.01903932105385081, 0.005492670009605578, 0.017722324502429537, 0.006033843760632943]","{'0': 0.08991667780924069, '4': 0.05462590340994882, '6': 0.006317323639141043, '7': 0.008106073897869062, '8': 0.015505568930094265, '10': 0.006005983528109992, '11': 0.017649731315466693, '12': 0.003955579197894685, '1': 0.008314475798887078, '2': 0.02221671352163825, '3': 0.004998074588808346, '5': 0.02135014032195226, '9': 0.02146271081299496}","[0.08991667780924069, 0.05462590340994882, 0.006317323639141043, 0.008106073897869062, 0.015505568930094265, 0.006005983528109992, 0.017649731315466693, 0.003955579197894685]",False
openstack,"{'0': 0.0864044077254872, '4': 0.05246975270951628, '7': 0.00911452514441223, '8': 0.016001741075352058, '10': 0.005228220229094643, '11': 0.01885332309376027, '12': 0.009168319830988281, '1': 0.005159437809800513, '2': 0.015897558195806512, '3': 0.005925996427424496, '5': 0.0187435890087974, '6': 0.002143767413732427, '9': 0.012392587936632194}","[0.0864044077254872, 0.05246975270951628, 0.00911452514441223, 0.016001741075352058, 0.005228220229094643, 0.01885332309376027, 0.009168319830988281]","{'0': 0.08301729365110554, '4': 0.055240497329666474, '6': 0.00042405713878111045, '7': 0.010774319472911135, '8': 0.017162282067269722, '10': 0.004026506426333054, '11': 0.02390815299009633, '12': 0.005457336271461359, '1': 0.006495419434137934, '2': 0.018756361241193672, '3': 0.0032362284765513295, '5': 0.01868708221499773, '9': 0.011258186434934028}","[0.08301729365110554, 0.055240497329666474, 0.00042405713878111045, 0.010774319472911135, 0.017162282067269722, 0.004026506426333054, 0.02390815299009633, 0.005457336271461359]",False
openstack,"{'0': 0.08466362131372848, '4': 0.04760257823689363, '6': 0.0018040776361579265, '7': 0.011463573620082322, '8': 0.01582493115694185, '10': 0.012738752386452995, '11': 0.016741124696040874, '12': 0.0038740806663685582, '1': 0.013538925830288642, '2': 0.014290402435997185, '3': 0.0031666422808598804, '5': 0.021588368112629257, '9': 0.03147920794962891}","[0.08466362131372848, 0.04760257823689363, 0.0018040776361579265, 0.011463573620082322, 0.01582493115694185, 0.012738752386452995, 0.016741124696040874, 0.0038740806663685582]","{'0': 0.08854681084327527, '4': 0.049299867958683984, '6': 0.0005506913669298925, '7': 0.006172188409155937, '8': 0.014469690591592097, '10': 0.004187303740544294, '11': 0.019437368812439, '12': 0.006208922501024596, '1': 0.010225768029404737, '2': 0.021225029313022586, '3': 0.005851270565530984, '5': 0.021342367629461477, '9': 0.033475511900697995}","[0.08854681084327527, 0.049299867958683984, 0.0005506913669298925, 0.006172188409155937, 0.014469690591592097, 0.004187303740544294, 0.019437368812439, 0.006208922501024596]",False
openstack,"{'0': 0.08450318811568683, '4': 0.05410471100685378, '6': 0.0002900016854941887, '7': 0.009665320316003354, '8': 0.013389762561925115, '10': 0.009308996289586872, '11': 0.022169802486070984, '12': 0.005571929754546495, '1': 0.002137758906303308, '2': 0.02727481816182904, '3': 0.007253294850938966, '5': 0.02005102521978389, '9': 0.01576255282236834}","[0.08450318811568683, 0.05410471100685378, 0.0002900016854941887, 0.009665320316003354, 0.013389762561925115, 0.009308996289586872, 0.022169802486070984, 0.005571929754546495]","{'0': 0.08265512326578604, '4': 0.053360353091576725, '6': 0.0008594859782754536, '7': 0.011874613521090137, '8': 0.012827131301067307, '10': 0.00971830266333009, '11': 0.01109198186644101, '12': 0.003102590355413833, '1': 0.0017340643979397619, '2': 0.03052151208922543, '3': 0.000848181800691687, '5': 0.02203182651336358, '9': 0.005788718966742819}","[0.08265512326578604, 0.053360353091576725, 0.0008594859782754536, 0.011874613521090137, 0.012827131301067307, 0.00971830266333009, 0.01109198186644101, 0.003102590355413833]",False
openstack,"{'0': 0.08181162891119793, '3': 0.01501929302110346, '4': 0.05712733970482562, '7': 0.003980631279569282, '8': 0.01166487358594726, '11': 0.02640867239266646, '12': 0.006465619735422984, '1': 0.010789069857131137, '2': 0.017966584471049235, '5': 0.01828828145552573, '6': 0.0011516548259244694, '9': 0.041296285143181705, '10': 0.004753242886260872}","[0.08181162891119793, 0.01501929302110346, 0.05712733970482562, 0.003980631279569282, 0.01166487358594726, 0.02640867239266646, 0.006465619735422984]","{'0': 0.07864950182193182, '3': 0.022523837782962033, '4': 0.06365064449532873, '6': 0.0008589933335888045, '7': 0.007145866143472321, '8': 0.011854379742426088, '11': 0.02152197707375572, '12': 0.009706015534246406, '1': 0.011441258621879877, '2': 0.01557220201843406, '5': 0.018205270713351814, '9': 0.02926292155751571, '10': 0.0008920912794422339}","[0.07864950182193182, 0.022523837782962033, 0.06365064449532873, 0.0008589933335888045, 0.007145866143472321, 0.011854379742426088, 0.02152197707375572, 0.009706015534246406]",False
openstack,"{'0': 0.08498983395789596, '4': 0.05863069573027145, '6': 0.005363489287596298, '7': 0.004458911116946976, '8': 0.018225923187320674, '10': 0.0041803659647142, '11': 0.019835114510226296, '12': 0.011021728351048936, '1': 0.0039535974308110506, '2': 0.021044622230531714, '3': 0.0027938622311440564, '5': 0.01799780893729987, '9': 0.016148318712950378}","[0.08498983395789596, 0.05863069573027145, 0.005363489287596298, 0.004458911116946976, 0.018225923187320674, 0.0041803659647142, 0.019835114510226296, 0.011021728351048936]","{'0': 0.08007014376580913, '4': 0.05344932954120393, '6': 0.004995776929356086, '7': 0.007987196113403587, '8': 0.0179039916793933, '10': 0.004994784497041058, '11': 0.017305021391947686, '12': 0.00627384376556114, '1': 0.009483200528025072, '2': 0.017734922626263427, '3': 0.0032934580584226022, '5': 0.01869289607276373, '9': 0.011953045387033462}","[0.08007014376580913, 0.05344932954120393, 0.004995776929356086, 0.007987196113403587, 0.0179039916793933, 0.004994784497041058, 0.017305021391947686, 0.00627384376556114]",False
openstack,"{'0': 0.08857500122961295, '4': 0.05160852297498864, '6': 0.00029705606195945473, '7': 0.007310903668789223, '8': 0.012048741115251995, '10': 0.012219942468997455, '11': 0.02427420914715875, '12': 0.0024168628711082967, '1': 0.0011161287604567823, '2': 0.020648648989499155, '3': 0.004782111016838546, '5': 0.01524052194344586, '9': 0.01222170467601988}","[0.08857500122961295, 0.05160852297498864, 0.00029705606195945473, 0.007310903668789223, 0.012048741115251995, 0.012219942468997455, 0.02427420914715875, 0.0024168628711082967]","{'0': 0.08484266330104535, '4': 0.05288782559584017, '6': 0.0037119494188179837, '7': 0.007674935191368859, '8': 0.015591665189919644, '10': 0.01004608896163509, '11': 0.023631985096819276, '12': 0.006346739634237453, '1': 0.0006971848893886659, '2': 0.02019139541651068, '3': 0.006840543124860175, '5': 0.020982411740098697, '9': 0.01591902025502091}","[0.08484266330104535, 0.05288782559584017, 0.0037119494188179837, 0.007674935191368859, 0.015591665189919644, 0.01004608896163509, 0.023631985096819276, 0.006346739634237453]",False
openstack,"{'0': 0.08513653584273367, '3': 0.01593565181122487, '4': 0.05957865007803845, '6': 0.0002398295923577184, '7': 0.007772906357700848, '8': 0.0189669156853342, '10': 0.005954239853251099, '11': 0.019457506840878974, '12': 0.010480661991286834, '1': 0.0058533949883581874, '2': 0.012715419785263355, '5': 0.020698906196606973, '9': 0.004845347610875222}","[0.08513653584273367, 0.01593565181122487, 0.05957865007803845, 0.0002398295923577184, 0.007772906357700848, 0.0189669156853342, 0.005954239853251099, 0.019457506840878974, 0.010480661991286834]","{'0': 0.08039717945234463, '3': 0.007653748840879086, '4': 0.055147534441094805, '6': 0.00581569460884138, '7': 0.010163351541366352, '8': 0.014194101033202318, '10': 0.004041446727575678, '11': 0.017355123483029627, '12': 0.005692507374225169, '1': 0.011397717074329928, '2': 0.016559862282735805, '5': 0.014802189299722586, '9': 0.0023539869904495897}","[0.08039717945234463, 0.007653748840879086, 0.055147534441094805, 0.00581569460884138, 0.010163351541366352, 0.014194101033202318, 0.004041446727575678, 0.017355123483029627, 0.005692507374225169]",False
openstack,"{'0': 0.08537878936614057, '4': 0.03434850318587355, '6': 0.0011498259259804765, '7': 0.006310673794879519, '8': 0.01802741727574892, '10': 0.010920653549313916, '11': 0.014018958322435658, '12': 0.007627771807193918, '1': 0.014356496415428476, '2': 0.018101824372063025, '3': 0.004817428118505265, '5': 0.018055800598372578, '9': 0.013058038136508984}","[0.08537878936614057, 0.03434850318587355, 0.0011498259259804765, 0.006310673794879519, 0.01802741727574892, 0.010920653549313916, 0.014018958322435658, 0.007627771807193918]","{'0': 0.08013351366798084, '4': 0.03637711696466679, '7': 0.001399071649032209, '8': 0.026732670542241894, '10': 0.010618030571193917, '11': 0.022642203316569572, '12': 0.009442760655626138, '1': 0.0028819976560325758, '2': 0.020150615767539286, '3': 0.004784219859060813, '5': 0.013440666248767743, '6': 0.0011283369984300081, '9': 0.009648746503588643}","[0.08013351366798084, 0.03637711696466679, 0.001399071649032209, 0.026732670542241894, 0.010618030571193917, 0.022642203316569572, 0.009442760655626138]",False
openstack,"{'0': 0.07798135133762427, '3': 0.024323955523148068, '4': 0.06076911377017684, '6': 0.0008221092212998872, '7': 0.014821570947619496, '10': 0.009717445807798356, '11': 0.017143845641446557, '12': 0.005162717123891703, '1': 0.00287290544377022, '2': 0.019489129525770543, '5': 0.021490980864417007, '8': 0.013626296226845542, '9': 0.007191921152135167}","[0.07798135133762427, 0.024323955523148068, 0.06076911377017684, 0.0008221092212998872, 0.014821570947619496, 0.009717445807798356, 0.017143845641446557, 0.005162717123891703]","{'0': 0.0810925583803248, '3': 0.02479343157360525, '4': 0.06060888859932266, '6': 0.0025383371150836612, '7': 0.017533062332418033, '10': 0.011025060396088786, '11': 0.01499475545199981, '12': 0.0033096502098736913, '1': 0.0005155307960664443, '2': 0.014391729677793766, '5': 0.02257057216251857, '8': 0.01832191007072423, '9': 0.005742934834406728}","[0.0810925583803248, 0.02479343157360525, 0.06060888859932266, 0.0025383371150836612, 0.017533062332418033, 0.011025060396088786, 0.01499475545199981, 0.0033096502098736913]",False
