dataset,predrule0,predimprt0,predrule1,predimprt1,same
openstack,IF la = 0.0 AND nd = 1.0 AND ent = 0.0 AND nrev = 1.0 AND rtime = 1.5067361111111113 AND ndev = 127.0 THEN defect = False,"[0.05347677184219042, 0.02391665029898324, 0.05164330174816878, 0.2919014114163742, 0.03986434574002744, 0.07280771883746112]",IF la = 0.0 AND nd = 1.0 AND ent = 0.0 AND nrev = 1.0 AND rtime = 1.5067361111111113 AND ndev = 127.0 THEN defect = False,"[0.05347677184219042, 0.02391665029898324, 0.05164330174816878, 0.2919014114163742, 0.03986434574002744, 0.07280771883746112]",True
openstack,IF la = 151.0 AND nd = 10.0 AND ns = 1.0 AND ent = 0.7791448970295666 AND self = 0.0 AND age = 5.240940393518518 AND app = 2.0 AND rrexp = 1466.0 AND asawr = 0.0147736298649722 AND rsawr = 0.2552819698173153 THEN defect = True,"[0.0879168991115962, 0.11676952793032996, 0.0180896231475855, 0.04181978210636889, 0.0009339256458811051, 0.06447055599156351, 0.1940453602741266, 0.205946779424222, 0.0010733714803948427, 0.002952981093411685]",IF la = 151.0 AND nd = 10.0 AND ns = 1.0 AND ent = 0.7791448970295666 AND self = 0.0 AND age = 5.240940393518518 AND app = 2.0 AND rrexp = 1466.0 AND asawr = 0.0147736298649722 AND rsawr = 0.2552819698173153 THEN defect = True,"[0.0879168991115962, 0.11676952793032996, 0.0180896231475855, 0.04181978210636889, 0.0009339256458811051, 0.06447055599156351, 0.1940453602741266, 0.205946779424222, 0.0010733714803948427, 0.002952981093411685]",True
openstack,IF la = 0.0 AND nd = 1.0 AND ent = 0.0 AND nrev = 1.0 AND rtime = 0.6377083333333333 AND ndev = 41.0 AND app = 5.0 THEN defect = False,"[0.05347677184219042, 0.02391665029898324, 0.05164330174816878, 0.2919014114163742, 0.03787202895452771, 0.004510774901797329, 0.36036995479480666]",IF la = 0.0 AND nd = 1.0 AND ent = 0.0 AND nrev = 1.0 AND rtime = 0.6377083333333333 AND ndev = 41.0 AND app = 5.0 THEN defect = False,"[0.05347677184219042, 0.02391665029898324, 0.05164330174816878, 0.2919014114163742, 0.03787202895452771, 0.004510774901797329, 0.36036995479480666]",True
openstack,IF la = 98.0 AND ns = 1.0 AND ent = 0.992476003943082 AND nrev = 14.0 AND self = 0.0 AND ndev = 0.0 AND age = 0.0 AND app = 2.0 AND rrexp = 1539.0 AND rsawr = 0.2915281076801266 THEN defect = True,"[0.03828865698874394, 0.0180896231475855, 0.0674101225042251, 1.1962234310984747, 0.0009339256458811051, 0.028049396044274942, 0.13474159902905775, 0.1940453602741266, 0.23670459954731823, 0.0025142204025534153]",IF la = 98.0 AND ns = 1.0 AND ent = 0.992476003943082 AND nrev = 14.0 AND self = 0.0 AND ndev = 0.0 AND age = 0.0 AND app = 2.0 AND rrexp = 1539.0 AND rsawr = 0.2915281076801266 THEN defect = True,"[0.03828865698874394, 0.0180896231475855, 0.0674101225042251, 1.1962234310984747, 0.0009339256458811051, 0.028049396044274942, 0.13474159902905775, 0.1940453602741266, 0.23670459954731823, 0.0025142204025534153]",True
openstack,IF la = 84.0 AND ns = 1.0 AND ent = 0.8846293067903075 AND nrev = 7.0 AND self = 0.0 AND ndev = 13.0 AND rrexp = 2063.0 AND asawr = 0.1202912314023425 AND rsawr = 0.3417220639442861 THEN defect = True,"[0.025179310012896174, 0.0180896231475855, 0.05447326706455943, 0.39492543897509463, 0.0009339256458811051, 0.017725439402837394, 0.4574867604309131, 2.6320278338671337e-05, 0.0019066209112440738]",IF la = 84.0 AND ns = 1.0 AND ent = 0.8846293067903075 AND nrev = 7.0 AND self = 0.0 AND ndev = 13.0 AND rrexp = 2063.0 AND asawr = 0.1202912314023425 AND rsawr = 0.3417220639442861 THEN defect = True,"[0.025179310012896174, 0.0180896231475855, 0.05447326706455943, 0.39492543897509463, 0.0009339256458811051, 0.017725439402837394, 0.4574867604309131, 2.6320278338671337e-05, 0.0019066209112440738]",True
openstack,IF la = 8.0 AND nd = 2.0 AND nrev = 2.0 AND rtime = 1.1145023148148148 AND ndev = 105.0 AND asawr = 0.1350624703463545 THEN defect = False,"[0.04598571642742027, 0.00828485271794844, 0.17743026968446277, 0.03896511789463028, 0.05533640759810527, 0.00012025473158239028]",IF la = 8.0 AND nd = 2.0 AND nrev = 2.0 AND rtime = 1.1145023148148148 AND ndev = 105.0 AND asawr = 0.1350624703463545 THEN defect = False,"[0.04598571642742027, 0.00828485271794844, 0.17743026968446277, 0.03896511789463028, 0.05533640759810527, 0.00012025473158239028]",True
openstack,IF nd = 5.0 AND ns = 1.0 AND ent = 0.9802828540566544 AND nrev = 15.0 AND self = 0.0 AND age = 0.2113811728395061 AND app = 2.0 AND rrexp = 1544.0 AND rsawr = 0.2919038583175206 THEN defect = True,"[0.03861054002515596, 0.0180896231475855, 0.06594748135155785, 1.3106945728303863, 0.0009339256458811051, 0.13190737952289988, 0.1940453602741266, 0.23881129955574948, 0.0025096719287304274]",IF nd = 5.0 AND ns = 1.0 AND ent = 0.9802828540566544 AND nrev = 15.0 AND self = 0.0 AND age = 0.2113811728395061 AND app = 2.0 AND rrexp = 1544.0 AND rsawr = 0.2919038583175206 THEN defect = True,"[0.03861054002515596, 0.0180896231475855, 0.06594748135155785, 1.3106945728303863, 0.0009339256458811051, 0.13190737952289988, 0.1940453602741266, 0.23881129955574948, 0.0025096719287304274]",True
openstack,IF ns = 1.0 AND nrev = 16.0 AND self = 0.0 AND ndev = 30.0 AND app = 3.0 AND rrexp = 2108.0 AND rsawr = 0.2569169960474308 THEN defect = True,"[0.0180896231475855, 1.4251657145622978, 0.0009339256458811051, 0.004224880717880597, 0.009240255251148854, 0.47644706050679436, 0.0029331890471249304]",IF ns = 1.0 AND nrev = 16.0 AND self = 0.0 AND ndev = 30.0 AND app = 3.0 AND rrexp = 2108.0 AND rsawr = 0.2569169960474308 THEN defect = True,"[0.0180896231475855, 1.4251657145622978, 0.0009339256458811051, 0.004224880717880597, 0.009240255251148854, 0.47644706050679436, 0.0029331890471249304]",True
openstack,IF la = 11.0 AND nd = 1.0 AND nrev = 1.0 AND rtime = 0.3973148148148148 AND ndev = 137.0 AND app = 4.0 THEN defect = False,"[0.04317657064688146, 0.02391665029898324, 0.2919014114163742, 0.037320907282336176, 0.08074922394625925, 0.1755648497718289]",IF la = 11.0 AND nd = 1.0 AND nrev = 1.0 AND rtime = 0.3973148148148148 AND ndev = 137.0 AND app = 4.0 THEN defect = False,"[0.04317657064688146, 0.02391665029898324, 0.2919014114163742, 0.037320907282336176, 0.08074922394625925, 0.1755648497718289]",True
openstack,IF la = 65.0 AND nd = 3.0 AND ns = 1.0 AND ent = 0.4410328865026728 AND nrev = 17.0 AND self = 0.0 AND age = 3.0465625000000003 AND app = 2.0 AND rrexp = 1028.0 AND rsawr = 0.1955457273732427 THEN defect = True,"[0.007388053402817063, 0.007346944863086359, 0.0180896231475855, 0.001261227064068181, 1.5396368562942093, 0.0009339256458811051, 0.09389299010027169, 0.1940453602741266, 0.021399858685644608, 0.003676090272746621]",IF la = 65.0 AND nd = 3.0 AND ns = 1.0 AND ent = 0.4410328865026728 AND nrev = 17.0 AND self = 0.0 AND age = 3.0465625000000003 AND app = 2.0 AND rrexp = 1028.0 AND rsawr = 0.1955457273732427 THEN defect = True,"[0.007388053402817063, 0.007346944863086359, 0.0180896231475855, 0.001261227064068181, 1.5396368562942093, 0.0009339256458811051, 0.09389299010027169, 0.1940453602741266, 0.021399858685644608, 0.003676090272746621]",True
openstack,IF la = 16.0 AND nd = 1.0 AND nrev = 2.0 AND rtime = 0.2902893518518518 AND age = 47.20866512345679 AND rrexp = 973.0 AND asawr = 0.7793040293040293 AND rsawr = 0.8598901098901099 THEN defect = False,"[0.038494661012650117, 0.02391665029898324, 0.17743026968446277, 0.03707554271311349, 0.49823681506161266, 0.0017738414070991267, 0.00651306397755709, 0.004365820325954148]",IF la = 16.0 AND nd = 1.0 AND nrev = 2.0 AND rtime = 0.2902893518518518 AND age = 47.20866512345679 AND rrexp = 973.0 AND asawr = 0.7793040293040293 AND rsawr = 0.8598901098901099 THEN defect = False,"[0.038494661012650117, 0.02391665029898324, 0.17743026968446277, 0.03707554271311349, 0.49823681506161266, 0.0017738414070991267, 0.00651306397755709, 0.004365820325954148]",True
openstack,IF la = 3.0 AND nd = 1.0 AND ent = 0.0 AND nrev = 2.0 AND rtime = 28.47622685185185 AND app = 7.0 AND asawr = 0.8071297989031079 AND rsawr = 0.973491773308958 THEN defect = False,"[0.050667626061651615, 0.02391665029898324, 0.05164330174816878, 0.17743026968446277, 0.10169409442373083, 0.7299801648407621, 0.0067891791003646795, 0.005740972197664114]",IF la = 3.0 AND nd = 1.0 AND ent = 0.0 AND nrev = 2.0 AND rtime = 28.47622685185185 AND app = 7.0 AND asawr = 0.8071297989031079 AND rsawr = 0.973491773308958 THEN defect = False,"[0.050667626061651615, 0.02391665029898324, 0.05164330174816878, 0.17743026968446277, 0.10169409442373083, 0.7299801648407621, 0.0067891791003646795, 0.005740972197664114]",True
openstack,IF la = 37.0 AND nd = 2.0 AND nrev = 2.0 AND rtime = 0.3169791666666666 AND age = 12.856336805555555 AND app = 4.0 AND rrexp = 972.0 AND asawr = 0.8351648351648352 AND rsawr = 0.8219780219780219 THEN defect = False,"[0.01883064054887847, 0.00828485271794844, 0.17743026968446277, 0.03713673128201449, 0.037637426323908915, 0.1755648497718289, 0.0021951814087853767, 0.00706737077634903, 0.003906893254961183]",IF la = 37.0 AND nd = 2.0 AND nrev = 2.0 AND rtime = 0.3169791666666666 AND age = 12.856336805555555 AND app = 4.0 AND rrexp = 972.0 AND asawr = 0.8351648351648352 AND rsawr = 0.8219780219780219 THEN defect = False,"[0.01883064054887847, 0.00828485271794844, 0.17743026968446277, 0.03713673128201449, 0.037637426323908915, 0.1755648497718289, 0.0021951814087853767, 0.00706737077634903, 0.003906893254961183]",True
openstack,IF nd = 2.0 AND rtime = 36.79891203703704 AND age = 24.37892361111111 AND app = 4.0 AND rrexp = 906.0 AND asawr = 0.219298245614035 AND rsawr = 0.7960526315789473 THEN defect = False,"[0.00828485271794844, 0.12077452639481845, 0.19213340080929336, 0.1755648497718289, 0.03000362152007786, 0.0009561263630932865, 0.003593065551570495]",IF nd = 2.0 AND rtime = 36.79891203703704 AND age = 24.37892361111111 AND app = 4.0 AND rrexp = 906.0 AND asawr = 0.219298245614035 AND rsawr = 0.7960526315789473 THEN defect = False,"[0.00828485271794844, 0.12077452639481845, 0.19213340080929336, 0.1755648497718289, 0.03000362152007786, 0.0009561263630932865, 0.003593065551570495]",True
openstack,IF ns = 1.0 AND ent = 0.9681647320759544 AND self = 0.0 AND ndev = 15.0 AND age = 0.026574074074074 AND app = 2.0 AND rrexp = 1554.0 AND rsawr = 0.2928020160655221 THEN defect = True,"[0.0180896231475855, 0.06449384024428804, 0.0009339256458811051, 0.01613713838107777, 0.1343852912364238, 0.1940453602741266, 0.24302469957261197, 0.0024987996996531005]",IF ns = 1.0 AND ent = 0.9681647320759544 AND self = 0.0 AND ndev = 15.0 AND age = 0.026574074074074 AND app = 2.0 AND rrexp = 1554.0 AND rsawr = 0.2928020160655221 THEN defect = True,"[0.0180896231475855, 0.06449384024428804, 0.0009339256458811051, 0.01613713838107777, 0.1343852912364238, 0.1940453602741266, 0.24302469957261197, 0.0024987996996531005]",True
openstack,IF la = 557.0 AND nd = 8.0 AND ent = 0.6460334739650804 AND nrev = 10.0 AND self = 0.0 AND age = 2.91759563840156 AND app = 2.0 AND asawr = 0.0013642564802182 THEN defect = True,"[0.4680879614111814, 0.08550593276826036, 0.025852271899598187, 0.7383388641708291, 0.0009339256458811051, 0.09562219043481515, 0.1940453602741266, 0.001206432697829302]",IF la = 557.0 AND nd = 8.0 AND ent = 0.6460334739650804 AND nrev = 10.0 AND self = 0.0 AND age = 2.91759563840156 AND app = 2.0 AND asawr = 0.0013642564802182 THEN defect = True,"[0.4680879614111814, 0.08550593276826036, 0.025852271899598187, 0.7383388641708291, 0.0009339256458811051, 0.09562219043481515, 0.1940453602741266, 0.001206432697829302]",True
openstack,IF la = 0.0 AND nd = 1.0 AND ent = 0.0 AND nrev = 2.0 AND rtime = 0.0946064814814814 AND age = 115.74938657407408 THEN defect = False,"[0.05347677184219042, 0.02391665029898324, 0.05164330174816878, 0.17743026968446277, 0.03662692383435844, 1.417237533488733]",IF la = 0.0 AND nd = 1.0 AND ent = 0.0 AND nrev = 2.0 AND rtime = 0.0946064814814814 AND age = 115.74938657407408 THEN defect = False,"[0.05347677184219042, 0.02391665029898324, 0.05164330174816878, 0.17743026968446277, 0.03662692383435844, 1.417237533488733]",True
openstack,IF la = 47.0 AND nd = 2.0 AND nrev = 3.0 AND rtime = 32.64394675925926 AND ndev = 128.0 AND app = 6.0 THEN defect = False,"[0.00946682128041578, 0.00828485271794844, 0.06295912795255129, 0.11124893092161826, 0.07360186934834094, 0.5451750598177844]",IF la = 47.0 AND nd = 2.0 AND nrev = 3.0 AND rtime = 32.64394675925926 AND ndev = 128.0 AND app = 6.0 THEN defect = False,"[0.00946682128041578, 0.00828485271794844, 0.06295912795255129, 0.11124893092161826, 0.07360186934834094, 0.5451750598177844]",True
openstack,IF ns = 1.0 AND ent = 0.9852281360342516 AND nrev = 10.0 AND self = 0.0 AND ndev = 10.0 AND age = 1.2883217592592593 AND app = 3.0 AND rrexp = 1076.0 AND rsawr = 0.2030122372136805 THEN defect = True,"[0.0180896231475855, 0.0665406974605494, 0.7383388641708291, 0.0009339256458811051, 0.020107890935476828, 0.11746765447074747, 0.009240255251148854, 0.0416241787665846, 0.003585707925576558]",IF ns = 1.0 AND ent = 0.9852281360342516 AND nrev = 10.0 AND self = 0.0 AND ndev = 10.0 AND age = 1.2883217592592593 AND app = 3.0 AND rrexp = 1076.0 AND rsawr = 0.2030122372136805 THEN defect = True,"[0.0180896231475855, 0.0665406974605494, 0.7383388641708291, 0.0009339256458811051, 0.020107890935476828, 0.11746765447074747, 0.009240255251148854, 0.0416241787665846, 0.003585707925576558]",True
openstack,IF la = 3.0 AND nd = 1.0 AND ent = 0.0 AND nrev = 2.0 AND rtime = 188.64535879629628 AND age = 22.850925925925925 AND asawr = 0.4658119658119658 AND rsawr = 0.8376068376068376 THEN defect = False,"[0.050667626061651615, 0.02391665029898324, 0.05164330174816878, 0.17743026968446277, 0.468894842491691, 0.17164585791916065, 0.003402282106741123, 0.004096080582133807]",IF la = 3.0 AND nd = 1.0 AND ent = 0.0 AND nrev = 2.0 AND rtime = 188.64535879629628 AND age = 22.850925925925925 AND asawr = 0.4658119658119658 AND rsawr = 0.8376068376068376 THEN defect = False,"[0.050667626061651615, 0.02391665029898324, 0.05164330174816878, 0.17743026968446277, 0.468894842491691, 0.17164585791916065, 0.003402282106741123, 0.004096080582133807]",True
openstack,IF rtime = 28.177777777777777 AND ndev = 74.0 AND app = 7.0 THEN defect = False,"[0.10100987567365229, 0.03071774176083111, 0.7299801648407621]",IF rtime = 28.177777777777777 AND ndev = 74.0 AND app = 7.0 THEN defect = False,"[0.10100987567365229, 0.03071774176083111, 0.7299801648407621]",True
openstack,IF la = 20.0 AND nd = 2.0 AND rtime = 157.54372685185186 AND age = 45.37477430555556 AND app = 9.0 THEN defect = False,"[0.034749133305265044, 0.00828485271794844, 0.3975918243789648, 0.47364782703378167, 1.0995903748867177]",IF la = 20.0 AND nd = 2.0 AND rtime = 157.54372685185186 AND age = 45.37477430555556 AND app = 9.0 THEN defect = False,"[0.034749133305265044, 0.00828485271794844, 0.3975918243789648, 0.47364782703378167, 1.0995903748867177]",True
openstack,IF ns = 1.0 AND ent = 0.8261643873132591 AND nrev = 7.0 AND self = 0.0 AND ndev = 6.0 AND app = 3.0 AND rrexp = 2281.0 AND asawr = 0.0001562988433885 AND rsawr = 0.4626445764301344 THEN defect = True,"[0.0180896231475855, 0.04746005079058465, 0.39492543897509463, 0.0009339256458811051, 0.023284492978996076, 0.009240255251148854, 0.5493388807985156, 0.001218419261940386, 0.0004428499208168618]",IF ns = 1.0 AND ent = 0.8261643873132591 AND nrev = 7.0 AND self = 0.0 AND ndev = 6.0 AND app = 3.0 AND rrexp = 2281.0 AND asawr = 0.0001562988433885 AND rsawr = 0.4626445764301344 THEN defect = True,"[0.0180896231475855, 0.04746005079058465, 0.39492543897509463, 0.0009339256458811051, 0.023284492978996076, 0.009240255251148854, 0.5493388807985156, 0.001218419261940386, 0.0004428499208168618]",True
openstack,IF la = 2.0 AND nd = 2.0 AND nrev = 3.0 AND rtime = 23.5768287037037 AND age = 42.12235339506173 AND app = 9.0 THEN defect = False,"[0.05160400798849789, 0.00828485271794844, 0.06295912795255129, 0.09046182611308783, 0.43003904833826206, 1.0995903748867177]",IF la = 2.0 AND nd = 2.0 AND nrev = 3.0 AND rtime = 23.5768287037037 AND age = 42.12235339506173 AND app = 9.0 THEN defect = False,"[0.05160400798849789, 0.00828485271794844, 0.06295912795255129, 0.09046182611308783, 0.43003904833826206, 1.0995903748867177]",True
openstack,IF la = 7.0 AND nd = 2.0 AND rtime = 151.91975694444446 AND app = 5.0 THEN defect = False,"[0.04692209835426654, 0.00828485271794844, 0.384698416441735, 0.36036995479480666]",IF la = 7.0 AND nd = 2.0 AND rtime = 151.91975694444446 AND app = 5.0 THEN defect = False,"[0.04692209835426654, 0.00828485271794844, 0.384698416441735, 0.36036995479480666]",True
openstack,IF la = 21.0 AND nrev = 3.0 AND rtime = 41.52280092592593 AND ndev = 61.0 AND app = 4.0 THEN defect = False,"[0.03381275137841877, 0.06295912795255129, 0.1316044254692018, 0.02039378511939356, 0.1755648497718289]",IF la = 21.0 AND nrev = 3.0 AND rtime = 41.52280092592593 AND ndev = 61.0 AND app = 4.0 THEN defect = False,"[0.03381275137841877, 0.06295912795255129, 0.1316044254692018, 0.02039378511939356, 0.1755648497718289]",True
openstack,IF la = 14.0 AND nd = 2.0 AND nrev = 1.0 AND rtime = 8.025266203703703 AND ndev = 43.0 AND age = 35.917314814814816 AND app = 5.0 AND asawr = 0.1952284422267269 THEN defect = False,"[0.040367424866342656, 0.00828485271794844, 0.2919014114163742, 0.054808605581141805, 0.006099075923556952, 0.34684128221577615, 0.36036995479480666, 0.0007172816945001424]",IF la = 14.0 AND nd = 2.0 AND nrev = 1.0 AND rtime = 8.025266203703703 AND ndev = 43.0 AND age = 35.917314814814816 AND app = 5.0 AND asawr = 0.1952284422267269 THEN defect = False,"[0.040367424866342656, 0.00828485271794844, 0.2919014114163742, 0.054808605581141805, 0.006099075923556952, 0.34684128221577615, 0.36036995479480666, 0.0007172816945001424]",True
openstack,IF la = 0.0 AND nd = 1.0 AND ent = 0.0 AND nrev = 0.0 AND rtime = 0.0 AND self = 1.0 AND rrexp = 0.0 THEN defect = False,"[0.05347677184219042, 0.02391665029898324, 0.05164330174816878, 0.4063725531482857, 0.03641003078917339, 0.04576235664817414, 0.4117376630478201]",IF la = 0.0 AND nd = 1.0 AND ent = 0.0 AND nrev = 0.0 AND rtime = 0.0 AND self = 1.0 AND rrexp = 0.0 THEN defect = False,"[0.05347677184219042, 0.02391665029898324, 0.05164330174816878, 0.4063725531482857, 0.03641003078917339, 0.04576235664817414, 0.4117376630478201]",True
openstack,IF la = 1332.0 AND nd = 3.0 AND ent = 0.7646113730954875 AND nrev = 33.0 AND self = 0.0 AND ndev = 0.0 AND age = 0.0 AND app = 3.0 AND asawr = 0.0067385444743935 AND rsawr = 0.2115902964959568 THEN defect = True,"[1.19378395471704, 0.007346944863086359, 0.040076399108762976, 3.3711751240047927, 0.0009339256458811051, 0.028049396044274942, 0.13474159902905775, 0.009240255251148854, 0.0011531036359238877, 0.0034818702358574466]",IF la = 1332.0 AND nd = 3.0 AND ent = 0.7646113730954875 AND nrev = 33.0 AND self = 0.0 AND ndev = 0.0 AND age = 0.0 AND app = 3.0 AND asawr = 0.0067385444743935 AND rsawr = 0.2115902964959568 THEN defect = True,"[1.19378395471704, 0.007346944863086359, 0.040076399108762976, 3.3711751240047927, 0.0009339256458811051, 0.028049396044274942, 0.13474159902905775, 0.009240255251148854, 0.0011531036359238877, 0.0034818702358574466]",True
openstack,IF ns = 1.0 AND self = 0.0 AND age = 1.2582638888888888 AND rrexp = 2695.0 AND asawr = 0.0656911581569115 AND rsawr = 0.3342154420921544 THEN defect = True,"[0.0180896231475855, 0.0009339256458811051, 0.11787067334595237, 0.7237736414966229, 0.000568116826886417, 0.001997488815634857]",IF ns = 1.0 AND self = 0.0 AND age = 1.2582638888888888 AND rrexp = 2695.0 AND asawr = 0.0656911581569115 AND rsawr = 0.3342154420921544 THEN defect = True,"[0.0180896231475855, 0.0009339256458811051, 0.11787067334595237, 0.7237736414966229, 0.000568116826886417, 0.001997488815634857]",True
openstack,IF la = 83.0 AND nd = 9.0 AND ns = 1.0 AND ent = 0.9130551977450208 AND self = 0.0 AND age = 2.6915081521739133 AND app = 3.0 AND rrexp = 2167.0 AND asawr = 0.0147790914747977 AND rsawr = 0.2448662103298071 THEN defect = True,"[0.024242928086049907, 0.10113773034929516, 0.0180896231475855, 0.057883122458683246, 0.0009339256458811051, 0.09865359363386504, 0.009240255251148854, 0.5013061206062831, 0.0010733172848383702, 0.0030790642045516875]",IF la = 83.0 AND nd = 9.0 AND ns = 1.0 AND ent = 0.9130551977450208 AND self = 0.0 AND age = 2.6915081521739133 AND app = 3.0 AND rrexp = 2167.0 AND asawr = 0.0147790914747977 AND rsawr = 0.2448662103298071 THEN defect = True,"[0.024242928086049907, 0.10113773034929516, 0.0180896231475855, 0.057883122458683246, 0.0009339256458811051, 0.09865359363386504, 0.009240255251148854, 0.5013061206062831, 0.0010733172848383702, 0.0030790642045516875]",True
openstack,IF la = 25.0 AND nd = 2.0 AND nrev = 2.0 AND rtime = 194.15949074074072 AND app = 5.0 AND asawr = 0.2206477732793522 AND rsawr = 0.5931174089068826 THEN defect = False,"[0.030067223671033698, 0.00828485271794844, 0.17743026968446277, 0.48153643797494394, 0.36036995479480666, 0.0009695177266534031, 0.0011365280071821474]",IF la = 25.0 AND nd = 2.0 AND nrev = 2.0 AND rtime = 194.15949074074072 AND app = 5.0 AND asawr = 0.2206477732793522 AND rsawr = 0.5931174089068826 THEN defect = False,"[0.030067223671033698, 0.00828485271794844, 0.17743026968446277, 0.48153643797494394, 0.36036995479480666, 0.0009695177266534031, 0.0011365280071821474]",True
openstack,IF la = 66.0 AND nd = 20.0 AND ns = 1.0 AND ent = 0.9691335485772496 AND nrev = 4.0 AND self = 0.0 AND age = 5.118830573361824 AND rrexp = 2660.0 AND asawr = 0.014443236527411 AND rsawr = 0.332194440130455 THEN defect = True,"[0.008324435329663333, 0.2730875037406779, 0.0180896231475855, 0.06461005556989106, 0.05151201377936018, 0.0009339256458811051, 0.06610781644164297, 0.7090267414376042, 0.001076649973614974, 0.002021953110846043]",IF la = 66.0 AND nd = 20.0 AND ns = 1.0 AND ent = 0.9691335485772496 AND nrev = 4.0 AND self = 0.0 AND age = 5.118830573361824 AND rrexp = 2660.0 AND asawr = 0.014443236527411 AND rsawr = 0.332194440130455 THEN defect = True,"[0.008324435329663333, 0.2730875037406779, 0.0180896231475855, 0.06461005556989106, 0.05151201377936018, 0.0009339256458811051, 0.06610781644164297, 0.7090267414376042, 0.001076649973614974, 0.002021953110846043]",True
openstack,IF la = 32.0 AND nrev = 3.0 AND rtime = 17.652997685185184 AND age = 14.710127314814814 AND rrexp = 141.0 AND asawr = 0.144578313253012 THEN defect = False,"[0.023512550183109816, 0.06295912795255129, 0.07688096221614993, 0.06249323136602659, 0.3523287228100589, 0.0002146804445328946]",IF la = 32.0 AND nrev = 3.0 AND rtime = 17.652997685185184 AND age = 14.710127314814814 AND rrexp = 141.0 AND asawr = 0.144578313253012 THEN defect = False,"[0.023512550183109816, 0.06295912795255129, 0.07688096221614993, 0.06249323136602659, 0.3523287228100589, 0.0002146804445328946]",True
openstack,IF la = 33.0 AND nd = 1.0 AND ent = 0.0 AND nrev = 1.0 AND rtime = 0.2066550925925926 AND age = 87.18239583333333 AND rrexp = 851.0 THEN defect = False,"[0.022576168256263546, 0.02391665029898324, 0.05164330174816878, 0.2919014114163742, 0.036883804378820946, 1.0342085186430598, 0.0531773216128216]",IF la = 33.0 AND nd = 1.0 AND ent = 0.0 AND nrev = 1.0 AND rtime = 0.2066550925925926 AND age = 87.18239583333333 AND rrexp = 851.0 THEN defect = False,"[0.022576168256263546, 0.02391665029898324, 0.05164330174816878, 0.2919014114163742, 0.036883804378820946, 1.0342085186430598, 0.0531773216128216]",True
openstack,IF rtime = 146.60461805555556 AND age = 11.41091049382716 AND app = 6.0 THEN defect = False,"[0.3725130287057131, 0.01825700851098998, 0.5451750598177844]",IF rtime = 146.60461805555556 AND age = 11.41091049382716 AND app = 6.0 THEN defect = False,"[0.3725130287057131, 0.01825700851098998, 0.5451750598177844]",True
openstack,IF la = 13.0 AND nd = 2.0 AND rtime = 163.72165509259258 AND app = 11.0 AND rrexp = 909.0 AND rsawr = 0.8645418326693227 THEN defect = False,"[0.04130380679318892, 0.00828485271794844, 0.41175522680220467, 1.4692005849326732, 0.02873960151501911, 0.004422129583178008]",IF la = 13.0 AND nd = 2.0 AND rtime = 163.72165509259258 AND app = 11.0 AND rrexp = 909.0 AND rsawr = 0.8645418326693227 THEN defect = False,"[0.04130380679318892, 0.00828485271794844, 0.41175522680220467, 1.4692005849326732, 0.02873960151501911, 0.004422129583178008]",True
openstack,IF la = 3.0 AND nd = 1.0 AND ent = 0.0 AND nrev = 0.0 AND rtime = 0.0 AND self = 1.0 AND rrexp = 0.0 THEN defect = False,"[0.050667626061651615, 0.02391665029898324, 0.05164330174816878, 0.4063725531482857, 0.03641003078917339, 0.04576235664817414, 0.4117376630478201]",IF la = 3.0 AND nd = 1.0 AND ent = 0.0 AND nrev = 0.0 AND rtime = 0.0 AND self = 1.0 AND rrexp = 0.0 THEN defect = False,"[0.050667626061651615, 0.02391665029898324, 0.05164330174816878, 0.4063725531482857, 0.03641003078917339, 0.04576235664817414, 0.4117376630478201]",True
openstack,IF ns = 2.0 AND rtime = 8.807627314814814 AND ndev = 44.0 AND age = 15.58206183862434 AND rrexp = 380.0 AND asawr = 0.5126835781041389 AND rsawr = 0.616822429906542 THEN defect = False,"[0.24033356467506423, 0.05660223199199685, 0.006893226434436764, 0.07418421501550122, 0.25162846240704523, 0.003867389134173408, 0.0014234780659714914]",IF ns = 2.0 AND rtime = 8.807627314814814 AND ndev = 44.0 AND age = 15.58206183862434 AND rrexp = 380.0 AND asawr = 0.5126835781041389 AND rsawr = 0.616822429906542 THEN defect = False,"[0.24033356467506423, 0.05660223199199685, 0.006893226434436764, 0.07418421501550122, 0.25162846240704523, 0.003867389134173408, 0.0014234780659714914]",True
openstack,IF la = 40.0 AND nd = 2.0 AND rtime = 30.90458333333333 AND age = 41.04380015432098 THEN defect = False,"[0.016021494768339663, 0.00828485271794844, 0.10726129895153563, 0.41557770065874006]",IF la = 40.0 AND nd = 2.0 AND rtime = 30.90458333333333 AND age = 41.04380015432098 THEN defect = False,"[0.016021494768339663, 0.00828485271794844, 0.10726129895153563, 0.41557770065874006]",True
openstack,IF la = 0.0 AND nd = 1.0 AND ent = 0.0 AND nrev = 3.0 AND rtime = 3.771111111111111 AND ndev = 132.0 AND app = 6.0 THEN defect = False,"[0.05347677184219042, 0.02391665029898324, 0.05164330174816878, 0.06295912795255129, 0.04505560939871288, 0.07677847139186018, 0.5451750598177844]",IF la = 0.0 AND nd = 1.0 AND ent = 0.0 AND nrev = 3.0 AND rtime = 3.771111111111111 AND ndev = 132.0 AND app = 6.0 THEN defect = False,"[0.05347677184219042, 0.02391665029898324, 0.05164330174816878, 0.06295912795255129, 0.04505560939871288, 0.07677847139186018, 0.5451750598177844]",True
