dataset,predrule0,predimprt0,predrule1,predimprt1,same
openstack,IF la = 28.0 AND nd = 4.0 AND ent = 0.934107318180378 AND nrev = 13.0 AND rrexp = 3084.0 THEN defect = True,"[0.17261010479490285, 0.01387553570718739, 0.009449836413606425, 0.11048360555079623, 0.05314600553702397]",IF la = 28.0 AND nd = 4.0 AND ent = 0.934107318180378 AND nrev = 13.0 AND rrexp = 3084.0 THEN defect = True,"[0.17271483358241152, 0.014571010716142542, 0.009085204456962766, 0.11049911974080211, 0.053712084679156696]",False
openstack,IF la = 74.0 AND nd = 2.0 AND ent = 0.91749590946174 AND nrev = 1.0 AND rrexp = 2869.0 THEN defect = True,"[0.17410777703320846, 0.015143467216479047, 0.010141011176711527, 0.11236875529689634, 0.05352093225122347]",IF la = 74.0 AND nd = 2.0 AND ent = 0.91749590946174 AND nrev = 1.0 AND rrexp = 2869.0 THEN defect = True,"[0.17289286624160913, 0.014484248926696764, 0.009572160941797088, 0.11094592752416181, 0.054132597129481444]",False
openstack,IF la = 20.0 AND nd = 1.0 AND ent = 0.7219280948873623 AND nrev = 1.0 AND rrexp = 2597.0 THEN defect = False,"[0.17203018824661595, 0.014294332448740382, 0.009482942001732381, 0.10899062793294728, 0.05324103750320453]",IF la = 20.0 AND nd = 1.0 AND ent = 0.7219280948873623 AND nrev = 1.0 AND rrexp = 2597.0 THEN defect = False,"[0.17194530850783235, 0.014420870389797322, 0.0092819224459285, 0.10974741602639262, 0.05335355463487615]",False
openstack,IF la = 57.0 AND nd = 4.0 AND ent = 0.683660957372178 AND nrev = 11.0 AND rrexp = 1210.0 THEN defect = True,"[0.17296024192381995, 0.014459243851195435, 0.009480758574008838, 0.11171316333362294, 0.052750721437053075]",IF la = 57.0 AND nd = 4.0 AND ent = 0.683660957372178 AND nrev = 11.0 AND rrexp = 1210.0 THEN defect = True,"[0.17261525795275698, 0.01431225897460182, 0.010289355658915878, 0.11066684076742259, 0.053303599049475056]",False
openstack,IF la = 13.0 AND nd = 1.0 AND ent = 0.0 AND nrev = 1.0 AND rrexp = 1641.0 THEN defect = False,"[0.1714552102801444, 0.01494109467542834, 0.009840487222546898, 0.11081719535575642, 0.05350267366136119]",IF la = 13.0 AND nd = 1.0 AND ent = 0.0 AND nrev = 1.0 AND rrexp = 1641.0 THEN defect = False,"[0.17137127964206766, 0.01495381766108467, 0.009608056866238432, 0.10888718937898682, 0.05307223646426979]",False
openstack,IF la = 63.0 AND nd = 2.0 AND ent = 0.865693994199322 AND nrev = 8.0 AND rrexp = 1133.0 THEN defect = False,"[0.173134703248418, 0.014466747688558988, 0.00953495480792371, 0.11046860690720066, 0.05290213481286258]",IF la = 63.0 AND nd = 2.0 AND ent = 0.865693994199322 AND nrev = 8.0 AND rrexp = 1133.0 THEN defect = False,"[0.17259425365060313, 0.014965590256442965, 0.009541517316731384, 0.11077863705445204, 0.05350306798575374]",False
openstack,IF la = 8.0 AND nd = 1.0 AND ent = 0.0 AND nrev = 0.0 AND rrexp = 0.0 THEN defect = False,"[0.17145745603761497, 0.015330991611097317, 0.009910634479595821, 0.10920544106085878, 0.05337389319103538]",IF la = 8.0 AND nd = 1.0 AND ent = 0.0 AND nrev = 0.0 AND rrexp = 0.0 THEN defect = False,"[0.17230686075986545, 0.01523591894047727, 0.010197892209460461, 0.10979754322433831, 0.053720057089164074]",False
openstack,IF la = 48.0 AND ent = 0.9798687566511528 AND nrev = 34.0 AND rrexp = 1031.0 THEN defect = True,"[0.17083258519965452, 0.006463349265693938, 0.10296323468720939, 0.052040935843513596]",IF la = 48.0 AND nd = 2.0 AND ent = 0.9798687566511528 AND nrev = 34.0 AND rrexp = 1031.0 THEN defect = True,"[0.1714586486488264, 0.014743192209227166, 0.009841559695523947, 0.10450977605701264, 0.052983352361268644]",False
openstack,IF la = 23.0 AND nd = 8.0 AND ent = 0.9776331231525232 AND nrev = 2.0 AND rrexp = 419.0 THEN defect = False,"[0.17220220648593879, 0.015026661801044998, 0.010027464841418832, 0.1102361820759961, 0.05276939008256693]",IF la = 23.0 AND nd = 8.0 AND ent = 0.9776331231525232 AND nrev = 2.0 AND rrexp = 419.0 THEN defect = False,"[0.17196803905495983, 0.014285247956199124, 0.010118247667712705, 0.11041525900581022, 0.05234899455214009]",False
openstack,IF la = 47.0 AND nd = 1.0 AND ent = 0.0 AND nrev = 5.0 AND rrexp = 549.0 THEN defect = False,"[0.17351857885679475, 0.01487851013715356, 0.009373617624578045, 0.11137154385690239, 0.053610399407249515]",IF la = 47.0 AND nd = 1.0 AND ent = 0.0 AND nrev = 5.0 AND rrexp = 549.0 THEN defect = False,"[0.17295847282880794, 0.014503974864694355, 0.009840105190264237, 0.11220574551437576, 0.05366368004656202]",False
openstack,IF la = 47.0 AND nd = 2.0 AND ent = 0.8960382325345574 AND nrev = 3.0 AND rrexp = 1319.0 THEN defect = False,"[0.1725563098214369, 0.013443682535832086, 0.009871777002468763, 0.11175774731369371, 0.052938582722608776]",IF la = 47.0 AND nd = 2.0 AND ent = 0.8960382325345574 AND nrev = 3.0 AND rrexp = 1319.0 THEN defect = False,"[0.1719616840645036, 0.01457180016107005, 0.009408610564192402, 0.1102612677519144, 0.052576422973409184]",False
openstack,IF la = 10.0 AND nd = 1.0 AND ent = 0.0 AND nrev = 3.0 AND rrexp = 394.0 THEN defect = False,"[0.17351371822891262, 0.013917301337334232, 0.00941074628244327, 0.11099517707658234, 0.052656112867544555]",IF la = 10.0 AND nd = 1.0 AND ent = 0.0 AND nrev = 3.0 AND rrexp = 394.0 THEN defect = False,"[0.1723776728453215, 0.014484342748308197, 0.0093430987545303, 0.11064190329857264, 0.05314984985987466]",False
openstack,IF la = 36.0 AND nd = 2.0 AND ent = 0.5032583347756457 AND nrev = 2.0 AND rrexp = 1717.0 THEN defect = True,"[0.1722642282171975, 0.014664490665198586, 0.009692971704046606, 0.11099997371992337, 0.0533890875119048]",IF la = 36.0 AND nd = 2.0 AND nrev = 2.0 AND rrexp = 1717.0 THEN defect = True,"[0.17181515841605735, 0.013641290427458399, 0.10997018534595716, 0.05313593225956536]",False
openstack,IF la = 0.0 AND nd = 2.0 AND ent = 0.9182958340544896 AND nrev = 2.0 AND rrexp = 2041.0 THEN defect = False,"[0.1710627476794765, 0.013886165612316927, 0.009126713249865666, 0.1110333826461018, 0.052387900654514014]",IF la = 0.0 AND ent = 0.9182958340544896 AND nrev = 2.0 AND rrexp = 2041.0 THEN defect = False,"[0.16960822340318268, 0.010241751944940829, 0.1103392266754746, 0.052031553800838265]",False
openstack,IF la = 186.0 AND nd = 2.0 AND ent = 0.8651214227512076 AND nrev = 9.0 AND rrexp = 1020.0 THEN defect = True,"[0.17231408593989112, 0.013796505637748833, 0.010247841127465917, 0.11135129128158806, 0.0530707540136]",IF la = 186.0 AND nd = 2.0 AND ent = 0.8651214227512076 AND nrev = 9.0 AND rrexp = 1020.0 THEN defect = True,"[0.17271089549958826, 0.013796278378622856, 0.009723504782324253, 0.1102253566392858, 0.052482787541373824]",False
openstack,IF la = 188.0 AND nd = 6.0 AND ent = 0.9185575604210536 AND nrev = 12.0 AND rrexp = 1990.0 THEN defect = True,"[0.1715195070269425, 0.01450149132127626, 0.00877633492332205, 0.10982448971955214, 0.053069111877999474]",IF la = 188.0 AND nd = 6.0 AND ent = 0.9185575604210536 AND nrev = 12.0 AND rrexp = 1990.0 THEN defect = True,"[0.17242122495001325, 0.014052529698128037, 0.01042575382151955, 0.11051787243700512, 0.0536174223866374]",False
openstack,IF la = 73.0 AND nd = 2.0 AND ent = 0.6184571167476193 AND nrev = 6.0 AND rrexp = 608.0 THEN defect = False,"[0.17225241060212088, 0.014413963512710258, 0.00926699064872901, 0.111228202375184, 0.05327243584999458]",IF la = 73.0 AND nd = 2.0 AND ent = 0.6184571167476193 AND nrev = 6.0 AND rrexp = 608.0 THEN defect = False,"[0.17028852579609444, 0.01481654391423484, 0.00994228332142225, 0.10951614482028939, 0.0518629215133944]",False
openstack,IF la = 1.0 AND nd = 1.0 AND ent = 0.0 AND nrev = 4.0 AND rrexp = 2684.0 THEN defect = True,"[0.17356252325777388, 0.014793333104879323, 0.009101258313402243, 0.11021222373281775, 0.052570124466266244]",IF la = 1.0 AND nd = 1.0 AND ent = 0.0 AND nrev = 4.0 AND rrexp = 2684.0 THEN defect = True,"[0.1733735149472734, 0.014974958617535596, 0.009375440627187002, 0.11094140399985056, 0.053491842050437464]",False
openstack,IF la = 195.0 AND nd = 2.0 AND ent = 0.8214803250194843 AND nrev = 3.0 AND rrexp = 1087.0 THEN defect = False,"[0.17240875294079291, 0.014405902407686154, 0.00989968956852935, 0.11017830219565042, 0.05342426117906339]",IF la = 195.0 AND nd = 2.0 AND ent = 0.8214803250194843 AND nrev = 3.0 AND rrexp = 1087.0 THEN defect = False,"[0.16973919422040046, 0.014311271496904891, 0.009579802893200418, 0.10915965739188235, 0.052818197933529674]",False
openstack,IF la = 3.0 AND nd = 2.0 AND ent = 0.863120568566631 AND nrev = 3.0 AND rrexp = 1935.0 THEN defect = False,"[0.17309124514025948, 0.014549210370149482, 0.009391380450237106, 0.11086939602834728, 0.05382373778135887]",IF la = 3.0 AND nd = 2.0 AND ent = 0.863120568566631 AND nrev = 3.0 AND rrexp = 1935.0 THEN defect = False,"[0.1723946032236284, 0.01386582658888373, 0.00890993533931065, 0.11041525511438642, 0.05279054810307433]",False
openstack,IF la = 190.0 AND nd = 1.0 AND ent = 0.2498822928331854 AND nrev = 3.0 AND rrexp = 250.0 THEN defect = False,"[0.17190896849962775, 0.014295084955256393, 0.009468044312393639, 0.11002442581479192, 0.052449506808415765]",IF la = 190.0 AND nd = 1.0 AND ent = 0.2498822928331854 AND nrev = 3.0 AND rrexp = 250.0 THEN defect = False,"[0.1730441694577815, 0.014645712060126258, 0.010244672693249317, 0.1110212235877274, 0.05250800474874431]",False
openstack,IF la = 32.0 AND nd = 5.0 AND ent = 0.7747898164226067 AND nrev = 4.0 AND rrexp = 1080.0 THEN defect = False,"[0.17101769969490846, 0.013680510029167026, 0.010073072215181203, 0.11012402181937118, 0.05260753713725346]",IF la = 32.0 AND nd = 5.0 AND ent = 0.7747898164226067 AND nrev = 4.0 AND rrexp = 1080.0 THEN defect = False,"[0.1723173022312191, 0.01564742468987018, 0.009661856522093216, 0.10987907827728409, 0.052085564694607435]",False
openstack,IF la = 20.0 AND nd = 4.0 AND ent = 0.9854752972273344 AND nrev = 3.0 AND rrexp = 1975.0 THEN defect = False,"[0.1736065472500475, 0.015082122794586346, 0.010130878239245569, 0.11201532281789674, 0.053465583078455226]",IF la = 20.0 AND nd = 4.0 AND ent = 0.9854752972273344 AND nrev = 3.0 AND rrexp = 1975.0 THEN defect = False,"[0.17373499213338217, 0.014105953096147716, 0.009834835906917649, 0.11166993056495066, 0.053331885007634014]",False
openstack,IF la = 67.0 AND nd = 2.0 AND ent = 0.7930490047779772 AND nrev = 5.0 AND rrexp = 1092.0 THEN defect = False,"[0.17181871851144145, 0.01425614266288417, 0.010247552045764021, 0.10936345202227074, 0.05295156718710224]",IF la = 67.0 AND nd = 2.0 AND ent = 0.7930490047779772 AND nrev = 5.0 AND rrexp = 1092.0 THEN defect = False,"[0.17175212372248283, 0.014970900803152715, 0.010559451544809546, 0.10878136564191196, 0.05271302696379675]",False
openstack,IF la = 11.0 AND nd = 2.0 AND ent = 0.9402859586706313 AND nrev = 3.0 AND rrexp = 502.0 THEN defect = False,"[0.1708479378316189, 0.013569968954953967, 0.008922345433604057, 0.11077417817224246, 0.0532661141722635]",IF la = 11.0 AND nd = 2.0 AND ent = 0.9402859586706313 AND nrev = 3.0 AND rrexp = 502.0 THEN defect = False,"[0.17110278889483493, 0.013921080655353463, 0.010236995563869854, 0.10914986634599537, 0.05171936008551715]",False
openstack,IF la = 1.0 AND nd = 1.0 AND ent = 0.0 AND nrev = 2.0 AND rrexp = 3568.0 THEN defect = False,"[0.16860817803327713, 0.015393915156132703, 0.009887438046268121, 0.10791590693747195, 0.05258722703909134]",IF la = 1.0 AND nd = 1.0 AND ent = 0.0 AND nrev = 2.0 AND rrexp = 3568.0 THEN defect = False,"[0.1724358407112335, 0.013689727618846691, 0.00962405233732331, 0.11015896739460378, 0.05378947407002783]",False
openstack,IF la = 9.0 AND nd = 2.0 AND ent = 0.9320201587042914 AND nrev = 1.0 AND rrexp = 1977.0 THEN defect = False,"[0.17233936650668497, 0.013326125198791564, 0.009641448944816328, 0.11125871640872133, 0.05250723676142761]",IF la = 9.0 AND nd = 2.0 AND ent = 0.9320201587042914 AND nrev = 1.0 AND rrexp = 1977.0 THEN defect = False,"[0.17424259487189434, 0.01382936886254332, 0.00940804762331021, 0.11163381276027737, 0.05418976009115373]",False
openstack,IF la = 133.0 AND nd = 4.0 AND ent = 0.8287024689091972 AND nrev = 4.0 AND rrexp = 1055.0 THEN defect = False,"[0.1718696246742661, 0.013489669222336447, 0.009745767145229381, 0.1105618101646057, 0.0530213316537424]",IF la = 133.0 AND nd = 4.0 AND ent = 0.8287024689091972 AND nrev = 4.0 AND rrexp = 1055.0 THEN defect = False,"[0.17348249704178378, 0.014661886845461198, 0.009447952447441592, 0.11171639225965155, 0.05336217733371441]",False
openstack,IF la = 39.0 AND nd = 2.0 AND ent = 0.3525490450842986 AND nrev = 1.0 AND rrexp = 2533.0 THEN defect = True,"[0.17368416269504852, 0.015022346199035556, 0.010237619045106653, 0.11166220495193538, 0.053378310125034335]",IF la = 39.0 AND nd = 2.0 AND ent = 0.3525490450842986 AND nrev = 1.0 AND rrexp = 2533.0 THEN defect = True,"[0.17261061775939612, 0.013540144897129685, 0.009832636940367977, 0.11053256852123686, 0.05258320728316653]",False
openstack,IF la = 37.0 AND nd = 2.0 AND ent = 0.863120568566631 AND nrev = 16.0 AND rrexp = 1575.0 THEN defect = True,"[0.17230627349014876, 0.014448456482205958, 0.010520885479553948, 0.11136191068658241, 0.05334053595690453]",IF la = 37.0 AND nd = 2.0 AND ent = 0.863120568566631 AND nrev = 16.0 AND rrexp = 1575.0 THEN defect = True,"[0.17315976525423263, 0.014458883894608861, 0.01081066044596954, 0.10997575677692707, 0.053596271602416]",False
openstack,IF la = 4.0 AND nd = 1.0 AND ent = 0.0 AND nrev = 1.0 AND rrexp = 639.0 THEN defect = False,"[0.16902250304969899, 0.01500750473541312, 0.009102319904154534, 0.10851584604941894, 0.05205842347802863]",IF la = 4.0 AND nd = 1.0 AND ent = 0.0 AND nrev = 1.0 AND rrexp = 639.0 THEN defect = False,"[0.16611136549915667, 0.013829384115304225, 0.00845754118946419, 0.10682182933410601, 0.05068267733368757]",False
openstack,IF la = 6.0 AND nd = 1.0 AND ent = 0.0 AND nrev = 1.0 AND rrexp = 1201.0 THEN defect = False,"[0.17028018221571836, 0.0150315224391478, 0.01042319318880754, 0.1091243348632033, 0.0524842098096071]",IF la = 6.0 AND nd = 1.0 AND ent = 0.0 AND nrev = 1.0 AND rrexp = 1201.0 THEN defect = False,"[0.17155405285669564, 0.013590408412450388, 0.009434818292339137, 0.1112531093586327, 0.053253659937821]",False
openstack,IF la = 1.0 AND nd = 1.0 AND ent = 0.0 AND nrev = 1.0 AND rrexp = 438.0 THEN defect = False,"[0.17320387382716196, 0.014503994528617654, 0.00961371408564958, 0.11153504417423211, 0.05397868944565775]",IF la = 1.0 AND nd = 1.0 AND ent = 0.0 AND nrev = 1.0 AND rrexp = 438.0 THEN defect = False,"[0.1724791484829156, 0.01483328829820186, 0.009444364653725407, 0.1106781787482288, 0.05194791015558812]",False
openstack,IF la = 2.0 AND nd = 2.0 AND ent = 0.926262155095312 AND nrev = 3.0 AND rrexp = 1350.0 THEN defect = True,"[0.1736613415995162, 0.014033434584550598, 0.009468330595604976, 0.11120999972520264, 0.05273943027365041]",IF la = 2.0 AND nd = 2.0 AND ent = 0.926262155095312 AND nrev = 3.0 AND rrexp = 1350.0 THEN defect = True,"[0.1728098286098355, 0.014953268574686028, 0.00952060966791513, 0.11138861999930032, 0.05361300029437736]",False
openstack,IF la = 174.0 AND nd = 4.0 AND ent = 0.8720462809356162 AND nrev = 14.0 AND rrexp = 811.0 THEN defect = True,"[0.17422231682613548, 0.01508769413353806, 0.008881265811488733, 0.11210064801314293, 0.053115737256149285]",IF la = 174.0 AND nd = 4.0 AND ent = 0.8720462809356162 AND nrev = 14.0 AND rrexp = 811.0 THEN defect = True,"[0.17361575641752883, 0.014727655335314114, 0.009643858733198863, 0.11114944083432719, 0.054069819630618285]",False
openstack,IF la = 10.0 AND nd = 2.0 AND ent = 0.9957274520849256 AND nrev = 5.0 AND rrexp = 668.0 THEN defect = False,"[0.1725508045163184, 0.01518729185144839, 0.009312948673171685, 0.10966420140285106, 0.05260124730085144]",IF la = 10.0 AND nd = 2.0 AND ent = 0.9957274520849256 AND nrev = 5.0 AND rrexp = 668.0 THEN defect = False,"[0.171562513418463, 0.013616430062241234, 0.009206930705076957, 0.11022882142879957, 0.05225983447857805]",False
openstack,IF la = 19.0 AND nd = 2.0 AND ent = 0.9059282160429992 AND nrev = 3.0 AND rrexp = 1554.0 THEN defect = False,"[0.17273282501811169, 0.014263410798156712, 0.00892986094080137, 0.11035412349529883, 0.05312713673324765]",IF la = 19.0 AND nd = 2.0 AND ent = 0.9059282160429992 AND nrev = 3.0 AND rrexp = 1554.0 THEN defect = False,"[0.17361247734292432, 0.014694774067770157, 0.009690625865506302, 0.10979570435548458, 0.05349909579644164]",False
openstack,IF la = 71.0 AND nd = 3.0 AND ent = 0.7893879559169693 AND nrev = 24.0 AND rrexp = 2160.0 THEN defect = True,"[0.16874806398580258, 0.014888450182575874, 0.010149713136834925, 0.1067414601287345, 0.05107434129402782]",IF la = 71.0 AND nd = 3.0 AND ent = 0.7893879559169693 AND nrev = 24.0 AND rrexp = 2160.0 THEN defect = True,"[0.16839256864735153, 0.0131656765537367, 0.009922924346946606, 0.10528159315054145, 0.05064375471067536]",False
openstack,IF la = 3.0 AND nd = 2.0 AND ent = 0.8112781244591328 AND nrev = 1.0 AND rrexp = 3134.0 THEN defect = True,"[0.17377239013597068, 0.014220639047333644, 0.009844239519487801, 0.11097065414540018, 0.05360215269218333]",IF la = 3.0 AND nd = 2.0 AND ent = 0.8112781244591328 AND nrev = 1.0 AND rrexp = 3134.0 THEN defect = True,"[0.17326155868356827, 0.01468383034393599, 0.009154208951462678, 0.11093126179100465, 0.05402703644002]",False
openstack,IF la = 36.0 AND nd = 2.0 AND ent = 0.997772472089982 AND nrev = 6.0 AND rrexp = 1795.0 THEN defect = True,"[0.1736858612659193, 0.015244270291473893, 0.009518658161642605, 0.11196645006333533, 0.0533886872173307]",IF la = 36.0 AND nd = 2.0 AND ent = 0.997772472089982 AND nrev = 6.0 AND rrexp = 1795.0 THEN defect = True,"[0.17358176349267532, 0.013973994877184068, 0.009926061617967155, 0.1112761379497658, 0.053640405564211076]",False
openstack,IF la = 20.0 AND nd = 2.0 AND ent = 0.4537163391869448 AND nrev = 2.0 AND rrexp = 1729.0 THEN defect = True,"[0.17241003554871678, 0.0147101728531304, 0.008854928289025682, 0.11097386927461526, 0.05307745472716807]",IF la = 20.0 AND nd = 2.0 AND ent = 0.4537163391869448 AND nrev = 2.0 AND rrexp = 1729.0 THEN defect = True,"[0.17259143405029545, 0.014927774507510386, 0.009503533575940804, 0.11054738242237215, 0.052772813612252875]",False
openstack,IF la = 15.0 AND nd = 2.0 AND ent = 0.9709505944546686 AND nrev = 12.0 AND rrexp = 1037.0 THEN defect = True,"[0.17292352174397377, 0.01464187144921111, 0.008937545894439082, 0.1108406197858798, 0.053254768037647046]",IF la = 15.0 AND nd = 2.0 AND ent = 0.9709505944546686 AND nrev = 12.0 AND rrexp = 1037.0 THEN defect = True,"[0.17368719186555961, 0.01472057090677734, 0.00941617378567196, 0.1106871874773814, 0.054415782885700446]",False
openstack,IF la = 7.0 AND nd = 1.0 AND ent = 0.0 AND nrev = 3.0 AND rrexp = 1002.0 THEN defect = False,"[0.17261998989768781, 0.014384030570676727, 0.009496637938128341, 0.11096693217089308, 0.052874250963298314]",IF la = 7.0 AND nd = 1.0 AND ent = 0.0 AND nrev = 3.0 AND rrexp = 1002.0 THEN defect = False,"[0.17374775952369512, 0.015169961802259626, 0.00931192631821014, 0.11071521024823963, 0.05259359479869248]",False
openstack,IF la = 33.0 AND nd = 2.0 AND ent = 0.7320666900931938 AND nrev = 9.0 AND rrexp = 1809.0 THEN defect = False,"[0.1734251792784934, 0.014465943773359555, 0.010184877159659668, 0.11141857018687709, 0.05364868497060258]",IF la = 33.0 AND nd = 2.0 AND ent = 0.7320666900931938 AND nrev = 9.0 AND rrexp = 1809.0 THEN defect = False,"[0.1716368371868612, 0.014142131034299529, 0.010202170767463081, 0.10994947686329543, 0.05315901823853421]",False
openstack,IF la = 36.0 AND nd = 2.0 AND nrev = 3.0 AND rrexp = 777.0 THEN defect = False,"[0.17289183392794732, 0.014078049139787312, 0.11117926555167774, 0.05362112525175776]",IF la = 36.0 AND nd = 2.0 AND nrev = 3.0 AND rrexp = 777.0 THEN defect = False,"[0.1715668606932806, 0.01431150188152747, 0.1110976711059372, 0.05288280011052247]",False
openstack,IF la = 10.0 AND nd = 1.0 AND ent = 0.0 AND nrev = 0.0 AND rrexp = 0.0 THEN defect = False,"[0.17089368722318643, 0.015604673246670099, 0.009570534435040402, 0.11039411341942033, 0.05229889344195889]",IF la = 10.0 AND nd = 1.0 AND ent = 0.0 AND nrev = 0.0 AND rrexp = 0.0 THEN defect = False,"[0.17082213707907865, 0.013480827151307554, 0.010510895106451297, 0.10894352531527587, 0.052600090331704284]",False
openstack,IF la = 9.0 AND nd = 1.0 AND ent = 0.0 AND nrev = 1.0 AND rrexp = 327.0 THEN defect = False,"[0.17366663271944802, 0.013553312518631212, 0.00986355961190871, 0.11078175527959472, 0.054091773625225215]",IF la = 9.0 AND nd = 1.0 AND ent = 0.0 AND nrev = 1.0 AND rrexp = 327.0 THEN defect = False,"[0.17247190530218914, 0.014113106428102004, 0.011426575773940899, 0.10962759514910739, 0.0528800492649175]",False
openstack,IF la = 1.0 AND nd = 1.0 AND ent = 0.0 AND nrev = 1.0 AND rrexp = 2271.0 THEN defect = False,"[0.17252221776549836, 0.013978118614008484, 0.009225642207173292, 0.11070328990128334, 0.052355702720256234]",IF la = 1.0 AND nd = 1.0 AND ent = 0.0 AND nrev = 1.0 AND rrexp = 2271.0 THEN defect = False,"[0.17343487510861172, 0.014192931189524471, 0.00898432574721621, 0.11056369359892423, 0.05379844517727877]",False
openstack,IF la = 1570.0 AND nd = 8.0 AND nrev = 0.0 AND rrexp = 0.0 THEN defect = True,"[0.170736640904227, 0.015465304550377899, 0.1079659913749723, 0.05244464306901346]",IF la = 1570.0 AND nd = 8.0 AND nrev = 0.0 AND rrexp = 0.0 THEN defect = True,"[0.17300665559305686, 0.014463232131031503, 0.11040200526631282, 0.053428383560231]",False
openstack,IF la = 24.0 AND nd = 1.0 AND ent = 0.0 AND nrev = 15.0 AND rrexp = 183.0 THEN defect = True,"[0.17339517312133007, 0.013672872132072593, 0.009594817237839092, 0.11072963092523185, 0.05326938769713806]",IF la = 24.0 AND nd = 1.0 AND ent = 0.0 AND nrev = 15.0 AND rrexp = 183.0 THEN defect = True,"[0.1730101280245259, 0.014336683910199498, 0.008984178471211293, 0.1112564620839129, 0.053357534947721934]",False
openstack,IF la = 220.0 AND nd = 7.0 AND ent = 0.7078928633879992 AND nrev = 13.0 AND rrexp = 607.0 THEN defect = True,"[0.17304887649311515, 0.01526015844112042, 0.009846586699545653, 0.11208216856299122, 0.05324905089451581]",IF la = 220.0 AND nd = 7.0 AND ent = 0.7078928633879992 AND nrev = 13.0 AND rrexp = 607.0 THEN defect = True,"[0.17382799486037956, 0.015307279598677812, 0.009791689165195305, 0.1120810496976486, 0.053677915597085395]",False
openstack,IF la = 5.0 AND nd = 1.0 AND ent = 0.0 AND nrev = 2.0 AND rrexp = 1344.0 THEN defect = False,"[0.17264929464438927, 0.01553274308357856, 0.009984411368956827, 0.11124785506278108, 0.05349505327138394]",IF la = 5.0 AND nd = 1.0 AND ent = 0.0 AND nrev = 2.0 AND rrexp = 1344.0 AND asawr = 0.0066381472193538 THEN defect = False,"[0.1710300683546093, 0.01550421776498893, 0.009423409196462819, 0.10948841493902428, 0.05280866510212066, 0.0004389593568650614]",False
openstack,IF la = 12.0 AND nd = 2.0 AND ent = 0.7642045065086203 AND nrev = 3.0 AND rrexp = 1025.0 THEN defect = False,"[0.17251913673793343, 0.013375757798420474, 0.00888821756364773, 0.11004671108654009, 0.05345970428302457]",IF la = 12.0 AND nd = 2.0 AND ent = 0.7642045065086203 AND nrev = 3.0 AND rrexp = 1025.0 THEN defect = False,"[0.1724712528491305, 0.013971026823972112, 0.00953456358111632, 0.11055813185213621, 0.05240345681149515]",False
openstack,IF la = 29.0 AND nd = 3.0 AND ent = 0.8688393763277775 AND nrev = 7.0 AND rrexp = 1158.0 THEN defect = False,"[0.17324330232262355, 0.015011004567222404, 0.00981088609367341, 0.11083784065560517, 0.05313449157819466]",IF la = 29.0 AND nd = 3.0 AND ent = 0.8688393763277775 AND nrev = 7.0 AND rrexp = 1158.0 THEN defect = False,"[0.17312792372643346, 0.013708551226957225, 0.010434467825656043, 0.1106527028871888, 0.05389118752082346]",False
openstack,IF la = 199.0 AND nd = 2.0 AND ent = 0.9565094981726991 AND nrev = 20.0 AND rrexp = 2245.0 THEN defect = True,"[0.1737788223089313, 0.013941105257645754, 0.010065632438198342, 0.11245250633338498, 0.053587720859358805]",IF la = 199.0 AND nd = 2.0 AND ent = 0.9565094981726991 AND nrev = 20.0 AND rrexp = 2245.0 THEN defect = True,"[0.17345917240255287, 0.015012766350539025, 0.009532175323810775, 0.11135375128930074, 0.05340792013485012]",False
openstack,IF la = 1.0 AND nd = 1.0 AND ent = 0.0 AND nrev = 1.0 AND rrexp = 873.0 THEN defect = False,"[0.1719479540734665, 0.014187150950246523, 0.0086679528904283, 0.11050617755846517, 0.053119397824775434]",IF la = 1.0 AND nd = 1.0 AND ent = 0.0 AND nrev = 1.0 AND rrexp = 873.0 THEN defect = False,"[0.1736627142863089, 0.014408378629085696, 0.010352475956010748, 0.1123809251179071, 0.05370148690687002]",False
openstack,IF la = 0.0 AND nd = 1.0 AND ent = 0.0 AND nrev = 1.0 AND rrexp = 1001.0 THEN defect = False,"[0.1693741689440676, 0.01326815916739311, 0.009554774661481353, 0.10866701026927199, 0.05233982908242392]",IF la = 0.0 AND nd = 1.0 AND ent = 0.0 AND nrev = 1.0 AND rrexp = 1001.0 THEN defect = False,"[0.16920455537728413, 0.014487186873512107, 0.009923936191399134, 0.10787449613468762, 0.05237300047097629]",False
openstack,IF la = 7.0 AND nd = 2.0 AND ent = 0.9819407868640976 AND nrev = 2.0 AND rrexp = 3186.0 THEN defect = True,"[0.17314247172657765, 0.01460338906373231, 0.009152743383226167, 0.1098639524865252, 0.052898969488927645]",IF la = 7.0 AND nd = 2.0 AND ent = 0.9819407868640976 AND nrev = 2.0 AND rrexp = 3186.0 THEN defect = True,"[0.1721427154573562, 0.013918784464535693, 0.010056581433658287, 0.11033458080314909, 0.05265429693739388]",False
openstack,IF la = 12.0 AND nd = 2.0 AND ent = 0.9886994082884974 AND nrev = 3.0 AND rrexp = 975.0 THEN defect = False,"[0.1740348752349772, 0.01413824216215115, 0.009541658953033175, 0.11168412987078491, 0.0537144794913116]",IF la = 12.0 AND nd = 2.0 AND ent = 0.9886994082884974 AND nrev = 3.0 AND rrexp = 975.0 THEN defect = False,"[0.17232816209379034, 0.014350605672097493, 0.009837166788536314, 0.11049418006251634, 0.05312923682304488]",False
