dataset,predrule0,predimprt0,predrule1,predimprt1,same
openstack,"{'2': 0.010591799324611201, '3': 0.10773493853630497, '4': 0.03505847106622241, '6': 0.0005968133934948128, '10': 0.03713082331854821, '12': 0.026300002774241875, '0': 0.03102447392840986, '1': 0.061353697855665815, '5': 0.011525794475764996, '7': 0.01929232974163824, '8': 0.01190449847759737, '9': 0.020884790214331587, '11': 0.007427249224565458}","[0.010591799324611201, 0.10773493853630497, 0.03505847106622241, 0.0005968133934948128, 0.03713082331854821, 0.026300002774241875]","{'2': 0.010591799324611201, '3': 0.10773493853630497, '4': 0.03505847106622241, '6': 0.0005968133934948128, '10': 0.03713082331854821, '12': 0.026300002774241875, '0': 0.03102447392840986, '1': 0.061353697855665815, '5': 0.011525794475764996, '7': 0.01929232974163824, '8': 0.01190449847759737, '9': 0.020884790214331587, '11': 0.007427249224565458}","[0.010591799324611201, 0.10773493853630497, 0.03505847106622241, 0.0005968133934948128, 0.03713082331854821, 0.026300002774241875]",True
openstack,"{'1': 0.040234432244324124, '2': 0.005284283864311874, '6': 9.298941760789603e-05, '9': 0.013864070872314187, '10': 0.0070692282517211425, '11': 0.0275885431291681, '12': 0.016002695173337998, '0': 0.10185115982683783, '3': 0.0937707355308885, '4': 0.00039982967888136045, '5': 0.008207361270160618, '7': 0.010972436876854771, '8': 0.0076014092833975155}","[0.040234432244324124, 0.005284283864311874, 9.298941760789603e-05, 0.013864070872314187, 0.0070692282517211425, 0.0275885431291681, 0.016002695173337998]","{'1': 0.040234432244324124, '2': 0.005284283864311874, '6': 9.298941760789603e-05, '9': 0.013864070872314187, '10': 0.0070692282517211425, '11': 0.0275885431291681, '12': 0.016002695173337998, '0': 0.10185115982683783, '3': 0.0937707355308885, '4': 0.00039982967888136045, '5': 0.008207361270160618, '7': 0.010972436876854771, '8': 0.0076014092833975155}","[0.040234432244324124, 0.005284283864311874, 9.298941760789603e-05, 0.013864070872314187, 0.0070692282517211425, 0.0275885431291681, 0.016002695173337998]",True
openstack,"{'1': 0.03622673560519615, '2': 0.004190849504011567, '6': 0.00017210200618137606, '7': 0.026675688455588896, '9': 0.003523965588065039, '10': 0.011886919428061447, '12': 0.004683742916013216, '0': 0.08709388983465033, '3': 0.06515144235694606, '4': 0.022617163940103636, '5': 0.01895356337976409, '8': 0.004617146413565933, '11': 0.001593483282831585}","[0.03622673560519615, 0.004190849504011567, 0.00017210200618137606, 0.026675688455588896, 0.003523965588065039, 0.011886919428061447, 0.004683742916013216]","{'1': 0.03622673560519615, '2': 0.004190849504011567, '6': 0.00017210200618137606, '7': 0.026675688455588896, '9': 0.003523965588065039, '10': 0.011886919428061447, '12': 0.004683742916013216, '0': 0.08709388983465033, '3': 0.06515144235694606, '4': 0.022617163940103636, '5': 0.01895356337976409, '8': 0.004617146413565933, '11': 0.001593483282831585}","[0.03622673560519615, 0.004190849504011567, 0.00017210200618137606, 0.026675688455588896, 0.003523965588065039, 0.011886919428061447, 0.004683742916013216]",True
openstack,"{'0': 0.13595848265966196, '2': 0.0058977519258041865, '3': 0.072369586863515, '4': 0.028457410367809643, '5': 0.031139422283613386, '6': 9.047620391356758e-05, '8': 0.012062700114711333, '10': 0.04751111556324759, '12': 0.0063878318176648465, '1': 0.015991667502894415, '7': 0.05344894535470303, '9': 0.005483332891126338, '11': 0.010950794527416293}","[0.13595848265966196, 0.0058977519258041865, 0.072369586863515, 0.028457410367809643, 0.031139422283613386, 9.047620391356758e-05, 0.012062700114711333, 0.04751111556324759, 0.0063878318176648465]","{'0': 0.13595848265966196, '2': 0.0058977519258041865, '3': 0.072369586863515, '4': 0.028457410367809643, '5': 0.031139422283613386, '6': 9.047620391356758e-05, '8': 0.012062700114711333, '10': 0.04751111556324759, '12': 0.0063878318176648465, '1': 0.015991667502894415, '7': 0.05344894535470303, '9': 0.005483332891126338, '11': 0.010950794527416293}","[0.13595848265966196, 0.0058977519258041865, 0.072369586863515, 0.028457410367809643, 0.031139422283613386, 9.047620391356758e-05, 0.012062700114711333, 0.04751111556324759, 0.0063878318176648465]",True
openstack,"{'1': 0.04424354726073943, '2': 0.0045688197943673, '6': 0.0002226190776855219, '8': 0.01344592279344397, '10': 0.023697779313588397, '11': 0.004715236131578422, '12': 0.00679341030498108, '0': 0.09419046307790267, '3': 0.0636842481396161, '4': 0.02661254888334952, '5': 0.019446023753871486, '7': 0.005501455964476918, '9': 0.0009192887944664107}","[0.04424354726073943, 0.0045688197943673, 0.0002226190776855219, 0.01344592279344397, 0.023697779313588397, 0.004715236131578422, 0.00679341030498108]","{'1': 0.04424354726073943, '2': 0.0045688197943673, '6': 0.0002226190776855219, '8': 0.01344592279344397, '10': 0.023697779313588397, '11': 0.004715236131578422, '12': 0.00679341030498108, '0': 0.09419046307790267, '3': 0.0636842481396161, '4': 0.02661254888334952, '5': 0.019446023753871486, '7': 0.005501455964476918, '9': 0.0009192887944664107}","[0.04424354726073943, 0.0045688197943673, 0.0002226190776855219, 0.01344592279344397, 0.023697779313588397, 0.004715236131578422, 0.00679341030498108]",True
openstack,"{'0': 0.11667038564826726, '2': 0.00917685293170507, '4': 0.07974194085492854, '5': 0.04179801980422781, '6': 2.2486760281026362e-05, '7': 0.0037152116149081846, '9': 0.006852910198722384, '10': 0.0007235572149329527, '11': 0.015289804612148145, '12': 0.012573017054091907, '1': 0.003487565944897142, '3': 0.016262167758322902, '8': 0.01281442040901311}","[0.11667038564826726, 0.00917685293170507, 0.07974194085492854, 0.04179801980422781, 2.2486760281026362e-05, 0.0037152116149081846, 0.006852910198722384, 0.0007235572149329527, 0.015289804612148145, 0.012573017054091907]","{'0': 0.11667038564826726, '2': 0.00917685293170507, '4': 0.07974194085492854, '5': 0.04179801980422781, '6': 2.2486760281026362e-05, '7': 0.0037152116149081846, '9': 0.006852910198722384, '10': 0.0007235572149329527, '11': 0.015289804612148145, '12': 0.012573017054091907, '1': 0.003487565944897142, '3': 0.016262167758322902, '8': 0.01281442040901311}","[0.11667038564826726, 0.00917685293170507, 0.07974194085492854, 0.04179801980422781, 2.2486760281026362e-05, 0.0037152116149081846, 0.006852910198722384, 0.0007235572149329527, 0.015289804612148145, 0.012573017054091907]",True
openstack,"{'0': 0.10362172729126541, '2': 0.015501588846746017, '3': 0.11521127917909325, '4': 0.0721520160399632, '5': 0.05751299250089687, '6': 0.0005928692270390456, '9': 0.06340545406783349, '10': 0.003546188615109713, '11': 0.031671853078896674, '12': 0.0030856062827933784, '1': 0.010834236331211286, '7': 0.0082626870405511, '8': 0.026537941614060402}","[0.10362172729126541, 0.015501588846746017, 0.11521127917909325, 0.0721520160399632, 0.05751299250089687, 0.0005928692270390456, 0.06340545406783349, 0.003546188615109713, 0.031671853078896674, 0.0030856062827933784]","{'0': 0.10362172729126541, '2': 0.015501588846746017, '3': 0.11521127917909325, '4': 0.0721520160399632, '5': 0.05751299250089687, '6': 0.0005928692270390456, '9': 0.06340545406783349, '10': 0.003546188615109713, '11': 0.031671853078896674, '12': 0.0030856062827933784, '1': 0.010834236331211286, '7': 0.0082626870405511, '8': 0.026537941614060402}","[0.10362172729126541, 0.015501588846746017, 0.11521127917909325, 0.0721520160399632, 0.05751299250089687, 0.0005928692270390456, 0.06340545406783349, 0.003546188615109713, 0.031671853078896674, 0.0030856062827933784]",True
openstack,"{'2': 0.004221416929140105, '6': 0.00017619048870983533, '7': 0.02171930178108596, '8': 0.0004444437405618373, '9': 0.007004220567505399, '10': 0.019032264613706502, '11': 0.007923665688322217, '12': 0.01035475090271575, '0': 0.03636496385966893, '1': 0.0024242190529912477, '3': 0.008430039075647074, '4': 0.005084405521592998, '5': 0.031239302406629577}","[0.004221416929140105, 0.00017619048870983533, 0.02171930178108596, 0.0004444437405618373, 0.007004220567505399, 0.019032264613706502, 0.007923665688322217, 0.01035475090271575]","{'2': 0.004221416929140105, '6': 0.00017619048870983533, '7': 0.02171930178108596, '8': 0.0004444437405618373, '9': 0.007004220567505399, '10': 0.019032264613706502, '11': 0.007923665688322217, '12': 0.01035475090271575, '0': 0.03636496385966893, '1': 0.0024242190529912477, '3': 0.008430039075647074, '4': 0.005084405521592998, '5': 0.031239302406629577}","[0.004221416929140105, 0.00017619048870983533, 0.02171930178108596, 0.0004444437405618373, 0.007004220567505399, 0.019032264613706502, 0.007923665688322217, 0.01035475090271575]",True
openstack,"{'0': 0.0006695538347412367, '2': 0.0090771175903501, '3': 4.4688070556730966e-05, '4': 0.06514826498005277, '5': 0.0463241878286135, '6': 0.00038333336677169426, '7': 0.012027754718219512, '10': 0.01839640618683916, '11': 0.018192702592132265, '1': 0.011625687883970386, '8': 0.02395796251235879, '9': 0.011596586462765117, '12': 0.00241708756704611}","[0.0006695538347412367, 0.0090771175903501, 4.4688070556730966e-05, 0.06514826498005277, 0.0463241878286135, 0.00038333336677169426, 0.012027754718219512, 0.01839640618683916, 0.018192702592132265]","{'0': 0.0006695538347412367, '2': 0.0090771175903501, '3': 4.4688070556730966e-05, '4': 0.06514826498005277, '5': 0.0463241878286135, '6': 0.00038333336677169426, '7': 0.012027754718219512, '10': 0.01839640618683916, '11': 0.018192702592132265, '1': 0.011625687883970386, '8': 0.02395796251235879, '9': 0.011596586462765117, '12': 0.00241708756704611}","[0.0006695538347412367, 0.0090771175903501, 4.4688070556730966e-05, 0.06514826498005277, 0.0463241878286135, 0.00038333336677169426, 0.012027754718219512, 0.01839640618683916, 0.018192702592132265]",True
openstack,"{'0': 0.025573799470403173, '1': 0.05432975545281806, '2': 0.007745371201162925, '4': 0.04173412018906674, '5': 0.02938067944447539, '6': 0.00029444446787238123, '7': 0.0007030302665589261, '10': 0.0148854391002169, '11': 0.031784646441992664, '12': 0.032047742660797664, '3': 0.11002886289606977, '8': 0.00764353194153955, '9': 0.0001399592993038823}","[0.025573799470403173, 0.05432975545281806, 0.007745371201162925, 0.04173412018906674, 0.02938067944447539, 0.00029444446787238123, 0.0007030302665589261, 0.0148854391002169, 0.031784646441992664, 0.032047742660797664]","{'0': 0.025573799470403173, '1': 0.05432975545281806, '2': 0.007745371201162925, '4': 0.04173412018906674, '5': 0.02938067944447539, '6': 0.00029444446787238123, '7': 0.0007030302665589261, '10': 0.0148854391002169, '11': 0.031784646441992664, '12': 0.032047742660797664, '3': 0.11002886289606977, '8': 0.00764353194153955, '9': 0.0001399592993038823}","[0.025573799470403173, 0.05432975545281806, 0.007745371201162925, 0.04173412018906674, 0.02938067944447539, 0.00029444446787238123, 0.0007030302665589261, 0.0148854391002169, 0.031784646441992664, 0.032047742660797664]",True
openstack,"{'1': 0.11905796372702752, '2': 0.007311785364472598, '3': 0.11000902256901099, '6': 0.00034735451801680027, '7': 0.04262342848745902, '8': 0.01228361054594643, '9': 0.03360980449386261, '10': 0.022207157388602353, '11': 0.02729021370594637, '12': 0.009660329972848557, '0': 0.014910044556600041, '4': 0.047405551427109456, '5': 0.03475171209909604}","[0.11905796372702752, 0.007311785364472598, 0.11000902256901099, 0.00034735451801680027, 0.04262342848745902, 0.01228361054594643, 0.03360980449386261, 0.022207157388602353, 0.02729021370594637, 0.009660329972848557]","{'1': 0.11905796372702752, '2': 0.007311785364472598, '3': 0.11000902256901099, '6': 0.00034735451801680027, '7': 0.04262342848745902, '8': 0.01228361054594643, '9': 0.03360980449386261, '10': 0.022207157388602353, '11': 0.02729021370594637, '12': 0.009660329972848557, '0': 0.014910044556600041, '4': 0.047405551427109456, '5': 0.03475171209909604}","[0.11905796372702752, 0.007311785364472598, 0.11000902256901099, 0.00034735451801680027, 0.04262342848745902, 0.01228361054594643, 0.03360980449386261, 0.022207157388602353, 0.02729021370594637, 0.009660329972848557]",True
openstack,"{'0': 0.02784658866759855, '2': 0.013826588465744862, '3': 0.10976366308063007, '4': 0.056741830496939656, '5': 0.035914181279858896, '6': 0.0006736773117154371, '8': 0.002912590783871565, '9': 0.023984550682616828, '10': 0.02694804253460461, '11': 0.023627010585987592, '1': 0.0478675742620544, '7': 0.00029878527195251084, '12': 0.02007233301621454}","[0.02784658866759855, 0.013826588465744862, 0.10976366308063007, 0.056741830496939656, 0.035914181279858896, 0.0006736773117154371, 0.002912590783871565, 0.023984550682616828, 0.02694804253460461, 0.023627010585987592]","{'0': 0.02784658866759855, '2': 0.013826588465744862, '3': 0.10976366308063007, '4': 0.056741830496939656, '5': 0.035914181279858896, '6': 0.0006736773117154371, '8': 0.002912590783871565, '9': 0.023984550682616828, '10': 0.02694804253460461, '11': 0.023627010585987592, '1': 0.0478675742620544, '7': 0.00029878527195251084, '12': 0.02007233301621454}","[0.02784658866759855, 0.013826588465744862, 0.10976366308063007, 0.056741830496939656, 0.035914181279858896, 0.0006736773117154371, 0.002912590783871565, 0.023984550682616828, 0.02694804253460461, 0.023627010585987592]",True
openstack,"{'0': 0.01470104948606604, '1': 0.0985818665600891, '2': 0.0082987981628321, '3': 0.06673743448594906, '9': 6.651003030128778e-05, '10': 0.00709098139537673, '11': 0.01034562387605547, '12': 0.02580050767732246, '4': 0.018763519092990465, '5': 0.04835692015966742, '6': 3.425921488087624e-05, '7': 0.0036891900480986806, '8': 0.006778860359445389}","[0.01470104948606604, 0.0985818665600891, 0.0082987981628321, 0.06673743448594906, 6.651003030128778e-05, 0.00709098139537673, 0.01034562387605547, 0.02580050767732246]","{'0': 0.01470104948606604, '1': 0.0985818665600891, '2': 0.0082987981628321, '3': 0.06673743448594906, '9': 6.651003030128778e-05, '10': 0.00709098139537673, '11': 0.01034562387605547, '12': 0.02580050767732246, '4': 0.018763519092990465, '5': 0.04835692015966742, '6': 3.425921488087624e-05, '7': 0.0036891900480986806, '8': 0.006778860359445389}","[0.01470104948606604, 0.0985818665600891, 0.0082987981628321, 0.06673743448594906, 6.651003030128778e-05, 0.00709098139537673, 0.01034562387605547, 0.02580050767732246]",True
openstack,"{'1': 0.04070964773163723, '2': 0.004002273308942677, '6': 0.00022843917773570865, '7': 0.009257948617669171, '9': 0.01535911628528993, '10': 0.009662289695279469, '11': 0.0215185088348062, '12': 0.044527890030049096, '0': 0.09176576524496341, '3': 0.06796590754613135, '4': 0.003173173563209275, '5': 0.021535332001740244, '8': 0.006825947404922772}","[0.04070964773163723, 0.004002273308942677, 0.00022843917773570865, 0.009257948617669171, 0.01535911628528993, 0.009662289695279469, 0.0215185088348062, 0.044527890030049096]","{'1': 0.04070964773163723, '2': 0.004002273308942677, '6': 0.00022843917773570865, '7': 0.009257948617669171, '9': 0.01535911628528993, '10': 0.009662289695279469, '11': 0.0215185088348062, '12': 0.044527890030049096, '0': 0.09176576524496341, '3': 0.06796590754613135, '4': 0.003173173563209275, '5': 0.021535332001740244, '8': 0.006825947404922772}","[0.04070964773163723, 0.004002273308942677, 0.00022843917773570865, 0.009257948617669171, 0.01535911628528993, 0.009662289695279469, 0.0215185088348062, 0.044527890030049096]",True
openstack,"{'0': 0.0013273113163086237, '2': 0.008536111899302342, '3': 0.07179941125203186, '6': 0.00024789564602542666, '7': 0.00928802389541488, '8': 0.014320948771382973, '9': 0.009946887343830894, '11': 0.031995434480704715, '12': 0.031133132267132168, '1': 0.04843023636884027, '4': 0.054362379430240255, '5': 0.04887507765506598, '10': 0.006260787209921546}","[0.0013273113163086237, 0.008536111899302342, 0.07179941125203186, 0.00024789564602542666, 0.00928802389541488, 0.014320948771382973, 0.009946887343830894, 0.031995434480704715, 0.031133132267132168]","{'0': 0.0013273113163086237, '2': 0.008536111899302342, '3': 0.07179941125203186, '6': 0.00024789564602542666, '7': 0.00928802389541488, '8': 0.014320948771382973, '9': 0.009946887343830894, '11': 0.031995434480704715, '12': 0.031133132267132168, '1': 0.04843023636884027, '4': 0.054362379430240255, '5': 0.04887507765506598, '10': 0.006260787209921546}","[0.0013273113163086237, 0.008536111899302342, 0.07179941125203186, 0.00024789564602542666, 0.00928802389541488, 0.014320948771382973, 0.009946887343830894, 0.031995434480704715, 0.031133132267132168]",True
openstack,"{'0': 0.20577027058454406, '2': 0.0169599344166636, '3': 0.1439891804549916, '4': 0.1125255522028965, '5': 0.03053705229620391, '6': 0.0005392978056988796, '7': 0.00394497383515045, '9': 0.027985067685822287, '10': 0.020458876702341512, '11': 0.047847359541447074, '12': 0.03591774049741616, '1': 0.008381073491309508, '8': 0.017427503071194225}","[0.20577027058454406, 0.0169599344166636, 0.1439891804549916, 0.1125255522028965, 0.03053705229620391, 0.0005392978056988796, 0.00394497383515045, 0.027985067685822287, 0.020458876702341512, 0.047847359541447074, 0.03591774049741616]","{'0': 0.20577027058454406, '2': 0.0169599344166636, '3': 0.1439891804549916, '4': 0.1125255522028965, '5': 0.03053705229620391, '6': 0.0005392978056988796, '7': 0.00394497383515045, '9': 0.027985067685822287, '10': 0.020458876702341512, '11': 0.047847359541447074, '12': 0.03591774049741616, '1': 0.008381073491309508, '8': 0.017427503071194225}","[0.20577027058454406, 0.0169599344166636, 0.1439891804549916, 0.1125255522028965, 0.03053705229620391, 0.0005392978056988796, 0.00394497383515045, 0.027985067685822287, 0.020458876702341512, 0.047847359541447074, 0.03591774049741616]",True
openstack,"{'0': 0.012259970133163734, '1': 0.04734648275720246, '2': 0.00615568848894327, '3': 0.0023927784354236792, '6': 0.00024470898526487875, '9': 0.004761689140432282, '10': 0.0054636731401933505, '11': 0.024403621530527744, '4': 0.051726017591281565, '5': 0.0035241591571320897, '7': 0.00880788956725155, '8': 0.0456713854512418, '12': 0.005965825317507552}","[0.012259970133163734, 0.04734648275720246, 0.00615568848894327, 0.0023927784354236792, 0.00024470898526487875, 0.004761689140432282, 0.0054636731401933505, 0.024403621530527744]","{'0': 0.012259970133163734, '1': 0.04734648275720246, '2': 0.00615568848894327, '3': 0.0023927784354236792, '6': 0.00024470898526487875, '9': 0.004761689140432282, '10': 0.0054636731401933505, '11': 0.024403621530527744, '4': 0.051726017591281565, '5': 0.0035241591571320897, '7': 0.00880788956725155, '8': 0.0456713854512418, '12': 0.005965825317507552}","[0.012259970133163734, 0.04734648275720246, 0.00615568848894327, 0.0023927784354236792, 0.00024470898526487875, 0.004761689140432282, 0.0054636731401933505, 0.024403621530527744]",True
openstack,"{'0': 0.17838259803609616, '3': 0.10191425141843866, '4': 0.056734591073673075, '5': 0.026570757841509477, '6': 2.062287030639709e-05, '7': 0.004582155639850498, '8': 0.012144350045900865, '10': 0.008013312093103195, '12': 0.0020735211095870907, '1': 0.020235391983560475, '2': 0.14221296544812503, '9': 0.005167533097028354, '11': 0.03548690791691115}","[0.17838259803609616, 0.10191425141843866, 0.056734591073673075, 0.026570757841509477, 2.062287030639709e-05, 0.004582155639850498, 0.012144350045900865, 0.008013312093103195, 0.0020735211095870907]","{'0': 0.17838259803609616, '3': 0.10191425141843866, '4': 0.056734591073673075, '5': 0.026570757841509477, '6': 2.062287030639709e-05, '7': 0.004582155639850498, '8': 0.012144350045900865, '10': 0.008013312093103195, '12': 0.0020735211095870907, '1': 0.020235391983560475, '2': 0.14221296544812503, '9': 0.005167533097028354, '11': 0.03548690791691115}","[0.17838259803609616, 0.10191425141843866, 0.056734591073673075, 0.026570757841509477, 2.062287030639709e-05, 0.004582155639850498, 0.012144350045900865, 0.008013312093103195, 0.0020735211095870907]",True
openstack,"{'1': 0.026986703096663404, '2': 0.0047907772212056445, '6': 0.00015806876384885982, '7': 0.0014499031122431915, '8': 0.018384706087344965, '9': 0.003640391558292322, '10': 0.040757460464465115, '11': 0.004029004264139075, '12': 0.015097656884900062, '0': 0.07828633565059136, '3': 0.07331041411904153, '4': 0.03061767885901645, '5': 0.012413590617015871}","[0.026986703096663404, 0.0047907772212056445, 0.00015806876384885982, 0.0014499031122431915, 0.018384706087344965, 0.003640391558292322, 0.040757460464465115, 0.004029004264139075, 0.015097656884900062]","{'1': 0.026986703096663404, '2': 0.0047907772212056445, '6': 0.00015806876384885982, '7': 0.0014499031122431915, '8': 0.018384706087344965, '9': 0.003640391558292322, '10': 0.040757460464465115, '11': 0.004029004264139075, '12': 0.015097656884900062, '0': 0.07828633565059136, '3': 0.07331041411904153, '4': 0.03061767885901645, '5': 0.012413590617015871}","[0.026986703096663404, 0.0047907772212056445, 0.00015806876384885982, 0.0014499031122431915, 0.018384706087344965, 0.003640391558292322, 0.040757460464465115, 0.004029004264139075, 0.015097656884900062]",True
openstack,"{'0': 0.036962283843458864, '2': 0.008430700920944218, '5': 0.008704870890160237, '6': 0.0002997234849317465, '7': 0.017353549734234548, '10': 0.02281266463598513, '12': 0.00766571729333009, '1': 0.004925938563710588, '3': 0.005535472353258229, '4': 0.02873560806576279, '8': 0.013168146698662895, '9': 0.004923568575432, '11': 0.02427410091546335}","[0.036962283843458864, 0.008430700920944218, 0.008704870890160237, 0.0002997234849317465, 0.017353549734234548, 0.02281266463598513, 0.00766571729333009]","{'0': 0.036962283843458864, '2': 0.008430700920944218, '5': 0.008704870890160237, '6': 0.0002997234849317465, '7': 0.017353549734234548, '10': 0.02281266463598513, '12': 0.00766571729333009, '1': 0.004925938563710588, '3': 0.005535472353258229, '4': 0.02873560806576279, '8': 0.013168146698662895, '9': 0.004923568575432, '11': 0.02427410091546335}","[0.036962283843458864, 0.008430700920944218, 0.008704870890160237, 0.0002997234849317465, 0.017353549734234548, 0.02281266463598513, 0.00766571729333009]",True
openstack,"{'0': 0.020046696836361663, '2': 0.008064154379244428, '3': 0.02959326139996847, '4': 0.04047487335457845, '5': 0.05564008537725385, '6': 0.000339418018120341, '8': 0.009317990591771377, '9': 0.005801191102582379, '10': 0.006285450013938316, '11': 0.02660317744251188, '1': 0.0038759268238936786, '7': 0.013059128254899405, '12': 0.031231220045483496}","[0.020046696836361663, 0.008064154379244428, 0.02959326139996847, 0.04047487335457845, 0.05564008537725385, 0.000339418018120341, 0.009317990591771377, 0.005801191102582379, 0.006285450013938316, 0.02660317744251188]","{'0': 0.020046696836361663, '2': 0.008064154379244428, '3': 0.02959326139996847, '4': 0.04047487335457845, '5': 0.05564008537725385, '6': 0.000339418018120341, '8': 0.009317990591771377, '9': 0.005801191102582379, '10': 0.006285450013938316, '11': 0.02660317744251188, '1': 0.0038759268238936786, '7': 0.013059128254899405, '12': 0.031231220045483496}","[0.020046696836361663, 0.008064154379244428, 0.02959326139996847, 0.04047487335457845, 0.05564008537725385, 0.000339418018120341, 0.009317990591771377, 0.005801191102582379, 0.006285450013938316, 0.02660317744251188]",True
openstack,"{'1': 0.04102395854948554, '2': 0.00446958903929044, '6': 0.00019960317644290626, '10': 0.008444601140854501, '11': 0.011630712045225665, '12': 0.008512843556345615, '0': 0.10055964679639146, '3': 0.07700699851087847, '4': 0.021121803183777956, '5': 0.002422459434492339, '7': 0.00294243552521948, '8': 0.01326610388505287, '9': 0.0029618810146075703}","[0.04102395854948554, 0.00446958903929044, 0.00019960317644290626, 0.008444601140854501, 0.011630712045225665, 0.008512843556345615]","{'1': 0.04102395854948554, '2': 0.00446958903929044, '6': 0.00019960317644290626, '10': 0.008444601140854501, '11': 0.011630712045225665, '12': 0.008512843556345615, '0': 0.10055964679639146, '3': 0.07700699851087847, '4': 0.021121803183777956, '5': 0.002422459434492339, '7': 0.00294243552521948, '8': 0.01326610388505287, '9': 0.0029618810146075703}","[0.04102395854948554, 0.00446958903929044, 0.00019960317644290626, 0.008444601140854501, 0.011630712045225665, 0.008512843556345615]",True
openstack,"{'0': 0.1103125045510933, '1': 0.0018235932798415888, '2': 0.011183611104934243, '3': 0.1248297022038878, '4': 0.09196607509471505, '5': 0.045402313751337714, '6': 0.0003629629842907889, '7': 0.009194373023638036, '8': 0.01814873922177867, '9': 0.054203636846250444, '10': 0.022636437963101344, '11': 0.028072020562067337, '12': 0.03080258873884304}","[0.1103125045510933, 0.0018235932798415888, 0.011183611104934243, 0.1248297022038878, 0.09196607509471505, 0.045402313751337714, 0.0003629629842907889, 0.009194373023638036, 0.01814873922177867, 0.054203636846250444, 0.022636437963101344, 0.028072020562067337]","{'0': 0.1103125045510933, '1': 0.0018235932798415888, '2': 0.011183611104934243, '3': 0.1248297022038878, '4': 0.09196607509471505, '5': 0.045402313751337714, '6': 0.0003629629842907889, '7': 0.009194373023638036, '8': 0.01814873922177867, '9': 0.054203636846250444, '10': 0.022636437963101344, '11': 0.028072020562067337, '12': 0.03080258873884304}","[0.1103125045510933, 0.0018235932798415888, 0.011183611104934243, 0.1248297022038878, 0.09196607509471505, 0.045402313751337714, 0.0003629629842907889, 0.009194373023638036, 0.01814873922177867, 0.054203636846250444, 0.022636437963101344, 0.028072020562067337]",True
openstack,"{'2': 0.010936496992653701, '3': 0.0908682188698549, '4': 0.032631436656956794, '5': 0.03300141063501542, '6': 0.0003353054534818511, '10': 0.01569294321241614, '11': 0.006590031809100765, '12': 0.005863732815460026, '0': 0.005672931024200807, '1': 0.02473140051297378, '7': 0.008532720882103604, '8': 0.03435375460963769, '9': 0.0019620848656813905}","[0.010936496992653701, 0.0908682188698549, 0.032631436656956794, 0.03300141063501542, 0.0003353054534818511, 0.01569294321241614, 0.006590031809100765, 0.005863732815460026]","{'2': 0.010936496992653701, '3': 0.0908682188698549, '4': 0.032631436656956794, '5': 0.03300141063501542, '6': 0.0003353054534818511, '10': 0.01569294321241614, '11': 0.006590031809100765, '12': 0.005863732815460026, '0': 0.005672931024200807, '1': 0.02473140051297378, '7': 0.008532720882103604, '8': 0.03435375460963769, '9': 0.0019620848656813905}","[0.010936496992653701, 0.0908682188698549, 0.032631436656956794, 0.03300141063501542, 0.0003353054534818511, 0.01569294321241614, 0.006590031809100765, 0.005863732815460026]",True
openstack,"{'2': 0.008131698844808853, '3': 0.06455325653991167, '4': 0.012350472307080054, '6': 0.00030291009999928065, '0': 0.016987495318180664, '1': 0.03903564608966917, '5': 0.014202453445341235, '7': 0.007649278950025291, '8': 0.012338035966222379, '9': 0.0018508664363071148, '10': 0.002550865640750999, '11': 0.10028553316766192, '12': 0.0031048341468158467}","[0.008131698844808853, 0.06455325653991167, 0.012350472307080054, 0.00030291009999928065]","{'2': 0.008131698844808853, '3': 0.06455325653991167, '4': 0.012350472307080054, '6': 0.00030291009999928065, '0': 0.016987495318180664, '1': 0.03903564608966917, '5': 0.014202453445341235, '7': 0.007649278950025291, '8': 0.012338035966222379, '9': 0.0018508664363071148, '10': 0.002550865640750999, '11': 0.10028553316766192, '12': 0.0031048341468158467}","[0.008131698844808853, 0.06455325653991167, 0.012350472307080054, 0.00030291009999928065]",True
openstack,"{'2': 0.00842948634250206, '3': 0.030167321932494814, '4': 0.017519171008680133, '6': 0.00029589950281661004, '10': 0.06561891171306343, '11': 0.012019434258254478, '12': 0.005895358772586405, '0': 0.10072026055313472, '1': 0.037669447812913856, '5': 0.0047972332036442826, '7': 0.00020305463879594755, '8': 0.0016632394828411635, '9': 0.007559007406853197}","[0.00842948634250206, 0.030167321932494814, 0.017519171008680133, 0.00029589950281661004, 0.06561891171306343, 0.012019434258254478, 0.005895358772586405]","{'2': 0.00842948634250206, '3': 0.030167321932494814, '4': 0.017519171008680133, '6': 0.00029589950281661004, '10': 0.06561891171306343, '11': 0.012019434258254478, '12': 0.005895358772586405, '0': 0.10072026055313472, '1': 0.037669447812913856, '5': 0.0047972332036442826, '7': 0.00020305463879594755, '8': 0.0016632394828411635, '9': 0.007559007406853197}","[0.00842948634250206, 0.030167321932494814, 0.017519171008680133, 0.00029589950281661004, 0.06561891171306343, 0.012019434258254478, 0.005895358772586405]",True
