dataset,predrule0,predimprt0,predrule1,predimprt1,same
openstack,IF ns = 1.0 AND ent = 0.6510976008971792 AND rtime = 11.548425925925926 AND self = 0.0 AND age = 2.856678240740741 AND rrexp = 988.0 AND asawr = 0.1154618473895582 AND rsawr = 0.9467871485943776 THEN defect = False,"[0.00931522469734773, 0.08747916090258513, 0.04047968250803024, 0.0004512145812623203, 0.009580725236701256, 0.021096983659845137, 0.03423021012795289, 0.014824388628740052]",IF ns = 1.0 AND ent = 0.6510976008971792 AND rtime = 11.548425925925926 AND self = 0.0 AND age = 2.856678240740741 AND rrexp = 988.0 AND asawr = 0.1154618473895582 AND rsawr = 0.9467871485943776 THEN defect = False,"[0.00931522469734773, 0.08747916090258513, 0.04047968250803024, 0.0004512145812623203, 0.009580725236701256, 0.021096983659845137, 0.03423021012795289, 0.014824388628740052]",True
openstack,IF nd = 1.0 AND ns = 1.0 AND self = 0.0 AND app = 3.0 AND rrexp = 1480.0 AND asawr = 0.1850746268656716 AND rsawr = 0.8388059701492537 THEN defect = False,"[0.036955800137566254, 0.004894829876066069, 0.0001775132113834843, 0.00041703897706611313, 0.00624944722838336, 0.006649447894360492, 0.009691642163606956]",IF nd = 1.0 AND ns = 1.0 AND self = 0.0 AND app = 3.0 AND rrexp = 1480.0 AND asawr = 0.1850746268656716 AND rsawr = 0.8388059701492537 THEN defect = False,"[0.036955800137566254, 0.004894829876066069, 0.0001775132113834843, 0.00041703897706611313, 0.00624944722838336, 0.006649447894360492, 0.009691642163606956]",True
openstack,IF ns = 1.0 AND ent = 0.5293608652873644 AND self = 0.0 AND app = 5.0 AND rrexp = 911.0 AND asawr = 0.086053412462908 AND rsawr = 0.8605341246290801 THEN defect = False,"[0.008612037641287316, 0.08047142937270109, 0.0002675925992662087, 0.014155545345929568, 0.01825752958580779, 0.011084115739067783, 0.036579357215778145]",IF ns = 1.0 AND ent = 0.5293608652873644 AND self = 0.0 AND app = 5.0 AND rrexp = 911.0 AND asawr = 0.086053412462908 AND rsawr = 0.8605341246290801 THEN defect = False,"[0.008612037641287316, 0.08047142937270109, 0.0002675925992662087, 0.014155545345929568, 0.01825752958580779, 0.011084115739067783, 0.036579357215778145]",True
openstack,IF la = 47.0 AND nd = 1.0 AND ns = 1.0 AND app = 0.0 AND asawr = 0.0 AND rsawr = 0.0 THEN defect = False,"[0.0328544190298453, 0.01388266113662212, 0.0039361957164146585, 0.0012672703637053929, 0.0007288977119060292, 0.0043030579615242455]",IF la = 47.0 AND nd = 1.0 AND ns = 1.0 AND app = 0.0 AND asawr = 0.0 AND rsawr = 0.0 THEN defect = False,"[0.0328544190298453, 0.01388266113662212, 0.0039361957164146585, 0.0012672703637053929, 0.0007288977119060292, 0.0043030579615242455]",True
openstack,IF ns = 1.0 AND ent = 0.5916727785823275 AND self = 0.0 AND age = 19.269155092592595 AND rsawr = 0.1900744416873449 THEN defect = False,"[0.006455953134645824, 0.08490371852865791, 0.00025582011439837513, 0.009206614429567708, 0.019796959634732048]",IF ns = 1.0 AND ent = 0.5916727785823275 AND self = 0.0 AND age = 19.269155092592595 AND rsawr = 0.1900744416873449 THEN defect = False,"[0.006455953134645824, 0.08490371852865791, 0.00025582011439837513, 0.009206614429567708, 0.019796959634732048]",True
openstack,IF la = 273.0 AND nd = 1.0 AND ns = 1.0 AND nrev = 10.0 AND rtime = 81.34564814814816 AND self = 0.0 AND ndev = 0.0 AND age = 0.0 AND rrexp = 549.0 AND rsawr = 0.4963350785340314 THEN defect = False,"[0.14141091249450255, 0.02883854273093675, 0.006022246963621001, 0.04689396983008919, 0.016052686074472147, 0.00037037036468973384, 0.019285897022273277, 0.016597537814341194, 0.011008646256996144, 0.008455471886491069]",IF la = 273.0 AND nd = 1.0 AND ns = 1.0 AND nrev = 10.0 AND rtime = 81.34564814814816 AND self = 0.0 AND ndev = 0.0 AND age = 0.0 AND rrexp = 549.0 AND rsawr = 0.4963350785340314 THEN defect = False,"[0.14141091249450255, 0.02883854273093675, 0.006022246963621001, 0.04689396983008919, 0.016052686074472147, 0.00037037036468973384, 0.019285897022273277, 0.016597537814341194, 0.011008646256996144, 0.008455471886491069]",True
openstack,IF ns = 1.0 AND ent = 0.4021791902022728 AND self = 0.0 AND ndev = 5.0 AND age = 2.255873842592593 AND app = 4.0 AND rrexp = 911.0 AND asawr = 0.0973451327433628 AND rsawr = 0.8525073746312685 THEN defect = False,"[0.009256085513552535, 0.09271296583454386, 0.00038359790516551584, 0.006956999608300976, 0.011221682117802629, 0.0038269732310800466, 0.01911480414781181, 0.03624509734709136, 0.053859517685486934]",IF ns = 1.0 AND ent = 0.4021791902022728 AND self = 0.0 AND ndev = 5.0 AND age = 2.255873842592593 AND app = 4.0 AND rrexp = 911.0 AND asawr = 0.0973451327433628 AND rsawr = 0.8525073746312685 THEN defect = False,"[0.009256085513552535, 0.09271296583454386, 0.00038359790516551584, 0.006956999608300976, 0.011221682117802629, 0.0038269732310800466, 0.01911480414781181, 0.03624509734709136, 0.053859517685486934]",True
openstack,IF ns = 1.0 AND ent = 0.7219280948873623 AND self = 0.0 AND ndev = 22.0 AND age = 7.082037037037037 AND app = 8.0 AND rrexp = 2794.0 AND rsawr = 0.3831404958677686 THEN defect = False,"[0.0070096689847559904, 0.05997380655795496, 0.0002452381055627484, 0.001151972103798471, 0.01725751728965406, 0.010682265001451014, 0.013682397788070375, 0.00045990840677404774]",IF ns = 1.0 AND ent = 0.7219280948873623 AND self = 0.0 AND ndev = 22.0 AND age = 7.082037037037037 AND app = 8.0 AND rrexp = 2794.0 AND rsawr = 0.3831404958677686 THEN defect = False,"[0.0070096689847559904, 0.05997380655795496, 0.0002452381055627484, 0.001151972103798471, 0.01725751728965406, 0.010682265001451014, 0.013682397788070375, 0.00045990840677404774]",True
openstack,IF la = 75.0 AND ns = 1.0 AND ent = 0.7321233704360474 AND nrev = 5.0 AND rtime = 15.810300925925924 AND self = 0.0 AND ndev = 74.0 AND age = 1.4971701388888887 AND app = 2.0 AND rrexp = 854.0 AND asawr = 0.0414807469839695 THEN defect = False,"[0.05411217792992829, 0.010223942866432481, 0.10289974997969693, 0.02817540051997639, 0.03733981790552207, 0.0005402117028279463, 0.01311838759942475, 0.029163098121061923, 0.019000001194617654, 0.02364550438585866, 0.033777515886395125]",IF la = 75.0 AND ns = 1.0 AND ent = 0.7321233704360474 AND nrev = 5.0 AND rtime = 15.810300925925924 AND self = 0.0 AND ndev = 74.0 AND age = 1.4971701388888887 AND app = 2.0 AND rrexp = 854.0 AND asawr = 0.0414807469839695 THEN defect = False,"[0.05411217792992829, 0.010223942866432481, 0.10289974997969693, 0.02817540051997639, 0.03733981790552207, 0.0005402117028279463, 0.01311838759942475, 0.029163098121061923, 0.019000001194617654, 0.02364550438585866, 0.033777515886395125]",True
openstack,IF nd = 1.0 AND ns = 1.0 AND self = 0.0 AND age = 3.3329513888888886 AND app = 4.0 AND rrexp = 932.0 AND asawr = 0.2076023391812865 AND rsawr = 0.8918128654970761 THEN defect = False,"[0.030175772765360306, 0.003888612829905469, 0.00013664019701536745, 0.00792128300137847, 0.003621933578833705, 0.007080267584133253, 0.017660295676669192, 0.023201829621257275]",IF nd = 1.0 AND ns = 1.0 AND self = 0.0 AND age = 3.3329513888888886 AND app = 4.0 AND rrexp = 932.0 AND asawr = 0.2076023391812865 AND rsawr = 0.8918128654970761 THEN defect = False,"[0.030175772765360306, 0.003888612829905469, 0.00013664019701536745, 0.00792128300137847, 0.003621933578833705, 0.007080267584133253, 0.017660295676669192, 0.023201829621257275]",True
openstack,IF la = 21.0 AND ns = 1.0 AND ent = 0.9656361333706098 AND nrev = 15.0 AND rtime = 10.492858796296296 AND self = 0.0 AND age = 8.99113425925926 AND rrexp = 1230.0 AND rsawr = 0.3313953488372093 THEN defect = False,"[0.0055200959344801955, 0.01173822860364453, 0.0420224844364202, 0.049723145070856845, 0.02826176373509952, 0.00044894184524309823, 0.014224989107824514, 0.0074499883820681135, 0.018275386835812243]",IF la = 21.0 AND ns = 1.0 AND ent = 0.9656361333706098 AND nrev = 15.0 AND rtime = 10.492858796296296 AND self = 0.0 AND age = 8.99113425925926 AND rrexp = 1230.0 AND rsawr = 0.3313953488372093 THEN defect = False,"[0.0055200959344801955, 0.01173822860364453, 0.0420224844364202, 0.049723145070856845, 0.02826176373509952, 0.00044894184524309823, 0.014224989107824514, 0.0074499883820681135, 0.018275386835812243]",True
openstack,IF nd = 1.0 AND ns = 1.0 AND self = 0.0 AND age = 3.3447685185185185 THEN defect = False,"[0.03672157763478026, 0.00547526497306535, 0.00024153439822839574, 0.0029121808013587726]",IF nd = 1.0 AND ns = 1.0 AND self = 0.0 AND age = 3.3447685185185185 THEN defect = False,"[0.03672157763478026, 0.00547526497306535, 0.00024153439822839574, 0.0029121808013587726]",True
openstack,IF la = 23.0 AND nd = 1.0 AND ns = 1.0 AND nrev = 4.0 AND rtime = 6.226238425925925 AND self = 0.0 AND ndev = 4.0 AND age = 3.744421296296296 AND app = 4.0 AND asawr = 0.0208747514910536 AND rsawr = 0.4174950298210735 THEN defect = False,"[0.03613530707694736, 0.06814086859583768, 0.007128439648658969, 0.05127168741706555, 0.026847081373161927, 0.00041309524967800824, 0.03412380073834356, 0.04481480671267491, 0.060532004215674534, 0.01347856058184334, 0.007281734500775201]",IF la = 23.0 AND nd = 1.0 AND ns = 1.0 AND nrev = 4.0 AND rtime = 6.226238425925925 AND self = 0.0 AND ndev = 4.0 AND age = 3.744421296296296 AND app = 4.0 AND asawr = 0.0208747514910536 AND rsawr = 0.4174950298210735 THEN defect = False,"[0.03613530707694736, 0.06814086859583768, 0.007128439648658969, 0.05127168741706555, 0.026847081373161927, 0.00041309524967800824, 0.03412380073834356, 0.04481480671267491, 0.060532004215674534, 0.01347856058184334, 0.007281734500775201]",True
openstack,IF ns = 1.0 AND ent = 0.5740652635561329 AND rtime = 6.030081018518518 AND self = 0.0 AND ndev = 69.0 AND age = 14.546581790123456 AND app = 2.0 AND asawr = 0.0737380402507423 THEN defect = False,"[0.010216138159739785, 0.0921342726070361, 0.02847540013557591, 0.0004156084978603758, 0.001875000077925506, 0.0019785717341437702, 0.005999604355274642, 0.013642329028334644]",IF ns = 1.0 AND ent = 0.5740652635561329 AND rtime = 6.030081018518518 AND self = 0.0 AND ndev = 69.0 AND age = 14.546581790123456 AND app = 2.0 AND asawr = 0.0737380402507423 THEN defect = False,"[0.010216138159739785, 0.0921342726070361, 0.02847540013557591, 0.0004156084978603758, 0.001875000077925506, 0.0019785717341437702, 0.005999604355274642, 0.013642329028334644]",True
openstack,IF ns = 1.0 AND ent = 0.7219280948873623 AND nrev = 2.0 AND self = 0.0 AND age = 0.8171875000000001 AND app = 9.0 AND rrexp = 2710.0 AND rsawr = 0.3501566881081973 THEN defect = False,"[0.0060719584209437015, 0.058157800734916235, 0.012220758187086176, 0.0002779100471525453, 0.008760305932046322, 0.019998403196768776, 0.029504356475135864, 0.0015183740948123158]",IF ns = 1.0 AND ent = 0.7219280948873623 AND nrev = 2.0 AND self = 0.0 AND age = 0.8171875000000001 AND app = 9.0 AND rrexp = 2710.0 AND rsawr = 0.3501566881081973 THEN defect = False,"[0.0060719584209437015, 0.058157800734916235, 0.012220758187086176, 0.0002779100471525453, 0.008760305932046322, 0.019998403196768776, 0.029504356475135864, 0.0015183740948123158]",True
openstack,IF la = 51.0 AND ns = 1.0 AND ent = 0.7509154537400767 AND nrev = 10.0 AND rtime = 11.982037037037037 AND self = 0.0 AND asawr = 0.042188529993408 THEN defect = False,"[0.0021495564205542906, 0.010337964188947809, 0.10552377600281033, 0.04244598889199551, 0.030687522621628886, 0.0005857143577304669, 0.02538302322778691]",IF la = 51.0 AND ns = 1.0 AND ent = 0.7509154537400767 AND nrev = 10.0 AND rtime = 11.982037037037037 AND self = 0.0 AND asawr = 0.042188529993408 THEN defect = False,"[0.0021495564205542906, 0.010337964188947809, 0.10552377600281033, 0.04244598889199551, 0.030687522621628886, 0.0005857143577304669, 0.02538302322778691]",True
openstack,IF la = 36.0 AND ns = 1.0 AND ent = 0.7427303803729566 AND nrev = 4.0 AND self = 0.0 AND app = 4.0 AND rrexp = 2920.0 AND asawr = 0.042016806722689 AND rsawr = 0.3903443730433349 THEN defect = False,"[0.034966128642736294, 0.010226600137830246, 0.09161071528456886, 0.06194020822811581, 0.0004946970106539084, 0.03166440927423537, 0.03608676517962522, 0.01925197438356008, 0.013941655678154348]",IF la = 36.0 AND ns = 1.0 AND ent = 0.7427303803729566 AND nrev = 4.0 AND self = 0.0 AND app = 4.0 AND rrexp = 2920.0 AND asawr = 0.042016806722689 AND rsawr = 0.3903443730433349 THEN defect = False,"[0.034966128642736294, 0.010226600137830246, 0.09161071528456886, 0.06194020822811581, 0.0004946970106539084, 0.03166440927423537, 0.03608676517962522, 0.01925197438356008, 0.013941655678154348]",True
openstack,IF ns = 1.0 AND self = 0.0 AND app = 5.0 AND rrexp = 1006.0 AND rsawr = 0.9465875370919882 THEN defect = False,"[0.005722210718085989, 0.00012460317986551673, 0.012372874274551577, 0.0056404648868374355, 0.016297477067573708]",IF ns = 1.0 AND self = 0.0 AND app = 5.0 AND rrexp = 1006.0 AND rsawr = 0.9465875370919882 THEN defect = False,"[0.005722210718085989, 0.00012460317986551673, 0.012372874274551577, 0.0056404648868374355, 0.016297477067573708]",True
openstack,IF nd = 1.0 AND ns = 1.0 AND self = 0.0 AND age = 14.515902777777775 AND app = 1.0 AND rrexp = 1429.0 AND asawr = 0.0200756952443639 AND rsawr = 0.2557182820470627 THEN defect = False,"[0.0226746177111454, 0.004622487226952216, 0.0002501322540047113, 0.0016338618667577976, 0.007867871917187585, 0.006353728376598156, 0.0017874450260023877, 0.007770118996104429]",IF nd = 1.0 AND ns = 1.0 AND self = 0.0 AND age = 14.515902777777775 AND app = 1.0 AND rrexp = 1429.0 AND asawr = 0.0200756952443639 AND rsawr = 0.2557182820470627 THEN defect = False,"[0.0226746177111454, 0.004622487226952216, 0.0002501322540047113, 0.0016338618667577976, 0.007867871917187585, 0.006353728376598156, 0.0017874450260023877, 0.007770118996104429]",True
openstack,IF ns = 1.0 AND ent = 0.8904916402194913 AND rtime = 9.691574074074074 AND self = 0.0 AND ndev = 176.0 AND app = 3.0 AND rsawr = 0.1928641894113778 THEN defect = False,"[0.005589550939330366, 0.035112753581452126, 0.005169890358647535, 0.00045555559743661435, 0.03500547474683117, 0.0032147308696585243, 0.01228192782828046]",IF ns = 1.0 AND ent = 0.8904916402194913 AND rtime = 9.691574074074074 AND self = 0.0 AND ndev = 176.0 AND app = 3.0 AND rsawr = 0.1928641894113778 THEN defect = False,"[0.005589550939330366, 0.035112753581452126, 0.005169890358647535, 0.00045555559743661435, 0.03500547474683117, 0.0032147308696585243, 0.01228192782828046]",True
openstack,IF la = 100.0 AND ns = 1.0 AND ent = 0.9415153174988752 AND nrev = 2.0 AND rtime = 4.453090277777778 AND self = 0.0 AND ndev = 99.0 AND age = 18.326803560025542 AND app = 3.0 AND rrexp = 1959.0 AND asawr = 0.2035485460818137 AND rsawr = 0.2053556760308855 THEN defect = True,"[0.18191022648241414, 0.006699351245260914, 0.0931496358932418, 0.03801735515252403, 0.023434008891154007, 0.00025436509975406806, 0.020504920133262203, 0.011632697016566454, 0.029143545234601335, 0.033290502833197025, 0.04152502762722179, 0.011934151599316465]",IF la = 100.0 AND ns = 1.0 AND ent = 0.9415153174988752 AND nrev = 2.0 AND rtime = 4.453090277777778 AND self = 0.0 AND ndev = 99.0 AND age = 18.326803560025542 AND app = 3.0 AND rrexp = 1959.0 AND asawr = 0.2035485460818137 AND rsawr = 0.2053556760308855 THEN defect = True,"[0.18191022648241414, 0.006699351245260914, 0.0931496358932418, 0.03801735515252403, 0.023434008891154007, 0.00025436509975406806, 0.020504920133262203, 0.011632697016566454, 0.029143545234601335, 0.033290502833197025, 0.04152502762722179, 0.011934151599316465]",True
openstack,IF nd = 1.0 AND ns = 1.0 AND self = 0.0 AND app = 4.0 THEN defect = False,"[0.04070914387015364, 0.0043548946086957585, 0.00018412697681924328, 0.005151335259506595]",IF nd = 1.0 AND ns = 1.0 AND self = 0.0 AND app = 4.0 THEN defect = False,"[0.04070914387015364, 0.0043548946086957585, 0.00018412697681924328, 0.005151335259506595]",True
openstack,IF la = 27.0 AND ns = 1.0 AND ent = 0.8669320582058665 AND nrev = 4.0 AND rtime = 12.43920138888889 AND self = 0.0 AND ndev = 10.0 AND age = 0.8538310185185186 AND app = 4.0 AND rrexp = 1875.0 AND asawr = 0.1253692156219232 AND rsawr = 0.3487036429274696 THEN defect = True,"[0.039348536264005814, 0.01312366651094635, 0.10906944381149515, 0.043962293883341774, 0.0656568726880505, 0.0005425926635507494, 0.0016109789426627685, 0.017750122198922327, 0.03579086454741628, 0.02782935559960606, 0.05372129015027895, 0.00684178740651987]",IF la = 27.0 AND ns = 1.0 AND ent = 0.8669320582058665 AND nrev = 4.0 AND rtime = 12.43920138888889 AND self = 0.0 AND ndev = 10.0 AND age = 0.8538310185185186 AND app = 4.0 AND rrexp = 1875.0 AND asawr = 0.1253692156219232 AND rsawr = 0.3487036429274696 THEN defect = True,"[0.039348536264005814, 0.01312366651094635, 0.10906944381149515, 0.043962293883341774, 0.0656568726880505, 0.0005425926635507494, 0.0016109789426627685, 0.017750122198922327, 0.03579086454741628, 0.02782935559960606, 0.05372129015027895, 0.00684178740651987]",True
openstack,IF la = 98.0 AND nd = 13.0 AND ns = 1.0 AND ent = 0.9090760248007724 AND self = 0.0 AND ndev = 134.0 AND app = 3.0 AND rrexp = 1964.0 AND asawr = 0.2035093473269924 THEN defect = False,"[0.11184777816644782, 0.029696840506576335, 0.005496946298153489, 0.06867872494494805, 3.994709142716602e-05, 0.02219974994727636, 0.014343266980577028, 0.0322937982781059, 0.011492738278493562]",IF la = 98.0 AND nd = 13.0 AND ns = 1.0 AND ent = 0.9090760248007724 AND self = 0.0 AND ndev = 134.0 AND app = 3.0 AND rrexp = 1964.0 AND asawr = 0.2035093473269924 THEN defect = False,"[0.11184777816644782, 0.029696840506576335, 0.005496946298153489, 0.06867872494494805, 3.994709142716602e-05, 0.02219974994727636, 0.014343266980577028, 0.0322937982781059, 0.011492738278493562]",True
openstack,IF la = 33.0 AND ns = 1.0 AND ent = 0.7455178428108284 AND nrev = 5.0 AND self = 0.0 AND ndev = 20.0 AND age = 12.469652777777776 AND app = 5.0 AND asawr = 0.0601036269430051 AND rsawr = 0.522279792746114 THEN defect = False,"[0.0005816262796724913, 0.013095635917270556, 0.131014316496221, 0.07065478480551973, 0.0005832010954327416, 0.0018053028675058158, 0.012974880969632068, 0.03527871964106453, 0.03246125837773434, 0.014648161527366027]",IF la = 33.0 AND ns = 1.0 AND ent = 0.7455178428108284 AND nrev = 5.0 AND self = 0.0 AND ndev = 20.0 AND age = 12.469652777777776 AND app = 5.0 AND asawr = 0.0601036269430051 AND rsawr = 0.522279792746114 THEN defect = False,"[0.0005816262796724913, 0.013095635917270556, 0.131014316496221, 0.07065478480551973, 0.0005832010954327416, 0.0018053028675058158, 0.012974880969632068, 0.03527871964106453, 0.03246125837773434, 0.014648161527366027]",True
openstack,IF ns = 1.0 AND ent = 0.8012175269206449 AND self = 0.0 AND rrexp = 764.0 AND asawr = 0.2091152815013404 AND rsawr = 0.8257372654155496 THEN defect = False,"[0.008434115573327289, 0.0797679902202799, 9.867723216302693e-05, 0.019232529987384624, 0.029454753431054997, 0.048070099501792356]",IF ns = 1.0 AND ent = 0.8012175269206449 AND self = 0.0 AND rrexp = 764.0 AND asawr = 0.2091152815013404 AND rsawr = 0.8257372654155496 THEN defect = False,"[0.008434115573327289, 0.0797679902202799, 9.867723216302693e-05, 0.019232529987384624, 0.029454753431054997, 0.048070099501792356]",True
openstack,IF nd = 1.0 AND ns = 1.0 AND asawr = 0.0 AND rsawr = 0.0 THEN defect = False,"[0.014321669880037007, 0.0037670278235236764, 0.00454675522960315, 0.0026163574037309447]",IF nd = 1.0 AND ns = 1.0 AND asawr = 0.0 AND rsawr = 0.0 THEN defect = False,"[0.014321669880037007, 0.0037670278235236764, 0.00454675522960315, 0.0026163574037309447]",True
openstack,IF nd = 1.0 AND ns = 1.0 AND self = 0.0 AND app = 5.0 AND rrexp = 1168.0 AND asawr = 0.3475935828877005 AND rsawr = 0.8957219251336899 THEN defect = False,"[0.0230735951319366, 0.0037647431138611866, 0.0001493386208312586, 0.012520034518602188, 0.005157070722548269, 0.015372019178867049, 0.01749224526110993]",IF nd = 1.0 AND ns = 1.0 AND self = 0.0 AND app = 5.0 AND rrexp = 1168.0 AND asawr = 0.3475935828877005 AND rsawr = 0.8957219251336899 THEN defect = False,"[0.0230735951319366, 0.0037647431138611866, 0.0001493386208312586, 0.012520034518602188, 0.005157070722548269, 0.015372019178867049, 0.01749224526110993]",True
openstack,IF la = 46.0 AND nd = 1.0 AND ns = 1.0 AND app = 0.0 AND asawr = 0.0 AND rsawr = 0.0 THEN defect = False,"[0.03152359875473849, 0.013822211378746943, 0.003896645467648341, 0.0008929316707053658, 0.0008553527788717475, 0.005194460180146052]",IF la = 46.0 AND nd = 1.0 AND ns = 1.0 AND app = 0.0 AND asawr = 0.0 AND rsawr = 0.0 THEN defect = False,"[0.03152359875473849, 0.013822211378746943, 0.003896645467648341, 0.0008929316707053658, 0.0008553527788717475, 0.005194460180146052]",True
openstack,IF la = 58.0 AND nd = 1.0 AND ns = 1.0 AND ent = 0.818660645270142 AND nrev = 6.0 AND self = 0.0 AND age = 9.019598765432098 AND app = 3.0 AND rrexp = 1691.0 AND asawr = 0.0142203334423014 THEN defect = True,"[0.012632552834602392, 0.12190187659813091, 0.011489034293408622, 0.1343555818515233, 0.07740372364427457, 0.00039325402285612655, 0.011827646502752032, 0.016821972178549912, 0.022314696804751292, 0.003922631679306505]",IF la = 58.0 AND nd = 1.0 AND ns = 1.0 AND ent = 0.818660645270142 AND nrev = 6.0 AND self = 0.0 AND age = 9.019598765432098 AND app = 3.0 AND rrexp = 1691.0 AND asawr = 0.0142203334423014 THEN defect = True,"[0.012632552834602392, 0.12190187659813091, 0.011489034293408622, 0.1343555818515233, 0.07740372364427457, 0.00039325402285612655, 0.011827646502752032, 0.016821972178549912, 0.022314696804751292, 0.003922631679306505]",True
openstack,IF la = 213.0 AND nd = 4.0 AND ns = 1.0 AND ent = 0.6923978370528308 AND nrev = 10.0 AND rtime = 21.509340277777778 AND self = 0.0 AND ndev = 46.0 AND rrexp = 834.0 AND rsawr = 0.7866149369544132 THEN defect = True,"[0.1489727790341567, 0.017598029299315386, 0.014700674831037758, 0.09565663590143231, 0.10260041940728115, 0.0467079528618342, 0.00019682541758811567, 0.024839299751674843, 0.025976734221476363, 0.020074869653944914]",IF la = 213.0 AND nd = 4.0 AND ns = 1.0 AND ent = 0.6923978370528308 AND nrev = 10.0 AND rtime = 21.509340277777778 AND self = 0.0 AND ndev = 46.0 AND rrexp = 834.0 AND rsawr = 0.7866149369544132 THEN defect = True,"[0.1489727790341567, 0.017598029299315386, 0.014700674831037758, 0.09565663590143231, 0.10260041940728115, 0.0467079528618342, 0.00019682541758811567, 0.024839299751674843, 0.025976734221476363, 0.020074869653944914]",True
openstack,IF ns = 1.0 AND ent = 0.9602297178607612 AND self = 0.0 AND age = 74.56238425925926 AND rrexp = 540.0 AND rsawr = 0.5222337125129266 THEN defect = False,"[0.004975938123243396, 0.011652145408188517, 0.00015793649828992783, 0.0008054484976673848, 0.002389574109147361, 0.004448292391643917]",IF ns = 1.0 AND ent = 0.9602297178607612 AND self = 0.0 AND age = 74.56238425925926 AND rrexp = 540.0 AND rsawr = 0.5222337125129266 THEN defect = False,"[0.004975938123243396, 0.011652145408188517, 0.00015793649828992783, 0.0008054484976673848, 0.002389574109147361, 0.004448292391643917]",True
openstack,IF ns = 1.0 AND ent = 0.9494520153879484 AND nrev = 6.0 AND self = 0.0 AND app = 9.0 AND rrexp = 3125.0 AND asawr = 0.2036885914803329 AND rsawr = 0.4165170556552962 THEN defect = False,"[0.011998871197065455, 0.014011703619908077, 0.0526472906863637, 0.0003310967008656007, 0.01374318312293326, 0.020899787090529573, 0.03343880824757434, 0.009309717341220675]",IF ns = 1.0 AND ent = 0.9494520153879484 AND nrev = 6.0 AND self = 0.0 AND app = 9.0 AND rrexp = 3125.0 AND asawr = 0.2036885914803329 AND rsawr = 0.4165170556552962 THEN defect = False,"[0.011998871197065455, 0.014011703619908077, 0.0526472906863637, 0.0003310967008656007, 0.01374318312293326, 0.020899787090529573, 0.03343880824757434, 0.009309717341220675]",True
openstack,IF ns = 1.0 AND ent = 0.5435644431995964 AND rtime = 7.102997685185184 AND self = 0.0 AND app = 3.0 AND rrexp = 926.0 AND asawr = 0.0229885057471264 AND rsawr = 0.8601532567049809 THEN defect = False,"[0.00994986881603836, 0.11454107073310298, 0.0015824557898577042, 0.00030743147210159804, 0.0005348365594454663, 0.005948461031275656, 0.004876238990964339, 0.04506116366348579]",IF ns = 1.0 AND ent = 0.5435644431995964 AND rtime = 7.102997685185184 AND self = 0.0 AND app = 3.0 AND rrexp = 926.0 AND asawr = 0.0229885057471264 AND rsawr = 0.8601532567049809 THEN defect = False,"[0.00994986881603836, 0.11454107073310298, 0.0015824557898577042, 0.00030743147210159804, 0.0005348365594454663, 0.005948461031275656, 0.004876238990964339, 0.04506116366348579]",True
openstack,IF nd = 1.0 AND ns = 1.0 AND ent = 0.2998025130558692 AND nrev = 5.0 AND rtime = 34.12428240740741 AND self = 0.0 AND age = 12.554971064814817 AND rsawr = 0.0515995872033023 THEN defect = False,"[0.039226988735536, 0.009909392908884911, 0.20415346888072236, 0.006669050176897145, 0.014425265866120753, 0.00035039684153161945, 0.0061150797010122914, 0.02367381322736037]",IF nd = 1.0 AND ns = 1.0 AND ent = 0.2998025130558692 AND nrev = 5.0 AND rtime = 34.12428240740741 AND self = 0.0 AND age = 12.554971064814817 AND rsawr = 0.0515995872033023 THEN defect = False,"[0.039226988735536, 0.009909392908884911, 0.20415346888072236, 0.006669050176897145, 0.014425265866120753, 0.00035039684153161945, 0.0061150797010122914, 0.02367381322736037]",True
openstack,IF la = 102.0 AND ns = 1.0 AND ent = 0.82367563565023 AND nrev = 16.0 AND rtime = 91.0174074074074 AND self = 0.0 AND ndev = 20.0 AND age = 1.5941975308641974 AND app = 6.0 AND asawr = 0.0307692307692307 THEN defect = True,"[0.18420544104217698, 0.013766668240568833, 0.1289505424967865, 0.11466456147220015, 0.03204457939558779, 0.0003317460871039657, 0.006428174958127784, 0.01729815010992752, 0.08515675402828492, 0.03729894546224386]",IF la = 102.0 AND ns = 1.0 AND ent = 0.82367563565023 AND nrev = 16.0 AND rtime = 91.0174074074074 AND self = 0.0 AND ndev = 20.0 AND age = 1.5941975308641974 AND app = 6.0 AND asawr = 0.0307692307692307 THEN defect = True,"[0.18420544104217698, 0.013766668240568833, 0.1289505424967865, 0.11466456147220015, 0.03204457939558779, 0.0003317460871039657, 0.006428174958127784, 0.01729815010992752, 0.08515675402828492, 0.03729894546224386]",True
openstack,IF nd = 1.0 AND ns = 1.0 AND self = 0.0 AND age = 6.793553240740741 AND app = 3.0 AND asawr = 0.004885993485342 THEN defect = False,"[0.03885370796208008, 0.004641270362917567, 0.00016626982425805182, 0.006443649700267997, 0.004151851494170842, 0.0059461638807442796]",IF nd = 1.0 AND ns = 1.0 AND self = 0.0 AND age = 6.793553240740741 AND app = 3.0 AND asawr = 0.004885993485342 THEN defect = False,"[0.03885370796208008, 0.004641270362917567, 0.00016626982425805182, 0.006443649700267997, 0.004151851494170842, 0.0059461638807442796]",True
