dataset,predrule0,predimprt0,predrule1,predimprt1,same
openstack,"{'0': 0.16761431872338692, '1': 0.012700270548309606, '3': 0.00898285476661865, '4': 0.10529328052127623, '10': 0.050091887498263744, '2': 0.01538835232404903, '5': 0.037391715685053575, '6': 0.00297183280198168, '7': 0.006204918168951287, '8': 0.056116974032143475, '9': 0.05452175762294942, '11': 0.0019508967186851532, '12': 0.0005256467452998163}","[0.16761431872338692, 0.012700270548309606, 0.00898285476661865, 0.10529328052127623, 0.050091887498263744]","{'0': 0.1670506033548309, '1': 0.01420147699827137, '3': 0.008355654212509564, '4': 0.1073018817082469, '10': 0.0512224004294547, '12': 9.867501330458828e-05, '2': 0.015036914603014725, '5': 0.03692472326028057, '6': 0.0008351542545271616, '7': 0.006432735666873458, '8': 0.05561737323456507, '9': 0.054224813775287796, '11': 0.0010782284673964432}","[0.1670506033548309, 0.01420147699827137, 0.008355654212509564, 0.1073018817082469, 0.0512224004294547, 9.867501330458828e-05]",False
openstack,"{'0': 0.17155038874184472, '1': 0.01414274638287309, '3': 0.009100924699707158, '4': 0.10987942814441919, '10': 0.052277502393581116, '2': 0.017171732364452016, '5': 0.03892373055538701, '6': 0.0014460551242630178, '7': 0.004873357744590329, '8': 0.06076211421269679, '9': 0.05619558856027987, '11': 0.00017641381157056148, '12': 0.0013434294426187263}","[0.17155038874184472, 0.01414274638287309, 0.009100924699707158, 0.10987942814441919, 0.052277502393581116]","{'0': 0.17130002981074086, '1': 0.014892514495002047, '3': 0.008639841695901762, '4': 0.10835416303807482, '10': 0.05238555513418412, '2': 0.01712490145855644, '5': 0.03917748722806118, '6': 0.002744960185314303, '7': 0.00665391068654116, '8': 0.06128894751288379, '9': 0.05619037769707912, '11': 0.000165969690642343, '12': 0.00011179252794104616}","[0.17130002981074086, 0.014892514495002047, 0.008639841695901762, 0.10835416303807482, 0.05238555513418412]",False
openstack,"{'0': 0.17255868739047808, '1': 0.015172924353238772, '3': 0.010206230145810536, '4': 0.11083378011839695, '10': 0.053260816562009615, '2': 0.016954979749986863, '5': 0.03988638741576103, '6': 0.0016762017805570153, '7': 0.006050152435070537, '8': 0.06012599068333562, '9': 0.056714810304676344, '11': 0.0003051204636055091, '12': 0.0008773039550767163}","[0.17255868739047808, 0.015172924353238772, 0.010206230145810536, 0.11083378011839695, 0.053260816562009615]","{'0': 0.17200279869845217, '1': 0.015066725742449813, '3': 0.008997518497124424, '4': 0.11011053619837757, '10': 0.05292912932105447, '2': 0.01660723166605364, '5': 0.03927613753631916, '6': 0.0028125959088016617, '7': 0.005843588478268486, '8': 0.06100431987405728, '9': 0.056395610488434465, '11': 0.0004915953863739899, '12': 0.000818183031268105}","[0.17200279869845217, 0.015066725742449813, 0.008997518497124424, 0.11011053619837757, 0.05292912932105447]",True
openstack,"{'0': 0.17303858275890827, '1': 0.014364932941924579, '3': 0.009549928599248915, '4': 0.11120905176310514, '10': 0.053331606672152324, '11': 0.0007562768069317117, '2': 0.01581579536233594, '5': 0.04001278957931168, '6': 0.0006720345621043995, '7': 0.0066356548043824, '8': 0.0619520631212299, '9': 0.05656683661239267, '12': 0.0002689721814537025}","[0.17303858275890827, 0.014364932941924579, 0.009549928599248915, 0.11120905176310514, 0.053331606672152324, 0.0007562768069317117]","{'0': 0.172711151536722, '1': 0.014792773246695297, '3': 0.009382864614114557, '4': 0.11140973401508221, '10': 0.05365881334807243, '2': 0.01608335971906496, '5': 0.040060423472349505, '6': 0.002036409810322158, '7': 0.005567663644054018, '8': 0.061717314055759885, '9': 0.05724880512532398, '11': 0.0008511483204363357, '12': 5.647492582747995e-06}","[0.172711151536722, 0.014792773246695297, 0.009382864614114557, 0.11140973401508221, 0.05365881334807243]",False
openstack,"{'0': 0.1735069042183181, '1': 0.014876191048443899, '3': 0.009687465228179707, '4': 0.11104900676813016, '10': 0.05303702212384426, '2': 0.01683057422080522, '5': 0.03983132262741079, '6': 0.0012902393716106282, '7': 0.005774265464979655, '8': 0.06151583006768267, '9': 0.056968274920451006, '11': 0.0004945329244783259, '12': 0.0005390333738090602}","[0.1735069042183181, 0.014876191048443899, 0.009687465228179707, 0.11104900676813016, 0.05303702212384426]","{'0': 0.17411149834602188, '1': 0.014471761985554542, '3': 0.009076520839874104, '4': 0.11148948814350136, '10': 0.05335028810790817, '2': 0.016468171676450146, '5': 0.039860387873963524, '6': 0.0023474753038339865, '7': 0.006291143854326827, '8': 0.061666826469364236, '9': 0.05743021026002407, '11': 0.0004930307444105693, '12': 0.0009971649176401642}","[0.17411149834602188, 0.014471761985554542, 0.009076520839874104, 0.11148948814350136, 0.05335028810790817]",True
openstack,"{'0': 0.1716728049797641, '1': 0.014355663326116387, '3': 0.010333400360041791, '4': 0.10911735532567297, '10': 0.052762383562261046, '11': 0.0003644039097511264, '2': 0.016004816182213374, '5': 0.03899056867562625, '6': 0.0010955363781114708, '7': 0.006117425290405572, '8': 0.0604676980269768, '9': 0.05673587293129186, '12': 0.0006682793609456625}","[0.1716728049797641, 0.014355663326116387, 0.010333400360041791, 0.10911735532567297, 0.052762383562261046, 0.0003644039097511264]","{'0': 0.17275354984825883, '1': 0.014469402841748876, '3': 0.009938793173931116, '4': 0.11073526365704262, '10': 0.0530637852925244, '2': 0.016225661903422547, '5': 0.03978056066146445, '6': 0.002286347662962446, '7': 0.005782393912386822, '8': 0.06101291848800267, '9': 0.05694621066292005, '11': 0.0006274156656730473, '12': 0.0011476111102422734}","[0.17275354984825883, 0.014469402841748876, 0.009938793173931116, 0.11073526365704262, 0.0530637852925244]",True
openstack,"{'0': 0.1721159334007013, '1': 0.01466837984658819, '3': 0.00946306497796073, '4': 0.11022329504174849, '10': 0.05316580524475308, '2': 0.01585009436336304, '5': 0.03921255660685595, '6': 0.0014668666453883832, '7': 0.005879361533815786, '8': 0.061115322195950804, '9': 0.05684385991181116, '11': 0.001165747571904138, '12': 0.00020353435624732556}","[0.1721159334007013, 0.01466837984658819, 0.00946306497796073, 0.11022329504174849, 0.05316580524475308]","{'0': 0.1737315234223525, '1': 0.014201485220906583, '3': 0.010271297143281271, '4': 0.111233466900968, '10': 0.05367486715202608, '2': 0.01639966655460294, '5': 0.04005861564716286, '6': 0.0008504606381978738, '7': 0.006036550012197259, '8': 0.061213852272708, '9': 0.056799996145617086, '11': 0.000942591189988067, '12': 0.00041336451419011046}","[0.1737315234223525, 0.014201485220906583, 0.010271297143281271, 0.111233466900968, 0.05367486715202608]",False
openstack,"{'0': 0.1691287082362577, '1': 0.013723121877316263, '3': 0.00925244725929166, '4': 0.10642758720327311, '10': 0.05079112050385121, '12': 0.0006413892376745837, '2': 0.014956051147999033, '5': 0.039094570251495916, '6': 0.0014508783571428668, '7': 0.008671251140881958, '8': 0.06085128133169298, '9': 0.056103498003405854, '11': 0.0010059866387621794}","[0.1691287082362577, 0.013723121877316263, 0.00925244725929166, 0.10642758720327311, 0.05079112050385121, 0.0006413892376745837]","{'0': 0.16841734449392115, '1': 0.014763219380304315, '3': 0.009373772494398963, '4': 0.10727511069921784, '10': 0.05094982097024983, '2': 0.01755245835132565, '5': 0.03812214115614611, '6': 0.001853440857013852, '7': 0.009299079138260757, '8': 0.05868675625192776, '9': 0.05568313176867099, '11': 0.0020213590686423773, '12': 0.0011065307266749263}","[0.16841734449392115, 0.014763219380304315, 0.009373772494398963, 0.10727511069921784, 0.05094982097024983]",False
openstack,"{'0': 0.17207446634106935, '1': 0.01366163043260145, '3': 0.009834932968306186, '4': 0.11010424335587002, '10': 0.053353521529097, '2': 0.015694490995022764, '5': 0.040038496495840424, '6': 0.0020482267578058044, '7': 0.005106507415647422, '8': 0.0604329783064634, '9': 0.057008310292061166, '11': 0.0007345041775392227, '12': 0.0012504111106452363}","[0.17207446634106935, 0.01366163043260145, 0.009834932968306186, 0.11010424335587002, 0.053353521529097]","{'0': 0.17182656252372147, '1': 0.013467856213975898, '3': 0.009779428218103835, '4': 0.10974236715387421, '10': 0.053489947745811055, '12': 0.0005564228434552812, '2': 0.016366365922571277, '5': 0.03982234097969795, '6': 0.0024100834254652303, '7': 0.006515782969070394, '8': 0.061379622649964626, '9': 0.05725642367882936, '11': 4.761384824702173e-06}","[0.17182656252372147, 0.013467856213975898, 0.009779428218103835, 0.10974236715387421, 0.053489947745811055, 0.0005564228434552812]",True
openstack,"{'0': 0.17376779926222932, '1': 0.014926396773051067, '3': 0.009617667585993398, '4': 0.11044480717105669, '10': 0.05306384690359967, '2': 0.015545316379124364, '5': 0.0398879287975661, '6': 0.002019135655726407, '7': 0.006226866358470584, '8': 0.06119026685397131, '9': 0.05725969145429028, '11': 0.00015557865854974755, '12': 0.0006625923373772665}","[0.17376779926222932, 0.014926396773051067, 0.009617667585993398, 0.11044480717105669, 0.05306384690359967]","{'0': 0.17188213080405126, '1': 0.014793439171183332, '3': 0.009204929682836593, '4': 0.11154637490367077, '10': 0.053259552595652626, '2': 0.014932759217800044, '5': 0.03966458741115641, '6': 0.0016705665127525115, '7': 0.0061444837119835885, '8': 0.06089826831440555, '9': 0.05588566390089578, '11': 0.000606058111349237, '12': 0.0010001164012272531}","[0.17188213080405126, 0.014793439171183332, 0.009204929682836593, 0.11154637490367077, 0.053259552595652626]",True
openstack,"{'0': 0.17336642390256002, '1': 0.014675313632535696, '3': 0.009811005358555613, '4': 0.1104658887496622, '10': 0.05322462834713565, '2': 0.01709206256283276, '5': 0.03915809789324848, '6': 0.002337432239375824, '7': 0.004842559707328814, '8': 0.06174337653289291, '9': 0.05670172787525085, '11': 0.000614023175140606, '12': 0.0011303085309203294}","[0.17336642390256002, 0.014675313632535696, 0.009811005358555613, 0.1104658887496622, 0.05322462834713565]","{'0': 0.1746900758965891, '1': 0.014349698736339322, '3': 0.009892735038874004, '4': 0.11080307577164676, '10': 0.053444389856669, '12': 5.24807449506479e-05, '2': 0.018380526390248238, '5': 0.03903959040442942, '6': 0.002191909024222295, '7': 0.006533857250640427, '8': 0.06144064972005235, '9': 0.05717005833956267, '11': 0.0011218477953773309}","[0.1746900758965891, 0.014349698736339322, 0.009892735038874004, 0.11080307577164676, 0.053444389856669, 5.24807449506479e-05]",False
openstack,"{'0': 0.17376785559902413, '1': 0.013828663680145013, '3': 0.010080147088030768, '4': 0.11174946267011512, '10': 0.053556266572311516, '2': 0.016591741313058184, '5': 0.039652166526644037, '6': 0.0019882992562473873, '7': 0.00611412262908826, '8': 0.061353999776174804, '9': 0.057011959059352496, '11': 0.0007471235374676757, '12': 0.0007664362892644448}","[0.17376785559902413, 0.013828663680145013, 0.010080147088030768, 0.11174946267011512, 0.053556266572311516]","{'0': 0.1740221744566764, '1': 0.015380645238553687, '3': 0.009659968486657185, '4': 0.11179840539206522, '10': 0.05420043939657758, '2': 0.01634348854983477, '5': 0.03985655875811046, '6': 0.001557268556059899, '7': 0.0060761769835965245, '8': 0.062080403403722104, '9': 0.05689169584429194, '11': 0.00027156064584618085, '12': 0.0010142274063649015}","[0.1740221744566764, 0.015380645238553687, 0.009659968486657185, 0.11179840539206522, 0.05420043939657758]",True
openstack,"{'0': 0.17333132691798067, '1': 0.015086097715544625, '3': 0.009900842964534076, '4': 0.11166461484321337, '10': 0.0536416806356182, '2': 0.016783293102837032, '5': 0.03907005968720335, '6': 0.0013037994429918372, '7': 0.00561589591825147, '8': 0.0618826430427078, '9': 0.057421643238200176, '11': 0.0007971715385957714, '12': 0.0004509406054727903}","[0.17333132691798067, 0.015086097715544625, 0.009900842964534076, 0.11166461484321337, 0.0536416806356182]","{'0': 0.17369841169399355, '1': 0.014059748394783073, '3': 0.009840490773007603, '4': 0.11011797097030807, '10': 0.05331984906960928, '2': 0.01694911176017478, '5': 0.03944339601990285, '6': 0.001588292710330348, '7': 0.005825739408581864, '8': 0.061373581560805, '9': 0.05711050607811247, '11': 0.0006059308453971172, '12': 0.0007723167636466318}","[0.17369841169399355, 0.014059748394783073, 0.009840490773007603, 0.11011797097030807, 0.05331984906960928]",False
openstack,"{'0': 0.17142202816514804, '1': 0.014721743328879305, '3': 0.009089947186400186, '4': 0.11064920335181153, '10': 0.05240702182193298, '11': 0.0005175988892715427, '2': 0.016184246153229297, '5': 0.039136035726637465, '6': 0.002132425495899644, '7': 0.005762501328587887, '8': 0.061858444326454376, '9': 0.05644559411119353, '12': 0.00026406580390431813}","[0.17142202816514804, 0.014721743328879305, 0.009089947186400186, 0.11064920335181153, 0.05240702182193298, 0.0005175988892715427]","{'0': 0.17215386983417977, '1': 0.014639871001218928, '3': 0.008482549916403834, '4': 0.1110455046519765, '10': 0.05359690380490255, '2': 0.016479334454448605, '5': 0.039665722455381566, '6': 0.0014695129724409894, '7': 0.005595143894546059, '8': 0.06234956617927388, '9': 0.057311307308619934, '11': 0.0006531241680217613, '12': 0.0003179422276655898}","[0.17215386983417977, 0.014639871001218928, 0.008482549916403834, 0.1110455046519765, 0.05359690380490255]",True
openstack,"{'0': 0.17229692176630157, '1': 0.014765073400318088, '3': 0.009192559421553389, '4': 0.11055570827321194, '10': 0.05269269187160579, '2': 0.016673835669750187, '5': 0.04022799189045392, '6': 0.0022377723279865076, '7': 0.005829146640266952, '8': 0.0609671961162738, '9': 0.05612553694857221, '11': 0.0001668774748718021, '12': 0.0007403101202222101}","[0.17229692176630157, 0.014765073400318088, 0.009192559421553389, 0.11055570827321194, 0.05269269187160579]","{'0': 0.17246756763964013, '1': 0.014430808622227313, '3': 0.009450755193753614, '4': 0.11034966011594355, '10': 0.052950370924414146, '11': 0.00040153736384365934, '2': 0.016144953998072618, '5': 0.03937360508863465, '6': 0.0015051716320589057, '7': 0.006298287996085986, '8': 0.06156947909129348, '9': 0.056973156238471045, '12': 0.0004538353764081096}","[0.17246756763964013, 0.014430808622227313, 0.009450755193753614, 0.11034966011594355, 0.052950370924414146, 0.00040153736384365934]",True
openstack,"{'0': 0.1707510315668994, '1': 0.01353136066127645, '3': 0.010440271306971876, '4': 0.10870641295740585, '10': 0.05239021498970134, '2': 0.01592284299210965, '5': 0.03878926175343249, '6': 0.001498674296230107, '7': 0.0055305399177161775, '8': 0.061444037676363146, '9': 0.05584205958484161, '11': 0.00025604327245775933, '12': 0.0008285721088051737}","[0.1707510315668994, 0.01353136066127645, 0.010440271306971876, 0.10870641295740585, 0.05239021498970134]","{'0': 0.17205673497861032, '1': 0.014759067412772562, '3': 0.009542589196825912, '4': 0.11019381894498359, '10': 0.05260904411425634, '2': 0.01706309572933149, '5': 0.03917240044972764, '6': 0.0031815125550707503, '7': 0.005212449280808162, '8': 0.06013563461489259, '9': 0.055123535976367655, '11': 0.00034978266153084197, '12': 0.0009173963905844381}","[0.17205673497861032, 0.014759067412772562, 0.009542589196825912, 0.11019381894498359, 0.05260904411425634]",True
openstack,"{'0': 0.17156422693923376, '1': 0.014432953004755852, '3': 0.009741157755731669, '4': 0.109841487636536, '10': 0.05262907980307771, '2': 0.015982673419542733, '5': 0.03947006859238581, '6': 0.0026670889449630897, '7': 0.005999332947659056, '8': 0.06105684565381292, '9': 0.056038445288165685, '11': 0.0005480629547831305, '12': 0.001250656764731094}","[0.17156422693923376, 0.014432953004755852, 0.009741157755731669, 0.109841487636536, 0.05262907980307771]","{'0': 0.17244072757801868, '1': 0.014048210289933836, '3': 0.009448680783229208, '4': 0.11009205211084637, '10': 0.05332007548921088, '2': 0.016220064306709147, '5': 0.03924606457835475, '6': 0.0019390624660356056, '7': 0.005276875002644195, '8': 0.06137474422205362, '9': 0.05700204950558733, '11': 0.0011905911863586618, '12': 0.0005230657449915546}","[0.17244072757801868, 0.014048210289933836, 0.009448680783229208, 0.11009205211084637, 0.05332007548921088]",False
openstack,"{'0': 0.17206678310704684, '1': 0.013696558934271953, '3': 0.01022902298335166, '4': 0.11105164414937192, '10': 0.05259304509835093, '12': 0.00020265207181886953, '2': 0.016157473864063007, '5': 0.03940356107174779, '6': 0.0012372260899931424, '7': 0.005969119609165219, '8': 0.06170083916850082, '9': 0.056966421764108086, '11': 0.0005771028375410992}","[0.17206678310704684, 0.013696558934271953, 0.01022902298335166, 0.11105164414937192, 0.05259304509835093, 0.00020265207181886953]","{'0': 0.17330381326059172, '1': 0.01472378722623884, '3': 0.009399341616238798, '4': 0.11132188871916468, '10': 0.053415738002231324, '2': 0.016639532961608992, '5': 0.039740696593260946, '6': 0.002388534150320172, '7': 0.006395924177237148, '8': 0.061673760733736434, '9': 0.05676244478431694, '11': 0.0010315275944674407, '12': 0.0010467982687439547}","[0.17330381326059172, 0.01472378722623884, 0.009399341616238798, 0.11132188871916468, 0.053415738002231324]",False
openstack,"{'0': 0.17217956103269774, '1': 0.013888820506560002, '3': 0.009804400513995898, '4': 0.10894357734923385, '10': 0.05262568404363591, '2': 0.01618206019431319, '5': 0.03940911673840636, '6': 0.0010216896747091272, '7': 0.005632622880646838, '8': 0.061439954161648484, '9': 0.05584395825760691, '11': 0.0004340031608767394, '12': 0.0014433936616546207}","[0.17217956103269774, 0.013888820506560002, 0.009804400513995898, 0.10894357734923385, 0.05262568404363591]","{'0': 0.17238296283722396, '1': 0.014226058839845967, '3': 0.009250379806057312, '4': 0.11106216465153462, '10': 0.053373752267739674, '2': 0.015282814755837525, '5': 0.03902537601573191, '6': 0.0002544376469755025, '7': 0.006885304839457493, '8': 0.06153493678674578, '9': 0.05737835927850966, '11': 0.0009728533172293108, '12': 0.0012282652090967114}","[0.17238296283722396, 0.014226058839845967, 0.009250379806057312, 0.11106216465153462, 0.053373752267739674]",False
openstack,"{'0': 0.1733016805286669, '1': 0.014526944698385027, '3': 0.009193751633906504, '4': 0.11025153685150205, '10': 0.05290786105795658, '12': 9.194651494447316e-05, '2': 0.015342333496309823, '5': 0.04042233391280231, '6': 0.0017750369961954204, '7': 0.005586521500227995, '8': 0.06161312322582282, '9': 0.05616549589319753, '11': 0.0007432612950131135}","[0.1733016805286669, 0.014526944698385027, 0.009193751633906504, 0.11025153685150205, 0.05290786105795658, 9.194651494447316e-05]","{'0': 0.17252645564513708, '1': 0.014422858185441029, '3': 0.009317614332992202, '4': 0.1113964080855077, '10': 0.05292764535703661, '2': 0.016679977018312565, '5': 0.03945492856046909, '6': 0.0025927766569600317, '7': 0.005434886074497841, '8': 0.06097831733516685, '9': 0.055940283794710305, '11': 0.000426048700789542, '12': 0.000561607090200088}","[0.17252645564513708, 0.014422858185441029, 0.009317614332992202, 0.1113964080855077, 0.05292764535703661]",False
openstack,"{'0': 0.17367567944337697, '1': 0.014262219040021153, '3': 0.010668475875882679, '4': 0.1111516741493006, '10': 0.05306736660976125, '2': 0.015502204680285124, '5': 0.03991965381552814, '6': 0.0019746700372741985, '7': 0.004546861609510497, '8': 0.06127671304659323, '9': 0.05691933252970882, '11': 0.0011707495351915402, '12': 0.001187405939839205}","[0.17367567944337697, 0.014262219040021153, 0.010668475875882679, 0.1111516741493006, 0.05306736660976125]","{'0': 0.17244666279252252, '1': 0.014674093008136418, '3': 0.010826470372503902, '4': 0.11025519876742879, '10': 0.05379289589095026, '11': 0.0003359757121559512, '2': 0.015572588093245954, '5': 0.03960857985976812, '6': 0.0016274236283751913, '7': 0.00560281334490463, '8': 0.0613770307030924, '9': 0.05617404983403241, '12': 0.0006906561725376528}","[0.17244666279252252, 0.014674093008136418, 0.010826470372503902, 0.11025519876742879, 0.05379289589095026, 0.0003359757121559512]",True
openstack,"{'0': 0.17214165816174215, '1': 0.014905740355318123, '3': 0.010920349659721912, '4': 0.11013743555398771, '10': 0.053507647204265534, '2': 0.014974369893032058, '5': 0.0388149568132621, '6': 0.0010724997380128951, '7': 0.006132808868569701, '8': 0.06215104699403371, '9': 0.05708014389759568, '11': 0.000536401430169706, '12': 0.001068535398100158}","[0.17214165816174215, 0.014905740355318123, 0.010920349659721912, 0.11013743555398771, 0.053507647204265534]","{'0': 0.17059348568753807, '1': 0.014471967918215752, '3': 0.009311844705141528, '4': 0.10969379184174223, '10': 0.05270966476738158, '2': 0.01651125026625187, '5': 0.04025337427174762, '6': 0.0011064729277641544, '7': 0.005959923518710652, '8': 0.06097799347513829, '9': 0.05623647581200521, '11': 0.0008320961952328838, '12': 0.0017271047847774302}","[0.17059348568753807, 0.014471967918215752, 0.009311844705141528, 0.10969379184174223, 0.05270966476738158]",False
openstack,"{'0': 0.1729762027590633, '1': 0.014321459201070159, '3': 0.00982061995271512, '4': 0.11085024633396928, '10': 0.052697841618656864, '11': 0.00024369693383828473, '2': 0.01657318331667687, '5': 0.04012704068715358, '6': 0.0021270737045703965, '7': 0.006536625644791807, '8': 0.06124180837126205, '9': 0.056943276533859735, '12': 0.00037132428488385866}","[0.1729762027590633, 0.014321459201070159, 0.00982061995271512, 0.11085024633396928, 0.052697841618656864, 0.00024369693383828473]","{'0': 0.1722964677866329, '1': 0.014642697988195546, '3': 0.010296660017402141, '4': 0.11075152532518132, '10': 0.05377408038562405, '2': 0.015909491994860116, '5': 0.03999950529001243, '6': 0.0008217861289270868, '7': 0.006037125914904991, '8': 0.06199061276445502, '9': 0.05603766225860476, '11': 0.00046403468093778115, '12': 0.0007224560583089402}","[0.1722964677866329, 0.014642697988195546, 0.010296660017402141, 0.11075152532518132, 0.05377408038562405]",True
openstack,"{'0': 0.17401072250663935, '1': 0.014802367536310482, '3': 0.009491549123384475, '4': 0.11102193796817195, '10': 0.05306370456848404, '11': 0.00018071203428156598, '2': 0.01644800577217852, '5': 0.03974365988302931, '6': 0.0019071864043413928, '7': 0.005794559020036558, '8': 0.061473034056522, '9': 0.057758240540913254, '12': 0.001131969664343915}","[0.17401072250663935, 0.014802367536310482, 0.009491549123384475, 0.11102193796817195, 0.05306370456848404, 0.00018071203428156598]","{'0': 0.1738417627293267, '1': 0.0145211521565369, '3': 0.009930532438730957, '4': 0.11175458606093452, '10': 0.05389809070582931, '11': 0.0001456458279477756, '2': 0.01669539093811434, '5': 0.03978722927192729, '6': 0.0016906908860984937, '7': 0.005265828612765069, '8': 0.06252321119063026, '9': 0.05735003260787272, '12': 0.0006789845420201328}","[0.1738417627293267, 0.0145211521565369, 0.009930532438730957, 0.11175458606093452, 0.05389809070582931, 0.0001456458279477756]",True
openstack,"{'0': 0.17228598286922292, '1': 0.013662693894367535, '3': 0.00955861256384265, '4': 0.1103777483517243, '10': 0.053952275444961936, '11': 4.845376110028896e-06, '2': 0.017012319404213317, '5': 0.03960524885521803, '6': 0.0024012937062981693, '7': 0.005979827180695495, '8': 0.060950759747790774, '9': 0.05673126892245254, '12': 3.814711731195372e-05}","[0.17228598286922292, 0.013662693894367535, 0.00955861256384265, 0.1103777483517243, 0.053952275444961936, 4.845376110028896e-06]","{'0': 0.17260444441517772, '1': 0.014426290483294125, '3': 0.009377761351107964, '4': 0.11114435246026887, '10': 0.052121004113158134, '11': 0.00016867766829166582, '2': 0.016348431331645118, '5': 0.03920348901849983, '6': 0.002463769651790572, '7': 0.005675884285443226, '8': 0.0607997273590004, '9': 0.05611699675437353, '12': 0.0003876110170124713}","[0.17260444441517772, 0.014426290483294125, 0.009377761351107964, 0.11114435246026887, 0.052121004113158134, 0.00016867766829166582]",True
openstack,"{'0': 0.17393013297516244, '1': 0.013753196611832079, '3': 0.010189866265824849, '4': 0.1107897538888273, '10': 0.053643513080691485, '2': 0.016798994458084183, '5': 0.03984272724636702, '6': 0.0012959130111198317, '7': 0.007260730415883315, '8': 0.06195312339941225, '9': 0.05706799356135487, '11': 0.0007423621786947014, '12': 0.000693815636015711}","[0.17393013297516244, 0.013753196611832079, 0.010189866265824849, 0.1107897538888273, 0.053643513080691485]","{'0': 0.1726244378343429, '1': 0.014688586722109728, '3': 0.009744313744243725, '4': 0.11017518488922319, '10': 0.05261354623662669, '11': 0.000149913922420073, '2': 0.015353661308785125, '5': 0.039395314661470754, '6': 0.0016686844637359363, '7': 0.005242903831795393, '8': 0.060386945339148554, '9': 0.05664106781528423, '12': 0.0009587071383444459}","[0.1726244378343429, 0.014688586722109728, 0.009744313744243725, 0.11017518488922319, 0.05261354623662669, 0.000149913922420073]",False
openstack,"{'0': 0.1693305106644956, '1': 0.014762965292293387, '3': 0.010339422762394522, '4': 0.10803103069628885, '10': 0.0518824734519246, '11': 2.084688168769853e-05, '2': 0.015514121383162298, '5': 0.03898362884195105, '6': 0.001327027015372728, '7': 0.005583848932937659, '8': 0.0607125753718629, '9': 0.05485821953307377, '12': 0.0013578810815226584}","[0.1693305106644956, 0.014762965292293387, 0.010339422762394522, 0.10803103069628885, 0.0518824734519246, 2.084688168769853e-05]","{'0': 0.1707879603926031, '1': 0.014814716709816957, '3': 0.009193066949189484, '4': 0.11029920097643148, '10': 0.051749650446974875, '2': 0.015551326394873442, '5': 0.038691765260351924, '6': 0.0018769773748179863, '7': 0.004837767243698069, '8': 0.06075390031179761, '9': 0.056742271383555004, '11': 0.0005683959839895569, '12': 0.0014101150779928726}","[0.1707879603926031, 0.014814716709816957, 0.009193066949189484, 0.11029920097643148, 0.051749650446974875]",False
openstack,"{'0': 0.17402805145475117, '1': 0.015426334739635486, '3': 0.009708877945006925, '4': 0.1107762534046834, '10': 0.054072656701031965, '2': 0.016409369165815396, '5': 0.039218667923899095, '6': 0.001091965819864823, '7': 0.0056203829421737645, '8': 0.062252118906582055, '9': 0.05681967262354119, '11': 0.0010637692116926614, '12': 0.0008557287996040743}","[0.17402805145475117, 0.015426334739635486, 0.009708877945006925, 0.1107762534046834, 0.054072656701031965]","{'0': 0.17440549097733743, '1': 0.014892928242408239, '3': 0.009948111978645558, '4': 0.11226741162383738, '10': 0.05407642800585629, '2': 0.016895576513416385, '5': 0.04004999028960715, '6': 0.001433482521301788, '7': 0.006336595113075641, '8': 0.06167716574346924, '9': 0.057112511186708584, '11': 0.0005406288441985523, '12': 0.0007584144490758393}","[0.17440549097733743, 0.014892928242408239, 0.009948111978645558, 0.11226741162383738, 0.05407642800585629]",False
openstack,"{'0': 0.1714185757996871, '1': 0.013925536146389523, '3': 0.010432587712437973, '4': 0.1098045232688796, '10': 0.05260850854767724, '2': 0.01566500859711796, '5': 0.03969119669782672, '6': 0.0012673122070991157, '7': 0.006134892367363403, '8': 0.060759123001651254, '9': 0.05605061957142971, '11': 0.000793617227250485, '12': 0.0006278973706943681}","[0.1714185757996871, 0.013925536146389523, 0.010432587712437973, 0.1098045232688796, 0.05260850854767724]","{'0': 0.17147620644297215, '1': 0.014782830936044522, '3': 0.010765550040013934, '4': 0.11007272569482576, '10': 0.05390345579700664, '11': 7.437373582757825e-05, '2': 0.01588793212164875, '5': 0.0388874218301312, '6': 0.0017454170846481034, '7': 0.006616266989020463, '8': 0.06100101612355096, '9': 0.05571478068627042, '12': 0.00024991110439478916}","[0.17147620644297215, 0.014782830936044522, 0.010765550040013934, 0.11007272569482576, 0.05390345579700664, 7.437373582757825e-05]",False
openstack,"{'0': 0.17434014595402966, '1': 0.01478493047917715, '3': 0.009672117575491015, '4': 0.1111187879545277, '10': 0.053118878673554124, '2': 0.0176016630460153, '5': 0.0401968691852477, '6': 0.001625795710255461, '7': 0.005614733106549136, '8': 0.06039476871601432, '9': 0.05697249739896528, '11': 0.00012032262977245156, '12': 0.0007941115370985912}","[0.17434014595402966, 0.01478493047917715, 0.009672117575491015, 0.1111187879545277, 0.053118878673554124]","{'0': 0.17359404990273222, '1': 0.014464356166704835, '3': 0.009674975978531746, '4': 0.11102646175038627, '10': 0.05369477329307862, '11': 0.00021263408547953717, '2': 0.016648856843670838, '5': 0.04010121384899341, '6': 0.0012589830967149774, '7': 0.005585311912403136, '8': 0.06252240277070682, '9': 0.05617218381835909, '12': 0.0011868040696734678}","[0.17359404990273222, 0.014464356166704835, 0.009674975978531746, 0.11102646175038627, 0.05369477329307862, 0.00021263408547953717]",True
